zone,scenario,year,q,d,exporter,direction,variant,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,n_floored,raw_mean_usd
Romania,VERY_LOW,2043,Q1,d2,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,5.5841,39.7794,63.9145,50.7873,45.7972,21.1183,21.3262,0.0100,0.0100,0.0100,0.0100,17,-5.0817
Romania,VERY_LOW,2043,Q1,d3,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-48.5960
Romania,VERY_LOW,2043,Q1,d4,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-51.1699
Romania,VERY_LOW,2043,Q1,d5,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,10.3863,1.2377,5.0323,0.0100,0.0100,0.0100,0.0100,0.0100,21,-20.0355
Romania,VERY_LOW,2043,Q1,d6,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,5.8480,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,23,-24.2954
Romania,VERY_LOW,2043,Q1,d7,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-28.1400
Romania,VERY_LOW,2043,Q2,d1,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-52.7280
Romania,VERY_LOW,2043,Q2,d2,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-50.9407
Romania,VERY_LOW,2043,Q2,d3,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-38.8175
Romania,VERY_LOW,2043,Q2,d4,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-34.3420
Romania,VERY_LOW,2043,Q2,d5,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-40.0485
Romania,VERY_LOW,2043,Q2,d6,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-45.1858
Romania,VERY_LOW,2043,Q2,d7,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-39.9444
Romania,VERY_LOW,2043,Q3,d1,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,22.8776,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,23,-34.8288
Romania,VERY_LOW,2043,Q3,d2,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,59.1202,10.2983,0.0100,0.0100,0.0100,0.0100,0.0100,22,-37.5788
Romania,VERY_LOW,2043,Q3,d3,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-64.5042
Romania,VERY_LOW,2043,Q3,d4,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-41.9323
Romania,VERY_LOW,2043,Q3,d5,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-44.3718
Romania,VERY_LOW,2043,Q3,d6,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,8.7589,8.8908,6.9796,0.0100,0.0100,0.0100,0.0100,0.0100,21,-26.4772
Romania,VERY_LOW,2043,Q3,d7,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,1.7495,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,26.8802,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,22,-29.5991
Romania,VERY_LOW,2043,Q4,d1,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,8.2671,18.9511,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,22,-27.2426
Romania,VERY_LOW,2043,Q4,d2,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-35.4379
Romania,VERY_LOW,2043,Q4,d3,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-56.4243
Romania,VERY_LOW,2043,Q4,d4,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,39.0237,35.0292,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,22,-29.7530
Romania,VERY_LOW,2043,Q4,d5,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-30.3901
Romania,VERY_LOW,2043,Q4,d6,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-52.4906
Romania,VERY_LOW,2043,Q4,d7,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,7.1315,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,23,-35.5239
Romania,VERY_LOW,2044,Q1,d1,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,7.0904,16.4497,9.7931,0.0100,0.0100,0.0100,0.0100,0.0100,21,-16.4972
Romania,VERY_LOW,2044,Q1,d2,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,4.7526,39.0459,63.2501,50.0854,45.0809,20.3313,20.5399,0.0100,0.0100,0.0100,0.0100,17,-5.9437
Romania,VERY_LOW,2044,Q1,d3,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-49.5827
Romania,VERY_LOW,2044,Q1,d4,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-52.1639
Romania,VERY_LOW,2044,Q1,d5,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,9.5686,0.3938,4.1992,0.0100,0.0100,0.0100,0.0100,0.0100,21,-20.9403
Romania,VERY_LOW,2044,Q1,d6,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,5.0173,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,23,-25.2124
Romania,VERY_LOW,2044,Q1,d7,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-29.0680
Romania,VERY_LOW,2044,Q2,d1,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-53.7265
Romania,VERY_LOW,2044,Q2,d2,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-51.9340
Romania,VERY_LOW,2044,Q2,d3,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-39.7761
Romania,VERY_LOW,2044,Q2,d4,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-35.2878
Romania,VERY_LOW,2044,Q2,d5,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-41.0107
Romania,VERY_LOW,2044,Q2,d6,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-46.1627
Romania,VERY_LOW,2044,Q2,d7,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-40.9063
Romania,VERY_LOW,2044,Q3,d1,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,22.0957,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,23,-35.7760
Romania,VERY_LOW,2044,Q3,d2,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,58.4421,9.4804,0.0100,0.0100,0.0100,0.0100,0.0100,22,-38.5339
Romania,VERY_LOW,2044,Q3,d3,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-65.5364
Romania,VERY_LOW,2044,Q3,d4,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-42.8999
Romania,VERY_LOW,2044,Q3,d5,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-45.3463
Romania,VERY_LOW,2044,Q3,d6,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,7.9365,8.0689,6.1521,0.0100,0.0100,0.0100,0.0100,0.0100,21,-27.4005
Romania,VERY_LOW,2044,Q3,d7,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.9071,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,26.1097,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,22,-30.5313
Romania,VERY_LOW,2044,Q4,d1,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,7.4433,18.1579,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,22,-28.1681
Romania,VERY_LOW,2044,Q4,d2,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-36.3869
Romania,VERY_LOW,2044,Q4,d3,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-57.4334
Romania,VERY_LOW,2044,Q4,d4,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,38.2880,34.2821,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,22,-30.6857
Romania,VERY_LOW,2044,Q4,d5,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-31.3246
Romania,VERY_LOW,2044,Q4,d6,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-53.4884
Romania,VERY_LOW,2044,Q4,d7,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,6.3045,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,23,-36.4731
Romania,VERY_LOW,2045,Q1,d1,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,6.2677,15.6539,8.9782,0.0100,0.0100,0.0100,0.0100,0.0100,21,-17.3879
Romania,VERY_LOW,2045,Q1,d2,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,3.9231,38.3152,62.5890,49.3864,44.3675,19.5467,19.7558,0.0100,0.0100,0.0100,0.0100,17,-6.8039
Romania,VERY_LOW,2045,Q1,d3,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-50.5686
Romania,VERY_LOW,2045,Q1,d4,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-53.1573
Romania,VERY_LOW,2045,Q1,d5,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,8.7530,0.0100,3.3682,0.0100,0.0100,0.0100,0.0100,0.0100,22,-21.8437
Romania,VERY_LOW,2045,Q1,d6,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,4.1886,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,23,-26.1281
Romania,VERY_LOW,2045,Q1,d7,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-29.9948
Romania,VERY_LOW,2045,Q2,d1,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-54.7243
Romania,VERY_LOW,2045,Q2,d2,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-52.9267
Romania,VERY_LOW,2045,Q2,d3,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-40.7338
Romania,VERY_LOW,2045,Q2,d4,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-36.2326
Romania,VERY_LOW,2045,Q2,d5,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-41.9719
Romania,VERY_LOW,2045,Q2,d6,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-47.1387
Romania,VERY_LOW,2045,Q2,d7,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-41.8672
Romania,VERY_LOW,2045,Q3,d1,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,21.3162,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,23,-36.7222
Romania,VERY_LOW,2045,Q3,d2,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,57.7672,8.6645,0.0100,0.0100,0.0100,0.0100,0.0100,22,-39.4880
Romania,VERY_LOW,2045,Q3,d3,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-66.5682
Romania,VERY_LOW,2045,Q3,d4,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-43.8666
Romania,VERY_LOW,2045,Q3,d5,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-46.3200
Romania,VERY_LOW,2045,Q3,d6,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,7.1162,7.2489,5.3267,0.0100,0.0100,0.0100,0.0100,0.0100,21,-28.3226
Romania,VERY_LOW,2045,Q3,d7,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0665,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,25.3418,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,22,-31.4624
Romania,VERY_LOW,2045,Q4,d1,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,6.6216,17.3671,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,22,-29.0923
Romania,VERY_LOW,2045,Q4,d2,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-37.3348
Romania,VERY_LOW,2045,Q4,d3,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-58.4419
Romania,VERY_LOW,2045,Q4,d4,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,37.5551,33.5376,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,22,-31.6172
Romania,VERY_LOW,2045,Q4,d5,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-32.2580
Romania,VERY_LOW,2045,Q4,d6,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,24,-54.4856
Romania,VERY_LOW,2045,Q4,d7,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,5.4795,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,23,-37.4212
Romania,VERY_LOW,2046,Q1,d1,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,5.4449,14.8581,8.1632,0.0100,0.0100,0.0100,0.0100,0.0100,21,-18.2785
Romania,VERY_LOW,2046,Q1,d2,Georgia,export,CBAM,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,0.0100,3.0937,37.5844,61.9280,48.6874,43.6542,18.7621,18.9718,0.0100,0.0100,0.0100,0.0100,17,-7.6642
