gen,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
Rwimi_HPP,Q4,d2,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556
Rwimi_HPP,Q4,d3,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556
Rwimi_HPP,Q4,d4,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556
Rwimi_HPP,Q4,d5,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556,0.419055556
Sindila_HPP,Q1,d1,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325
Sindila_HPP,Q1,d2,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325
Sindila_HPP,Q1,d3,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325
Sindila_HPP,Q1,d4,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325
Sindila_HPP,Q1,d5,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325,0.27325
Sindila_HPP,Q2,d1,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778
Sindila_HPP,Q2,d2,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778
Sindila_HPP,Q2,d3,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778
Sindila_HPP,Q2,d4,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778
Sindila_HPP,Q2,d5,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778,0.320527778
Sindila_HPP,Q3,d1,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444
Sindila_HPP,Q3,d2,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444
Sindila_HPP,Q3,d3,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444
Sindila_HPP,Q3,d4,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444
Sindila_HPP,Q3,d5,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444,0.286694444
Sindila_HPP,Q4,d1,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667
Sindila_HPP,Q4,d2,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667
Sindila_HPP,Q4,d3,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667
Sindila_HPP,Q4,d4,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667
Sindila_HPP,Q4,d5,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667,0.302416667
Siti_II_HPP,Q1,d1,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667
Siti_II_HPP,Q1,d2,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667
Siti_II_HPP,Q1,d3,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667
Siti_II_HPP,Q1,d4,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667
Siti_II_HPP,Q1,d5,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667,0.041166667
Siti_II_HPP,Q2,d1,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778
Siti_II_HPP,Q2,d2,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778
Siti_II_HPP,Q2,d3,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778
Siti_II_HPP,Q2,d4,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778
Siti_II_HPP,Q2,d5,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778,0.186777778
Siti_II_HPP,Q3,d1,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889
Siti_II_HPP,Q3,d2,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889
Siti_II_HPP,Q3,d3,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889
Siti_II_HPP,Q3,d4,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889
Siti_II_HPP,Q3,d5,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889,0.363888889
Siti_II_HPP,Q4,d1,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333
Siti_II_HPP,Q4,d2,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333
Siti_II_HPP,Q4,d3,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333
Siti_II_HPP,Q4,d4,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333
Siti_II_HPP,Q4,d5,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333,0.465833333
Siti_I_HPP,Q1,d1,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778
Siti_I_HPP,Q1,d2,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778
Siti_I_HPP,Q1,d3,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778
Siti_I_HPP,Q1,d4,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778
Siti_I_HPP,Q1,d5,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778,0.075277778
Siti_I_HPP,Q2,d1,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333
Siti_I_HPP,Q2,d2,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333
Siti_I_HPP,Q2,d3,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333
Siti_I_HPP,Q2,d4,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333
Siti_I_HPP,Q2,d5,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333,0.255333333
Siti_I_HPP,Q3,d1,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556
Siti_I_HPP,Q3,d2,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556
Siti_I_HPP,Q3,d3,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556
Siti_I_HPP,Q3,d4,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556
Siti_I_HPP,Q3,d5,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556,0.462555556
Siti_I_HPP,Q4,d1,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444
Siti_I_HPP,Q4,d2,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444
Siti_I_HPP,Q4,d3,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444
Siti_I_HPP,Q4,d4,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444
Siti_I_HPP,Q4,d5,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444,0.580694444
Timex_Bukinda_HPP,Q1,d1,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444
Timex_Bukinda_HPP,Q1,d2,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444
Timex_Bukinda_HPP,Q1,d3,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444
Timex_Bukinda_HPP,Q1,d4,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444
Timex_Bukinda_HPP,Q1,d5,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444,0.399444444
Timex_Bukinda_HPP,Q2,d1,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667
Timex_Bukinda_HPP,Q2,d2,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667
Timex_Bukinda_HPP,Q2,d3,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667
Timex_Bukinda_HPP,Q2,d4,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667
Timex_Bukinda_HPP,Q2,d5,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667,0.787416667
Timex_Bukinda_HPP,Q3,d1,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778
Timex_Bukinda_HPP,Q3,d2,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778
Timex_Bukinda_HPP,Q3,d3,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778
Timex_Bukinda_HPP,Q3,d4,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778
Timex_Bukinda_HPP,Q3,d5,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778,0.615527778
Timex_Bukinda_HPP,Q4,d1,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444
Timex_Bukinda_HPP,Q4,d2,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444
Timex_Bukinda_HPP,Q4,d3,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444
Timex_Bukinda_HPP,Q4,d4,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444
Timex_Bukinda_HPP,Q4,d5,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444,0.764944444
Waki_HPP,Q1,d1,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111
Waki_HPP,Q1,d2,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111,0.303111111
