season,day,hour,Load_Bosnia and Herzegovina,Load_Croatia,PV_Bosnia and Herzegovina,PV_Croatia,Wind_Bosnia and Herzegovina,Wind_Croatia
2,131,9,0.6753,0.7077,0.078,0.099,0.187,0.949
2,131,10,0.6674,0.6992,0.104,0.099,0.172,0.939
2,131,11,0.65,0.6804,0.139,0.088,0.167,0.934
2,131,12,0.6302,0.6588,0.16,0.068,0.155,0.92
2,131,13,0.615,0.6423,0.13,0.048,0.159,0.903
2,131,14,0.6099,0.6367,0.082,0.024,0.198,0.882
2,131,15,0.6166,0.644,0.022,0.002,0.249,0.877
2,131,16,0.6332,0.662,0.0,0.0,0.304,0.878
2,131,17,0.6543,0.6849,0.0,0.0,0.383,0.887
2,131,18,0.6787,0.7126,0.0,0.0,0.437,0.896
2,131,19,0.7475,0.7626,0.0,0.0,0.474,0.9
2,131,20,0.7989,0.7877,0.0,0.0,0.491,0.874
2,131,21,0.7617,0.7504,0.0,0.0,0.469,0.839
2,131,22,0.6576,0.6694,0.0,0.0,0.415,0.811
2,131,23,0.5781,0.6021,0.0,0.0,0.364,0.791
2,132,0,0.5402,0.561,0.0,0.0,0.341,0.768
2,132,1,0.5135,0.532,0.0,0.0,0.321,0.734
2,132,2,0.5039,0.5216,0.0,0.0,0.316,0.68
2,132,3,0.5138,0.5323,0.0,0.0,0.306,0.608
2,132,4,0.5408,0.5616,0.0,0.0,0.337,0.533
2,132,5,0.5789,0.6029,0.002,0.011,0.341,0.471
2,132,6,0.6197,0.647,0.098,0.204,0.325,0.442
2,132,7,0.6545,0.6848,0.256,0.422,0.27,0.423
2,132,8,0.6768,0.7089,0.442,0.575,0.171,0.286
2,132,9,0.6835,0.7162,0.536,0.654,0.095,0.163
2,132,10,0.6758,0.7078,0.613,0.731,0.066,0.062
2,132,11,0.6585,0.6891,0.6,0.719,0.069,0.023
2,132,12,0.6387,0.6676,0.557,0.665,0.091,0.032
2,132,13,0.6236,0.6512,0.464,0.553,0.108,0.035
2,132,14,0.6184,0.6455,0.309,0.383,0.102,0.02
2,132,15,0.6251,0.6527,0.111,0.166,0.092,0.013
2,132,16,0.6416,0.6706,0.0,0.0,0.072,0.089
2,132,17,0.6625,0.6933,0.0,0.0,0.056,0.241
2,132,18,0.6878,0.7218,0.0,0.0,0.055,0.314
2,132,19,0.7578,0.7722,0.0,0.0,0.06,0.371
2,132,20,0.8081,0.7966,0.0,0.0,0.06,0.376
2,132,21,0.7693,0.7581,0.0,0.0,0.069,0.293
2,132,22,0.6645,0.6766,0.0,0.0,0.083,0.221
2,132,23,0.5847,0.6088,0.0,0.0,0.097,0.181
2,133,0,0.5466,0.5674,0.0,0.0,0.111,0.153
2,133,1,0.5195,0.538,0.0,0.0,0.125,0.125
2,133,2,0.5096,0.5273,0.0,0.0,0.139,0.127
2,133,3,0.5191,0.5376,0.0,0.0,0.137,0.15
2,133,4,0.5675,0.59,0.0,0.0,0.138,0.182
2,133,5,0.6045,0.6302,0.013,0.0,0.153,0.221
2,133,6,0.6453,0.6744,0.161,0.082,0.141,0.223
2,133,7,0.682,0.7141,0.406,0.238,0.111,0.147
2,133,8,0.7085,0.7429,0.583,0.411,0.162,0.132
2,133,9,0.7218,0.7573,0.681,0.474,0.217,0.185
2,133,10,0.7224,0.7579,0.713,0.431,0.296,0.258
2,133,11,0.7139,0.7486,0.693,0.333,0.369,0.313
2,133,12,0.7019,0.7356,0.619,0.233,0.425,0.34
2,133,13,0.6922,0.7251,0.47,0.161,0.465,0.271
2,133,14,0.6891,0.7217,0.269,0.093,0.465,0.252
2,133,15,0.6941,0.7271,0.065,0.025,0.398,0.384
2,133,16,0.7053,0.7393,0.0,0.0,0.394,0.545
2,133,17,0.7184,0.7534,0.0,0.0,0.39,0.574
2,133,18,0.7389,0.7756,0.0,0.0,0.444,0.6
2,133,19,0.8043,0.8186,0.0,0.0,0.498,0.62
2,133,20,0.8442,0.833,0.0,0.0,0.511,0.571
2,133,21,0.796,0.7864,0.0,0.0,0.552,0.527
2,133,22,0.6873,0.7011,0.0,0.0,0.599,0.528
2,133,23,0.6072,0.6327,0.0,0.0,0.732,0.561
2,134,0,0.5697,0.5921,0.0,0.0,0.795,0.507
2,134,1,0.5437,0.5638,0.0,0.0,0.842,0.556
2,134,2,0.5344,0.5537,0.0,0.0,0.881,0.545
2,134,3,0.5439,0.564,0.0,0.0,0.917,0.405
2,134,4,0.57,0.5923,0.0,0.0,0.942,0.164
2,134,5,0.6075,0.6329,0.0,0.0,0.961,0.044
2,134,6,0.6486,0.6775,0.041,0.01,0.956,0.037
2,134,7,0.6857,0.7177,0.162,0.044,0.943,0.061
2,134,8,0.7126,0.7469,0.241,0.11,0.93,0.088
2,134,9,0.7264,0.7618,0.217,0.139,0.93,0.08
2,134,10,0.7275,0.7629,0.186,0.176,0.931,0.11
2,134,11,0.7195,0.7542,0.157,0.177,0.937,0.13
2,134,12,0.708,0.7418,0.105,0.172,0.935,0.103
2,134,13,0.6989,0.7319,0.05,0.12,0.901,0.128
2,134,14,0.6964,0.7291,0.027,0.044,0.882,0.368
2,134,15,0.7019,0.7351,0.005,0.001,0.928,0.485
2,134,16,0.7137,0.7479,0.0,0.0,0.966,0.567
2,134,17,0.7274,0.7627,0.0,0.0,0.986,0.599
2,134,18,0.7468,0.7843,0.0,0.0,0.985,0.498
2,134,19,0.8114,0.8272,0.0,0.0,0.985,0.359
2,134,20,0.853,0.8429,0.0,0.0,0.983,0.311
2,134,21,0.8068,0.7978,0.0,0.0,0.977,0.328
2,134,22,0.6991,0.7133,0.0,0.0,0.974,0.33
2,134,23,0.6195,0.6455,0.0,0.0,0.967,0.427
2,135,0,0.5824,0.6054,0.0,0.0,0.963,0.51
2,135,1,0.5568,0.5776,0.0,0.0,0.963,0.236
2,135,2,0.548,0.568,0.0,0.0,0.966,0.119
2,135,3,0.5579,0.5787,0.0,0.0,0.965,0.074
2,135,4,0.5844,0.6074,0.0,0.0,0.969,0.068
2,135,5,0.6221,0.6483,0.0,0.0,0.963,0.048
2,135,6,0.6635,0.6931,0.023,0.006,0.947,0.035
2,135,7,0.7008,0.7336,0.065,0.018,0.93,0.058
2,135,8,0.7279,0.763,0.1,0.036,0.918,0.053
2,135,9,0.7418,0.778,0.14,0.056,0.917,0.043
2,135,10,0.7429,0.7792,0.194,0.069,0.926,0.081
2,135,11,0.7349,0.7705,0.253,0.08,0.95,0.034
2,135,12,0.7234,0.758,0.228,0.081,0.967,0.046
2,135,13,0.7142,0.748,0.141,0.047,0.982,0.066
2,135,14,0.7115,0.745,0.043,0.023,0.978,0.062
2,135,15,0.7168,0.7507,0.001,0.0,0.953,0.055
2,135,16,0.7283,0.7632,0.0,0.0,0.895,0.019
2,135,17,0.7416,0.7777,0.0,0.0,0.849,0.022
2,135,18,0.7606,0.7988,0.0,0.0,0.828,0.068
2,135,19,0.8247,0.8412,0.0,0.0,0.772,0.083
2,135,20,0.8658,0.8563,0.0,0.0,0.713,0.063
2,135,21,0.8191,0.8106,0.0,0.0,0.61,0.129
2,135,22,0.7108,0.7255,0.0,0.0,0.545,0.323
2,135,23,0.6304,0.6569,0.0,0.0,0.47,0.397
2,136,0,0.5926,0.616,0.0,0.0,0.418,0.337
2,136,1,0.5662,0.5873,0.0,0.0,0.37,0.274
2,136,2,0.5566,0.5768,0.0,0.0,0.322,0.234
2,136,3,0.5655,0.5865,0.0,0.0,0.279,0.23
2,136,4,0.5911,0.6143,0.0,0.0,0.33,0.247
2,136,5,0.6279,0.6541,0.0,0.0,0.321,0.296
2,136,6,0.6683,0.6979,0.007,0.029,0.293,0.362
2,136,7,0.7046,0.7372,0.035,0.082,0.36,0.43
2,136,8,0.7307,0.7655,0.133,0.132,0.469,0.551
2,136,9,0.7435,0.7794,0.211,0.161,0.531,0.63
2,136,10,0.7436,0.7794,0.238,0.269,0.534,0.698
2,136,11,0.7345,0.7696,0.23,0.33,0.515,0.709
2,136,12,0.7219,0.7559,0.193,0.38,0.46,0.645
2,136,13,0.7116,0.7447,0.141,0.377,0.373,0.556
2,136,14,0.7078,0.7405,0.078,0.23,0.266,0.406
2,136,15,0.712,0.7451,0.022,0.085,0.171,0.225
2,136,16,0.7224,0.7564,0.0,0.0,0.105,0.159
2,136,17,0.7347,0.7697,0.0,0.0,0.064,0.109
2,136,18,0.7578,0.7938,0.0,0.0,0.049,0.094
2,136,19,0.8248,0.837,0.0,0.0,0.045,0.095
2,136,20,0.8614,0.8488,0.0,0.0,0.058,0.096
2,136,21,0.8091,0.7992,0.0,0.0,0.083,0.11
2,136,22,0.6986,0.7121,0.0,0.0,0.112,0.119
2,136,23,0.6177,0.6427,0.0,0.0,0.133,0.117
2,137,0,0.5791,0.6008,0.0,0.0,0.151,0.109
2,137,1,0.5519,0.5713,0.0,0.0,0.168,0.098
2,137,2,0.5415,0.56,0.0,0.0,0.199,0.102
2,137,3,0.5498,0.569,0.0,0.0,0.194,0.124
2,137,4,0.5748,0.5961,0.0,0.0,0.186,0.124
2,137,5,0.611,0.6353,0.005,0.0,0.194,0.119
2,137,6,0.6509,0.6786,0.163,0.029,0.176,0.123
2,137,7,0.6868,0.7174,0.432,0.081,0.185,0.112
2,137,8,0.7125,0.7453,0.59,0.135,0.244,0.106
2,137,9,0.725,0.7588,0.671,0.131,0.303,0.076
2,137,10,0.7248,0.7586,0.7,0.135,0.331,0.072
2,137,11,0.7156,0.7486,0.688,0.187,0.331,0.103
2,137,12,0.7029,0.7348,0.628,0.225,0.309,0.151
2,137,13,0.6925,0.7236,0.522,0.199,0.258,0.15
2,137,14,0.6888,0.7195,0.359,0.117,0.181,0.104
2,137,15,0.6931,0.7241,0.15,0.034,0.097,0.066
2,137,16,0.7037,0.7356,0.0,0.0,0.056,0.041
2,137,17,0.7162,0.7492,0.0,0.0,0.046,0.032
2,137,18,0.739,0.7732,0.0,0.0,0.055,0.035
2,137,19,0.806,0.8166,0.0,0.0,0.066,0.043
2,137,20,0.8434,0.8291,0.0,0.0,0.074,0.055
2,137,21,0.7921,0.7803,0.0,0.0,0.092,0.072
2,137,22,0.6823,0.6939,0.0,0.0,0.119,0.096
2,137,23,0.6019,0.625,0.0,0.0,0.128,0.111
2,138,0,0.5639,0.5839,0.0,0.0,0.133,0.12
2,138,1,0.5374,0.5551,0.0,0.0,0.135,0.123
2,138,2,0.5277,0.5446,0.0,0.0,0.133,0.119
2,138,3,0.5143,0.53,0.0,0.0,0.119,0.101
2,138,4,0.5408,0.5588,0.0,0.0,0.109,0.077
2,138,5,0.5785,0.5996,0.013,0.0,0.108,0.059
2,138,6,0.6189,0.6434,0.19,0.014,0.1,0.063
2,138,7,0.6534,0.6808,0.395,0.059,0.092,0.091
2,138,8,0.6755,0.7047,0.549,0.121,0.165,0.113
2,138,9,0.682,0.7117,0.621,0.183,0.237,0.179
2,138,10,0.6741,0.7032,0.653,0.274,0.293,0.294
2,138,11,0.6568,0.6844,0.623,0.441,0.315,0.374
2,138,12,0.6369,0.6628,0.565,0.425,0.305,0.394
2,138,13,0.6217,0.6463,0.456,0.324,0.269,0.381
2,138,14,0.6166,0.6407,0.302,0.181,0.19,0.309
2,138,15,0.6233,0.648,0.109,0.03,0.143,0.282
2,138,16,0.64,0.666,0.0,0.0,0.137,0.29
2,138,17,0.661,0.6889,0.0,0.0,0.121,0.218
2,138,18,0.6923,0.7225,0.0,0.0,0.096,0.145
2,138,19,0.768,0.7759,0.0,0.0,0.082,0.095
2,138,20,0.8143,0.7977,0.0,0.0,0.074,0.07
2,138,21,0.77,0.756,0.0,0.0,0.071,0.056
2,138,22,0.6639,0.6734,0.0,0.0,0.087,0.044
2,138,23,0.5848,0.6061,0.0,0.0,0.115,0.031
2,139,0,0.5469,0.565,0.0,0.0,0.148,0.028
2,139,1,0.5202,0.536,0.0,0.0,0.19,0.047
2,139,2,0.5107,0.5256,0.0,0.0,0.233,0.136
2,139,3,0.5205,0.5363,0.0,0.0,0.302,0.241
2,139,4,0.5476,0.5656,0.0,0.0,0.405,0.343
2,139,5,0.5856,0.6069,0.0,0.0,0.504,0.374
2,139,6,0.6264,0.651,0.045,0.001,0.535,0.357
2,139,7,0.6612,0.6888,0.111,0.024,0.68,0.447
2,139,8,0.6835,0.7129,0.185,0.048,0.83,0.567
2,139,9,0.6902,0.7202,0.229,0.074,0.867,0.585
2,139,10,0.6825,0.7118,0.259,0.11,0.837,0.545
2,139,11,0.6653,0.6931,0.265,0.122,0.663,0.447
2,139,12,0.6455,0.6716,0.206,0.113,0.402,0.35
2,139,13,0.6303,0.6552,0.113,0.072,0.221,0.35
2,139,14,0.6251,0.6495,0.049,0.034,0.152,0.449
2,139,15,0.6318,0.6567,0.002,0.005,0.118,0.571
2,139,16,0.6483,0.6746,0.0,0.0,0.119,0.697
2,139,17,0.6693,0.6973,0.0,0.0,0.125,0.74
2,139,18,0.7059,0.7351,0.0,0.0,0.127,0.685
2,139,19,0.7846,0.7897,0.0,0.0,0.143,0.616
2,139,20,0.827,0.8089,0.0,0.0,0.17,0.615
2,139,21,0.7782,0.7643,0.0,0.0,0.192,0.61
2,139,22,0.6706,0.6805,0.0,0.0,0.21,0.561
2,139,23,0.5914,0.6128,0.0,0.0,0.206,0.559
2,140,0,0.5533,0.5714,0.0,0.0,0.201,0.495
2,140,1,0.5262,0.542,0.0,0.0,0.19,0.463
2,140,2,0.5163,0.5313,0.0,0.0,0.181,0.474
2,140,3,0.5258,0.5415,0.0,0.0,0.189,0.502
2,140,4,0.5742,0.594,0.0,0.0,0.22,0.462
2,140,5,0.6112,0.6342,0.0,0.0,0.28,0.456
2,140,6,0.652,0.6783,0.051,0.036,0.329,0.443
2,140,7,0.6887,0.7181,0.136,0.255,0.36,0.582
2,140,8,0.7152,0.7468,0.225,0.495,0.42,0.787
2,140,9,0.7285,0.7612,0.285,0.623,0.42,0.841
2,140,10,0.7291,0.7618,0.298,0.656,0.384,0.826
2,140,11,0.7206,0.7526,0.291,0.645,0.352,0.769
2,140,12,0.7086,0.7396,0.251,0.585,0.347,0.692
2,140,13,0.6989,0.7291,0.179,0.478,0.37,0.617
2,140,14,0.6958,0.7257,0.089,0.314,0.417,0.548
2,140,15,0.7008,0.7311,0.02,0.119,0.477,0.545
2,140,16,0.712,0.7432,0.0,0.0,0.574,0.614
2,140,17,0.7251,0.7574,0.0,0.0,0.65,0.634
2,140,18,0.7537,0.7861,0.0,0.0,0.676,0.65
2,140,19,0.8239,0.8314,0.0,0.0,0.73,0.669
2,140,20,0.8585,0.8423,0.0,0.0,0.802,0.673
2,140,21,0.8039,0.7917,0.0,0.0,0.817,0.637
2,140,22,0.6936,0.705,0.0,0.0,0.808,0.63
2,140,23,0.6139,0.6367,0.0,0.0,0.811,0.612
2,141,0,0.5764,0.596,0.0,0.0,0.809,0.593
2,141,1,0.5504,0.5678,0.0,0.0,0.79,0.567
2,141,2,0.5411,0.5577,0.0,0.0,0.774,0.542
2,141,3,0.5506,0.568,0.0,0.0,0.749,0.543
2,141,4,0.5767,0.5963,0.0,0.0,0.727,0.615
2,141,5,0.6142,0.6369,0.0,0.0,0.713,0.623
2,141,6,0.6553,0.6814,0.065,0.042,0.739,0.65
2,141,7,0.6924,0.7216,0.318,0.157,0.802,0.762
2,141,8,0.7193,0.7509,0.585,0.313,0.8,0.904
2,141,9,0.7331,0.7658,0.704,0.493,0.757,0.926
2,141,10,0.7342,0.7669,0.733,0.624,0.684,0.907
2,141,11,0.7262,0.7582,0.7,0.592,0.588,0.872
2,141,12,0.7147,0.7458,0.579,0.544,0.545,0.857
2,141,13,0.7056,0.7359,0.295,0.426,0.574,0.862
2,141,14,0.7031,0.7331,0.114,0.267,0.588,0.83
2,141,15,0.7086,0.7391,0.06,0.057,0.599,0.766
2,141,16,0.7204,0.7519,0.0,0.0,0.705,0.797
2,141,17,0.7341,0.7667,0.0,0.0,0.779,0.841
2,141,18,0.7605,0.794,0.0,0.0,0.846,0.874
2,141,19,0.8301,0.8393,0.0,0.0,0.859,0.894
2,141,20,0.8669,0.8519,0.0,0.0,0.87,0.907
2,141,21,0.8148,0.803,0.0,0.0,0.874,0.91
2,141,22,0.7055,0.7173,0.0,0.0,0.87,0.884
2,141,23,0.6261,0.6495,0.0,0.0,0.889,0.889
2,142,0,0.5891,0.6094,0.0,0.0,0.902,0.893
2,142,1,0.5635,0.5816,0.0,0.0,0.914,0.909
2,142,2,0.5547,0.572,0.0,0.0,0.937,0.908
2,142,3,0.5645,0.5826,0.0,0.0,0.95,0.927
2,142,4,0.5911,0.6114,0.0,0.0,0.963,0.94
2,142,5,0.6288,0.6523,0.0,0.0,0.971,0.943
2,142,6,0.6702,0.6971,0.022,0.034,0.978,0.96
2,142,7,0.7075,0.7376,0.081,0.151,0.98,0.978
2,142,8,0.7346,0.767,0.164,0.459,0.976,0.985
2,142,9,0.7485,0.782,0.245,0.597,0.97,0.989
2,142,10,0.7496,0.7832,0.277,0.636,0.967,0.987
2,142,11,0.7416,0.7745,0.251,0.63,0.97,0.983
2,142,12,0.7301,0.762,0.166,0.539,0.973,0.981
2,142,13,0.7209,0.752,0.101,0.407,0.975,0.98
2,142,14,0.7182,0.749,0.046,0.227,0.977,0.976
2,142,15,0.7234,0.7547,0.007,0.082,0.975,0.965
2,142,16,0.735,0.7672,0.0,0.0,0.975,0.958
2,142,17,0.7483,0.7816,0.0,0.0,0.978,0.949
2,142,18,0.7795,0.8125,0.0,0.0,0.978,0.943
2,142,19,0.8509,0.8583,0.0,0.0,0.981,0.949
2,142,20,0.8839,0.8682,0.0,0.0,0.98,0.953
2,142,21,0.8277,0.8165,0.0,0.0,0.981,0.953
2,142,22,0.7168,0.7294,0.0,0.0,0.982,0.946
2,142,23,0.637,0.6609,0.0,0.0,0.983,0.937
2,143,0,0.5993,0.6199,0.0,0.0,0.984,0.925
2,143,1,0.5729,0.5913,0.0,0.0,0.981,0.905
2,143,2,0.5632,0.5808,0.0,0.0,0.973,0.878
2,143,3,0.5722,0.5905,0.0,0.0,0.969,0.845
2,143,4,0.5978,0.6182,0.0,0.0,0.966,0.816
2,143,5,0.6346,0.6581,0.0,0.0,0.96,0.792
2,143,6,0.675,0.7019,0.083,0.023,0.96,0.727
2,143,7,0.7113,0.7412,0.286,0.062,0.965,0.701
2,143,8,0.7374,0.7695,0.48,0.097,0.969,0.805
2,143,9,0.7502,0.7834,0.581,0.124,0.97,0.869
2,143,10,0.7502,0.7834,0.662,0.152,0.968,0.876
2,143,11,0.7412,0.7735,0.704,0.215,0.965,0.871
2,143,12,0.7286,0.7599,0.654,0.3,0.957,0.866
2,143,13,0.7182,0.7487,0.542,0.34,0.947,0.836
2,143,14,0.7144,0.7445,0.368,0.21,0.929,0.791
2,143,15,0.7186,0.749,0.131,0.049,0.904,0.74
2,143,16,0.7291,0.7604,0.0,0.0,0.911,0.752
2,143,17,0.7414,0.7736,0.0,0.0,0.926,0.765
2,143,18,0.7744,0.8055,0.0,0.0,0.942,0.774
2,143,19,0.8458,0.8507,0.0,0.0,0.951,0.792
2,143,20,0.876,0.8584,0.0,0.0,0.957,0.814
2,143,21,0.817,0.8045,0.0,0.0,0.953,0.824
2,143,22,0.7049,0.7161,0.0,0.0,0.941,0.812
2,143,23,0.6243,0.6466,0.0,0.0,0.921,0.812
2,144,0,0.5857,0.6048,0.0,0.0,0.895,0.796
2,144,1,0.5585,0.5753,0.0,0.0,0.878,0.749
2,144,2,0.5481,0.564,0.0,0.0,0.852,0.716
2,144,3,0.5564,0.5729,0.0,0.0,0.818,0.65
2,144,4,0.5814,0.6,0.0,0.0,0.791,0.619
2,144,5,0.6176,0.6395,0.001,0.0,0.765,0.588
2,144,6,0.6575,0.6827,0.192,0.023,0.695,0.582
2,144,7,0.6934,0.7216,0.459,0.089,0.623,0.588
2,144,8,0.7191,0.7495,0.623,0.181,0.585,0.61
2,144,9,0.7316,0.763,0.716,0.413,0.496,0.582
2,144,10,0.7314,0.7628,0.752,0.664,0.395,0.522
2,144,11,0.7222,0.7528,0.736,0.686,0.296,0.444
2,144,12,0.7095,0.739,0.672,0.627,0.219,0.383
2,144,13,0.6992,0.7277,0.555,0.514,0.179,0.345
2,144,14,0.6954,0.7236,0.374,0.343,0.159,0.301
2,144,15,0.6997,0.7283,0.119,0.118,0.169,0.376
2,144,16,0.7103,0.7398,0.0,0.0,0.191,0.553
2,144,17,0.7228,0.7533,0.0,0.0,0.206,0.596
2,144,18,0.7526,0.7829,0.0,0.0,0.215,0.527
2,144,19,0.8231,0.828,0.0,0.0,0.225,0.515
2,144,20,0.856,0.8375,0.0,0.0,0.22,0.51
2,144,21,0.7997,0.7855,0.0,0.0,0.185,0.509
2,144,22,0.6886,0.698,0.0,0.0,0.124,0.454
2,144,23,0.6085,0.629,0.0,0.0,0.063,0.379
2,145,0,0.5705,0.5878,0.0,0.0,0.05,0.306
2,145,1,0.544,0.5591,0.0,0.0,0.058,0.228
2,145,2,0.5344,0.5486,0.0,0.0,0.044,0.165
2,145,3,0.5209,0.5339,0.0,0.0,0.035,0.135
2,145,4,0.5475,0.5627,0.0,0.0,0.029,0.13
2,145,5,0.5852,0.6037,0.006,0.0,0.036,0.124
2,145,6,0.6255,0.6475,0.214,0.033,0.044,0.102
2,145,7,0.6601,0.6849,0.435,0.111,0.042,0.086
2,145,8,0.6821,0.7088,0.595,0.253,0.026,0.045
2,145,9,0.6886,0.7158,0.686,0.449,0.016,0.029
2,145,10,0.6808,0.7073,0.721,0.499,0.018,0.026
2,145,11,0.6634,0.6884,0.689,0.493,0.012,0.02
2,145,12,0.6435,0.6669,0.569,0.43,0.014,0.011
2,145,13,0.6284,0.6504,0.352,0.31,0.02,0.007
2,145,14,0.6232,0.6448,0.156,0.148,0.034,0.03
2,145,15,0.6299,0.6521,0.035,0.023,0.063,0.151
2,145,16,0.6466,0.6701,0.0,0.0,0.097,0.387
2,145,17,0.6677,0.6929,0.0,0.0,0.145,0.507
2,145,18,0.7115,0.7363,0.0,0.0,0.194,0.447
2,145,19,0.7929,0.7924,0.0,0.0,0.23,0.5
2,145,20,0.8313,0.809,0.0,0.0,0.276,0.595
2,145,21,0.7783,0.7618,0.0,0.0,0.335,0.623
2,145,22,0.67,0.6775,0.0,0.0,0.399,0.657
2,145,23,0.5914,0.61,0.0,0.0,0.47,0.715
2,146,0,0.5536,0.569,0.0,0.0,0.533,0.728
2,146,1,0.5268,0.5399,0.0,0.0,0.557,0.72
2,146,2,0.5173,0.5296,0.0,0.0,0.548,0.705
2,146,3,0.5271,0.5402,0.0,0.0,0.515,0.676
2,146,4,0.5542,0.5695,0.0,0.0,0.476,0.65
2,146,5,0.5922,0.6112,0.0,0.0,0.444,0.626
2,146,6,0.633,0.6554,0.057,0.034,0.426,0.657
2,146,7,0.6678,0.6931,0.213,0.107,0.318,0.689
2,146,8,0.6901,0.7173,0.409,0.285,0.202,0.701
2,146,9,0.6968,0.7246,0.519,0.6,0.152,0.634
2,146,10,0.6891,0.7162,0.582,0.652,0.117,0.518
2,146,11,0.6719,0.6975,0.547,0.644,0.084,0.38
2,146,12,0.6521,0.676,0.463,0.582,0.069,0.277
2,146,13,0.6369,0.6595,0.37,0.468,0.064,0.225
2,146,14,0.6317,0.6539,0.221,0.295,0.063,0.199
2,146,15,0.6384,0.6611,0.044,0.077,0.087,0.346
2,146,16,0.6549,0.679,0.0,0.0,0.127,0.583
2,146,17,0.6759,0.7019,0.0,0.0,0.157,0.653
2,146,18,0.7243,0.7484,0.0,0.0,0.159,0.531
2,146,19,0.8067,0.8046,0.0,0.0,0.149,0.507
2,146,20,0.842,0.8192,0.0,0.0,0.147,0.516
2,146,21,0.786,0.77,0.0,0.0,0.138,0.435
2,146,22,0.6767,0.6848,0.0,0.0,0.123,0.405
2,146,23,0.598,0.6167,0.0,0.0,0.104,0.407
2,147,0,0.5599,0.5753,0.0,0.0,0.086,0.409
2,147,1,0.5328,0.546,0.0,0.0,0.075,0.386
2,147,2,0.5229,0.5352,0.0,0.0,0.077,0.373
2,147,3,0.5324,0.5455,0.0,0.0,0.102,0.423
2,147,4,0.5808,0.5979,0.0,0.0,0.134,0.438
2,147,5,0.6178,0.6388,0.0,0.0,0.16,0.498
2,147,6,0.6586,0.683,0.191,0.014,0.185,0.467
2,147,7,0.6953,0.7227,0.433,0.081,0.142,0.402
2,147,8,0.7218,0.7515,0.592,0.208,0.076,0.35
2,147,9,0.7351,0.7659,0.683,0.389,0.076,0.261
2,147,10,0.7356,0.7664,0.712,0.564,0.065,0.171
2,147,11,0.7271,0.7572,0.691,0.644,0.044,0.104
2,147,12,0.7152,0.7442,0.637,0.591,0.024,0.079
2,147,13,0.7055,0.7337,0.525,0.478,0.011,0.094
2,147,14,0.7024,0.7303,0.351,0.303,0.008,0.15
2,147,15,0.7073,0.7357,0.102,0.075,0.021,0.307
2,147,16,0.7186,0.7478,0.0,0.0,0.045,0.507
2,147,17,0.7317,0.762,0.0,0.0,0.071,0.536
2,147,18,0.7672,0.7962,0.0,0.0,0.082,0.397
2,147,19,0.8399,0.8425,0.0,0.0,0.088,0.33
2,147,20,0.8702,0.8506,0.0,0.0,0.093,0.279
2,147,21,0.8113,0.7972,0.0,0.0,0.093,0.21
2,147,22,0.6999,0.7096,0.0,0.0,0.097,0.21
2,147,23,0.6205,0.6406,0.0,0.0,0.103,0.219
2,148,0,0.583,0.5999,0.0,0.0,0.108,0.194
2,148,1,0.5569,0.5717,0.0,0.0,0.105,0.158
2,148,2,0.5477,0.5616,0.0,0.0,0.102,0.143
2,148,3,0.5571,0.5719,0.0,0.0,0.107,0.137
2,148,4,0.5833,0.6002,0.0,0.0,0.123,0.128
2,148,5,0.6207,0.6413,0.0,0.0,0.147,0.131
2,148,6,0.6618,0.6859,0.193,0.007,0.18,0.144
2,148,7,0.6989,0.7261,0.419,0.039,0.147,0.092
2,148,8,0.7259,0.7553,0.574,0.094,0.165,0.072
2,148,9,0.7397,0.7702,0.668,0.158,0.249,0.096
2,148,10,0.7407,0.7714,0.7,0.226,0.271,0.129
2,148,11,0.7327,0.7627,0.677,0.317,0.269,0.177
2,148,12,0.7213,0.7503,0.612,0.429,0.255,0.205
2,148,13,0.7122,0.7403,0.487,0.323,0.23,0.207
2,148,14,0.7096,0.7376,0.29,0.152,0.189,0.204
2,148,15,0.7151,0.7435,0.052,0.021,0.164,0.247
2,148,16,0.727,0.7563,0.0,0.0,0.159,0.279
2,148,17,0.7406,0.7713,0.0,0.0,0.169,0.297
2,148,18,0.7793,0.8078,0.0,0.0,0.191,0.258
2,148,19,0.8531,0.855,0.0,0.0,0.221,0.209
2,148,20,0.8825,0.8627,0.0,0.0,0.236,0.187
2,148,21,0.8226,0.809,0.0,0.0,0.239,0.19
2,148,22,0.7115,0.7217,0.0,0.0,0.257,0.213
2,148,23,0.6327,0.6534,0.0,0.0,0.279,0.285
2,149,0,0.5957,0.6133,0.0,0.0,0.3,0.282
2,149,1,0.57,0.5855,0.0,0.0,0.41,0.301
2,149,2,0.5612,0.5759,0.0,0.0,0.497,0.297
2,149,3,0.5711,0.5865,0.0,0.0,0.515,0.28
2,149,4,0.5976,0.6153,0.0,0.0,0.486,0.292
2,149,5,0.6353,0.6569,0.0,0.0,0.466,0.322
2,149,6,0.6767,0.7018,0.025,0.004,0.461,0.316
2,149,7,0.714,0.7422,0.101,0.046,0.411,0.24
2,149,8,0.7411,0.7716,0.204,0.097,0.486,0.208
2,149,9,0.755,0.7866,0.334,0.132,0.515,0.199
2,149,10,0.7561,0.7878,0.39,0.154,0.489,0.182
2,149,11,0.7481,0.7791,0.354,0.153,0.455,0.221
2,149,12,0.7366,0.7666,0.272,0.145,0.379,0.298
2,149,13,0.7274,0.7566,0.166,0.131,0.258,0.36
2,149,14,0.7247,0.7536,0.059,0.083,0.171,0.439
