z,q,d,y,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
LIBYA,Q3,d2,2026,6020.1933253492,5756.76736102412,5708.38300022971,5708.1239139604,5769.07395881653,5672.95295290101,5819.40146663079,5937.09140446671,6094.35676994036,6200.12873938783,6189.70051704794,6058.73240790967,5911.76572164126,5829.70014583603,5803.66197576996,5783.0646173595,5974.27028411328,6165.5407224344,6324.36060552393,6408.69318618566,6769.27650150352,6677.30087589703,6480.39531121833,6194.1697551936
LIBYA,Q3,d2,2027,6185.43714938475,5914.78060103306,5865.06817378479,5864.80197604852,5927.42499350585,5828.66563334998,5979.13390377613,6100.05422547641,6261.6362513918,6370.3114772237,6359.59701833886,6225.03406265479,6074.0333967561,5989.71526379283,5962.96239129778,5941.79967126438,6138.25360063104,6334.77407943176,6497.95329176477,6584.60065492039,6955.08135437302,6860.58115799746,6658.27087843288,6364.1889292895
LIBYA,Q3,d2,2028,6355.21662865697,6077.1310293375,6026.05408252372,6025.78057812311,6090.12248836644,5988.6523557404,6143.25071818479,6267.49009216155,6433.50726333137,6545.1654348801,6534.15688275558,6395.9004082476,6240.75503700199,6154.12251810901,6126.63532584778,6104.89172599934,6306.73797364898,6508.65259739876,6676.31079497224,6765.33647737056,7145.9862269185,7048.89216470221,6841.02882023917,6538.87483366609
LIBYA,Q3,d2,2029,6529.65625900433,6243.93769420396,6191.45877413858,6191.17776251842,6257.28574616168,6153.03043508134,6311.87225337828,6439.52178183716,6610.09583527589,6724.81882920729,6713.50811149574,6571.45673750352,6412.05289596626,6323.04246527974,6294.8007974534,6272.46037365047,6479.8469493305,6687.30377791558,6859.56390107528,6951.03318343822,7342.13110579959,7242.37198064185,7028.80314931823,6718.35556194355
LIBYA,Q3,d2,2030,6776.5267340123,6520.61845999044,6470.82350026698,6470.19318432111,6533.22477890778,6433.00454351498,6583.65005457711,6697.73724077897,6846.4918040035,6946.7120393963,6936.62698426243,6813.08505887257,6673.78523483604,6593.73510971097,6567.89215593044,6547.72204566271,6733.0349337475,6913.93561021123,7063.95080532749,7143.37061450669,7483.74122527468,7396.75762474508,7211.44473666029,6941.0391958835
LIBYA,Q3,d2,2031,6962.53059313959,6699.59808259967,6648.43633793797,6647.78872091693,6712.55042302036,6609.57931667591,6764.3597847031,6881.57846551031,7034.4160824744,7137.38718881885,7127.0253164823,7000.09238035958,6856.96901871101,6774.72165703965,6748.16935917725,6727.44561450415,6917.84501868823,7103.71110372507,7257.84395473123,7339.44369938155,7689.15689074006,7599.78574183733,7409.38633765325,7131.55863562954
LIBYA,Q3,d2,2032,7153.63993431812,6883.49038419877,6830.9243387322,6830.25894575161,6896.79824381056,6791.00075989683,6950.02968225773,7070.46581174443,7227.49855516356,7333.2960390773,7322.64975138787,7192.23272719232,7045.18087848203,6960.67596994716,6933.39485774299,6912.10228236412,7107.72781865745,7298.69560408664,7457.05913346695,7540.89864902124,7900.21085853959,7808.38662721823,7612.7610909249,7327.30750225199
LIBYA,Q3,d2,2033,7349.99489414021,7072.43020927174,7018.42131738847,7017.73766052918,7086.10334645738,6977.40190583155,7140.79589519993,7264.53778672997,7425.88080552051,7534.58224614633,7523.64373639782,7389.64699197856,7238.55882607725,7151.73440494844,7123.70447371789,7101.82745422086,7302.82257084975,7499.03208946367,7661.74242197278,7747.8831862423,8117.05789025455,8022.71324367364,7821.71812704475,7528.4293344128
LIBYA,Q3,d2,2034,7551.73945570361,7266.55610354886,7211.06476162713,7210.36233957749,7280.60454454171,7168.91943864859,7336.79830851309,7463.93669949833,7629.7083032139,7741.39340910701,7730.15465631274,7592.47993458286,7437.24466161193,7348.03706130736,7319.23775727203,7296.76025168348,7503.27233427829,7704.86746252561,7872.04391034047,7960.54908859539,8339.85699540219,8242.92275255156,8036.41066995675,7735.07161066023
LIBYA,Q3,d2,2035,7759.0215541914,7466.01041559948,7408.99593296707,7408.27423065526,7480.44446183554,7365.6937942589,7538.18064677976,7668.80876521606,7839.13051080151,7953.88117837814,7942.3339413893,7800.88028827596,7641.38407736755,7549.7278837686,7520.13808898469,7497.043615007,7709.22409467701,7916.3526581644,8088.11780837346,8179.05229966061,8568.77154803409,8469.17662900531,8256.9961493353,7947.38585757192
LIBYA,Q3,d2,2036,7971.99318534985,7670.9394012133,7612.35997030988,7611.6184585263,7685.76963688505,7567.86926329463,7745.09057957206,7879.30421240141,8054.30099332807,8172.20136691849,8160.33717838109,8015.00086879793,7851.12676462508,7756.95476810946,7726.55278498237,7702.82440790757,7920.82887228231,8133.64275417194,8310.12255866578,8403.55304339781,8803.96940653509,8701.64078040001,8483.63631602526,8165.5277608662
LIBYA,Q3,d2,2037,8190.81051694378,7881.49333064677,7821.3059963673,7820.54413137643,7896.73063046436,7775.59409691454,7957.67982973471,8095.57739308387,8275.37753093139,8396.51406448121,8384.32422462714,8234.99868641479,8066.62652343045,7969.86966958878,7938.63320496273,7914.25352525458,8138.24183257311,8356.89708495548,8538.22095278476,8634.21594163556,9045.6230367104,8940.48566796905,8716.49736065053,8389.65727956329
LIBYA,Q3,d2,2038,8415.63400327125,8097.82659881324,8035.98722700983,8035.20445015156,8113.48213597866,7989.02061551357,8176.10428464034,8317.78689598738,8502.52223453933,8626.98375500442,8614.45932527208,8461.03506105097,8288.04137537309,8188.62871437267,8156.53486318356,8131.48600371889,8361.62240005056,8586.27935837433,8772.58025064282,8871.21013478496,9293.90963825129,9185.88643180989,8955.75003547823,8619.93876327998
LIBYA,Q3,d2,2039,8646.62850282139,8320.09783849756,8256.56108361682,8255.75682089681,8336.18309289775,8208.30532041625,8400.52411049851,8546.09566282021,8735.90166474244,8863.77943722394,8850.91123370379,8693.27574058194,8515.53367945986,8413.39231401866,8380.41754249827,8354.68113545797,8591.13437514074,8821.95777578345,9013.37230314569,9114.70940586688,9549.01127467197,9438.02301931067,9201.5697796279,8856.54107274385
LIBYA,Q3,d2,2040,8883.9633991618,8548.47003667834,8483.18930851037,8482.36297017914,8564.99680330314,8433.60900863597,8631.10386980234,8780.67110775679,8975.68695392945,9107.07474859661,9093.85333529678,8931.89102237372,8749.27025116967,8644.32528310219,8610.44541152134,8584.00258492166,8826.94605430624,9064.10515537213,9260.77367820726,9364.89230794351,9811.11500681314,9697.08031710201,9454.13684771743,9099.63770361545
LIBYA,Q3,d2,2041,8883.9633991618,8548.47003667834,8483.18930851037,8482.36297017914,8564.99680330314,8433.60900863597,8631.10386980234,8780.67110775679,8975.68695392945,9107.07474859661,9093.85333529678,8931.89102237372,8749.27025116967,8644.32528310219,8610.44541152134,8584.00258492166,8826.94605430624,9064.10515537213,9260.77367820726,9364.89230794351,9811.11500681314,9697.08031710201,9454.13684771743,9099.63770361545
LIBYA,Q3,d3,2018,4063.71992325724,3897.24501656324,3820.28034904388,3787.86598943154,3777.16166793237,3793.73634428198,3940.93566340405,4241.63208957058,4427.21476155666,4517.82920283386,4475.34002651903,4402.67023938617,4279.31538378148,4144.83562349464,4090.08583090582,4188.18103593118,4356.87188170816,4497.36789948059,4608.23266753067,4785.43861029084,4799.25620632854,4663.14137754368,4525.97166585687,4325.1658006157
LIBYA,Q3,d3,2019,4403.04854120072,4222.67265189041,4139.28128303508,4104.1602605482,4092.56210711944,4110.52080159156,4270.01155380035,4595.81672383668,4796.89591447771,4895.07684008577,4849.03973385728,4770.30187636039,4636.64664733936,4490.93756218238,4431.61605407116,4537.90240193528,4720.67926560676,4872.90697759966,4993.02917215342,5185.03216017845,5200.00355270196,5052.52286760677,4903.8992148095,4686.32566429128
LIBYA,Q3,d3,2020,4973.75323581822,4718.7907371437,4672.29646384946,4672.04446236819,4730.76080750401,4638.96926795155,4780.09009746253,4894.68777106988,5043.30564464863,5141.83822382505,5132.13616679617,5009.97844875073,4870.30662775705,4790.17015671332,4764.59200636445,4744.43188786288,4930.2199799289,5109.58203422254,5257.25490224653,5335.62736292138,5670.97833412091,5585.10882937829,5402.40775545782,5136.29419123712
LIBYA,Q3,d3,2021,5131.52911371422,4868.47877268973,4820.50962228793,4820.2496268928,4880.82855395849,4786.12523128177,4931.72265255552,5049.95555849165,5203.28784277057,5304.94604226706,5294.93621955449,5168.9034517644,5024.80100401266,4942.12246836078,4915.73293575492,4894.93330414438,5086.61490920522,5271.6666316902,5424.02393323737,5504.88250112333,5850.87137319483,5762.27794230371,5573.78128083323,5299.22614357416
LIBYA,Q3,d3,2022,5294.30990972047,5022.91516628633,4973.42435317676,4973.15611028728,5035.65670353675,4937.94923104267,5088.165249153,5210.14870314526,5368.3449472177,5473.22791700544,5462.90056576036,5332.86982508361,5184.19620358781,5098.89496473231,5071.66831144981,5050.20888029119,5247.97095056233,5438.89282715165,5596.08316038853,5679.50669901765,6036.47092419679,5945.06715960555,5750.59106473058,5467.32657343682
LIBYA,Q3,d3,2023,5462.25438831747,5182.25054389429,5131.18979835826,5130.91304634994,5195.39626428975,5094.58934525724,5249.57046991943,5375.42344570539,5538.63794261526,5646.84797787048,5636.19302554995,5502.03748951424,5348.64768889991,5260.64055025245,5232.55022140742,5210.4100607414,5414.44547887926,5611.42372080483,5773.60039768349,5859.67027227267,6227.95800735163,6133.65476051477,5933.00955447889,5640.75943368732
LIBYA,Q3,d3,2024,5635.52635026398,5346.64030958508,5293.95983070664,5293.67429965581,5360.20303449958,5256.19834923416,5416.09573769987,5545.94098306556,5714.33292029351,5825.97556116868,5814.98261571166,5676.57143882103,5518.3158538976,5427.51697973314,5398.53557807373,5375.69309400719,5586.20086123282,5789.42758666223,5956.74878244957,6045.54893925821,6425.51938515241,6328.22467958153,6121.21466772859,5819.69387805039
LIBYA,Q3,d3,2025,6074.67708106769,5876.89012440693,5784.80406742731,5744.00887591116,5731.47327108044,5751.64234250207,5928.58459057256,6285.60058961483,6508.77190622713,6611.42490111505,6564.12276177598,6476.23716711254,6329.98296224439,6170.29344503801,6109.27573412948,6220.43997574322,6420.23808361083,6590.01693314079,6722.75017187143,6944.31188228786,6971.19141495947,6798.65040171066,6631.62549313481,6389.70627293836
LIBYA,Q3,d3,2026,6241.41638932711,6038.20052510531,5943.58686620772,5901.67191771964,5888.79223236412,5909.5149096766,6091.31391435347,6458.12938091038,6687.42636156354,6792.89700241518,6744.29650171675,6653.99860051182,6503.7299723872,6339.65725599509,6276.96471517006,6391.18022164983,6596.46243967716,6770.90142299694,6907.27795800714,7134.9211515771,7162.53848061618,6985.26151699312,6813.65206551131,6565.09258396567
LIBYA,Q3,d3,2027,6412.73240126112,6203.93861541887,6106.7279763319,6063.66253549281,6050.42932520121,6071.72080392226,6258.50987471747,6635.39378710884,6870.98457061437,6979.35019690517,6929.41569708887,6836.63927572834,6682.24603541904,6513.66980865586,6449.25646674944,6566.60699000274,6777.52384746441,6956.75087713201,7096.8707105607,7330.76231340728,7359.13769003943,7176.9947824509,7000.67495034325,6745.29294383684
LIBYA,Q3,d3,2028,6588.75073941632,6374.22592771779,6274.34702585725,6230.09951365543,6216.50307478384,6238.3789675217,6430.29507306117,6817.52379259333,7059.58113288037,7170.9212069197,7119.61609203258,7024.29311945393,6865.66205353752,6692.45870288539,6626.27732690426,6746.84891768264,6963.55507561972,7147.70157517014,7291.66745404085,7531.97897411856,7561.13320543024,7373.99079218727,7192.83128770763,6930.43948981008
LIBYA,Q3,d3,2029,6769.60047445952,6549.18733022417,6446.56692642308,6401.10489705791,6387.13525961429,6409.6116075161,6606.79547597605,7004.65294959197,7253.35434238418,7367.75050758344,7315.03715662842,7217.09773443494,7054.11252197766,6876.15504094287,6808.15710143031,6932.03817242859,7154.69253705844,7343.89353737387,7491.81102893698,7738.71868179506,7768.67314599103,7576.39399936887,7390.26198193777,7120.6679860813
LIBYA,Q3,d3,2030,6979.23497195096,6787.46134542103,6694.19445408758,6652.99577063889,6640.43809566955,6660.91240189377,6837.16038750056,7183.950629152,7400.71080192731,7501.61616334822,7453.89713548995,7368.62635003064,7225.81182946988,7071.15147988299,7012.94317253426,7118.76773883705,7312.13770901248,7477.81488513148,7612.66138998525,7841.35645817034,7871.67328491447,7687.42234217326,7523.98552816621,7286.4591854787
LIBYA,Q3,d3,2031,7170.80281924113,6973.76534059145,6877.93843549317,6835.60891992159,6822.70655864057,6843.74284891947,7024.82853483691,7381.13756476835,7603.84742684969,7707.52246473874,7658.49363265718,7570.88231261595,7424.14778214356,7265.242275265,7205.43625123557,7314.16551761487,7512.84315676348,7683.06788287925,7821.61568948791,8056.58803907622,8087.73700992488,7898.42869963493,7730.50582967001,7486.45980247178
LIBYA,Q3,d3,2032,7367.62887036924,7165.18305602487,7066.72586924157,7023.23448217441,7009.97797354264,7031.59167335997,7217.64784603788,7583.73693841289,7812.55979841171,7919.08053556522,7868.70594741515,7778.68984919322,7627.92771136291,7464.66052501695,7403.21292976599,7514.92662518105,7719.05761957408,7893.95471801556,8036.30542066734,8277.72735210298,8309.73130796285,8115.22681419118,7942.69475384375,7691.95008814746
LIBYA,Q3,d3,2033,7569.85745387472,7361.85485443819,7260.69518931763,7216.01003940546,7202.38966269483,7224.59662093698,7415.75971158201,7791.89731208499,8027.00096114979,8136.44550705745,8084.68822417812,7992.20134080178,7837.30104480469,7669.55245848479,7606.41823374067,7721.19827557185,7930.93231031504,8110.63002956674,8256.88801113617,8504.93655421042,8537.81896293132,8337.97565948926,8160.70789450914,7903.08072435212
LIBYA,Q3,d3,2034,7777.63685986409,7563.92495126045,7459.988629478,7414.07695000938,7400.08271767471,7422.89921825244,7619.30940287028,8005.77132555224,8247.32816040638,8359.77676852737,8306.59883835609,8211.57335107514,8052.42131167522,7880.0683187554,7815.2011694754,7933.1317235925,8148.62259238709,8333.2527011311,8483.52520962086,8738.38225328453,8772.16722686787,8566.83857272625,8384.70511626739,8120.00652888645
LIBYA,Q3,d3,2035,7991.1194487491,7771.54152038311,7664.7523275483,7617.58045242261,7603.20210277801,7626.64487656705,7828.44617875069,8225.51580827808,8473.70295763477,8589.23808424598,8534.6005124883,8436.96674104594,8273.4462552902,8096.36247282677,8029.71483324985,8150.88237572926,8372.28809364579,8561.98597738507,8716.38320456879,8978.23563030766,9012.9479425873,8801.98337442087,8614.85067172463,8342.88656903018
LIBYA,Q3,d3,2036,8210.46176296947,7984.85680281296,7875.136432583,7826.66977162379,7811.89676131795,7835.98299842744,8043.3233949667,8451.2918944216,8706.29134886881,8824.99771352835,8768.86043556436,8668.54678710207,8500.53794874465,8318.5935248022,8250.11652357002,8374.60990410582,8602.09282345338,8796.99758378723,8955.63274601082,9224.67256488205,9260.33766969047,9043.58249147286,8851.31332193502,8571.88427818288
LIBYA,Q3,d3,2037,8435.82464178234,8204.0272183073,8091.29521496665,8041.49822855736,8026.31972484233,8051.06708721998,8264.0986166099,8683.26514099402,8945.26388644446,9067.2285341148,9009.55038562051,8906.48330218046,8733.86291375786,8546.92443219144,8476.56785651197,8604.47836356765,8838.2052929435,9038.4598495679,9201.44927076885,9477.87376419876,9514.51781403182,9291.8130836001,9094.26646014981,8807.16757570638
LIBYA,Q3,d3,2038,8667.37333920238,8429.21348007343,8313.38717953725,8262.22335256072,8246.62822534849,8272.05485973172,8490.93373365928,8921.60564925821,9190.79580406231,9316.10816893856,9256.84685570098,9150.9507602875,8973.59224278034,8781.52262540416,8709.23488423165,8840.65631198006,9080.79863858702,9286.54983409472,9454.01303110004,9738.02489554662,9775.67476074063,9546.85717324627,9343.88823896307,9048.90899005659
LIBYA,Q3,d3,2039,8905.27764517921,8660.58071261634,8541.57518181459,8489.00699687728,8472.98381057831,8499.10836180088,8723.99507969187,9166.48818946053,9443.06714528291,9571.81911637311,9510.93118327675,9402.12842443721,9219.90172445246,9022.56013052319,8948.28821672754,9083.31693382825,9330.05074914941,9541.44945670667,9713.50922687217,10005.3167224582,10044.0000108934,9808.90177905415,9600.36170094736,9297.28578529511
LIBYA,Q3,d3,2040,9149.71201010092,8898.29857282114,8776.02654741892,8722.01545734016,8705.55246247788,8732.39408714177,8963.45355385174,9418.09232898628,9702.26289554903,9834.5488840545,9771.9896832166,9660.20047810123,9472.97197250668,9270.21369544784,9193.9031469455,9332.63816721,9586.14439613304,9803.34563011181,9980.12814136688,10279.9452445929,10319.6903219379,10078.1390530027,9863.87491287514,9552.48009107338
LIBYA,Q3,d3,2041,9149.71201010092,8898.29857282114,8776.02654741892,8722.01545734016,8705.55246247788,8732.39408714177,8963.45355385174,9418.09232898628,9702.26289554903,9834.5488840545,9771.9896832166,9660.20047810123,9472.97197250668,9270.21369544784,9193.9031469455,9332.63816721,9586.14439613304,9803.34563011181,9980.12814136688,10279.9452445929,10319.6903219379,10078.1390530027,9863.87491287514,9552.48009107338
