z,y,q,d,tech,f,techfuel,t,value
Kenya,2026,Q1,d4,PV,Solar,PV,t9,76.39689307900001
Kenya,2026,Q1,d4,PV,Solar,PV,t10,103.1453246375
Kenya,2026,Q1,d4,PV,Solar,PV,t11,118.3485511175
Kenya,2026,Q1,d4,PV,Solar,PV,t12,119.599621569
Kenya,2026,Q1,d4,PV,Solar,PV,t13,109.59105752349998
Kenya,2026,Q1,d4,PV,Solar,PV,t14,91.1785632065
Kenya,2026,Q1,d4,PV,Solar,PV,t15,63.491828701
Kenya,2026,Q1,d4,PV,Solar,PV,t16,37.3009394105
Kenya,2026,Q1,d4,PV,Solar,PV,t17,15.271219510000002
Kenya,2026,Q1,d4,PV,Solar,PV,t18,1.5750499999999998
Kenya,2026,Q1,d4,ROR,Water,ROR,t1,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t2,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t3,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t4,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t5,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t6,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t7,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t8,413.2716991179371
Kenya,2026,Q1,d4,ROR,Water,ROR,t9,406.5911523855371
Kenya,2026,Q1,d4,ROR,Water,ROR,t10,402.8257276517621
Kenya,2026,Q1,d4,ROR,Water,ROR,t11,402.6433836797621
Kenya,2026,Q1,d4,ROR,Water,ROR,t12,408.1330431120371
Kenya,2026,Q1,d4,ROR,Water,ROR,t13,427.8042225255521
Kenya,2026,Q1,d4,ROR,Water,ROR,t14,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t15,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t16,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t17,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t18,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t19,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t20,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t21,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t22,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t23,429.87
Kenya,2026,Q1,d4,ROR,Water,ROR,t24,429.87
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t1,1730.2738569477413
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t2,1735.9273869477413
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t3,1730.791326947741
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t4,1709.2413269477413
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t5,1732.4634469477412
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t6,1728.983251112186
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t7,1715.702389602435
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t8,1703.040040600354
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t9,1703.040040600354
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t10,1703.040040600354
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t11,1703.040040600354
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t12,1703.040040600354
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t13,1675.490040600354
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t14,1715.4237269477412
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t15,1702.0298387166335
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t16,1729.527226036166
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t17,1732.191164021241
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t18,1729.000239447741
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t19,1713.4237269477412
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t20,1704.373726947741
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t21,1713.727870412261
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t22,1721.678430841901
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t23,1722.4237269477412
Kenya,2026,Q1,d4,Geothermal,Geothermal,Geothermal,t24,1722.4237269477412
Kenya,2026,Q1,d4,RPV,Solar,Solar,t1,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t2,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t3,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t4,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t5,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t6,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t7,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t8,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t9,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t10,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t11,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t12,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t13,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t14,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t15,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t16,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t17,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t18,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t19,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t20,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t21,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t22,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t23,98.0
Kenya,2026,Q1,d4,RPV,Solar,Solar,t24,98.0
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t1,322.12620000000004
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t2,311.8412
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t3,311.8412
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t4,311.8412
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t5,282.2204
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t6,219.2762
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t7,134.1164
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t8,400.2921999999999
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t9,411.4
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t10,405.8605393172001
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t11,393.205528507
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t12,367.1121346398
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t13,322.30306826519995
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t14,219.2870770046
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t15,172.78799999999998
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t16,146.047
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t17,159.2118
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t18,133.9192007582
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t19,159.04469672519997
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t20,236.7853679554
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t21,311.8412
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t22,332.4112
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t23,344.3418
Kenya,2026,Q1,d5,OnshoreWind,Wind,Onshore Wind,t24,339.405
Kenya,2026,Q1,d5,PV,Solar,PV,t6,1.7814156520000002
Kenya,2026,Q1,d5,PV,Solar,PV,t7,25.130199034
Kenya,2026,Q1,d5,PV,Solar,PV,t8,60.1329763425
Kenya,2026,Q1,d5,PV,Solar,PV,t9,94.0206689705
Kenya,2026,Q1,d5,PV,Solar,PV,t10,118.865297712
Kenya,2026,Q1,d5,PV,Solar,PV,t11,125.3246290595
Kenya,2026,Q1,d5,PV,Solar,PV,t12,125.3246290595
Kenya,2026,Q1,d5,PV,Solar,PV,t13,125.3246290595
Kenya,2026,Q1,d5,PV,Solar,PV,t14,111.834825346
Kenya,2026,Q1,d5,PV,Solar,PV,t15,80.0685130865
Kenya,2026,Q1,d5,PV,Solar,PV,t16,43.243524308
Kenya,2026,Q1,d5,PV,Solar,PV,t17,17.0934308355
Kenya,2026,Q1,d5,PV,Solar,PV,t18,1.8766057495
Kenya,2026,Q1,d5,ROR,Water,ROR,t1,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t2,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t3,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t4,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t5,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t6,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t7,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t8,410.6969098960121
Kenya,2026,Q1,d5,ROR,Water,ROR,t9,403.9475860018121
Kenya,2026,Q1,d5,ROR,Water,ROR,t10,401.0518107930071
Kenya,2026,Q1,d5,ROR,Water,ROR,t11,401.9811627124121
Kenya,2026,Q1,d5,ROR,Water,ROR,t12,405.89517179249214
Kenya,2026,Q1,d5,ROR,Water,ROR,t13,412.6165317486821
Kenya,2026,Q1,d5,ROR,Water,ROR,t14,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t15,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t16,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t17,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t18,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t19,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t20,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t21,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t22,429.87
Kenya,2026,Q1,d5,ROR,Water,ROR,t23,428.1094163473871
Kenya,2026,Q1,d5,ROR,Water,ROR,t24,428.8499363473872
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t1,1703.040040600354
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t2,1703.040040600354
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t3,1703.040040600354
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t4,1694.08791310017
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t5,1707.447666947741
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t6,1713.622084599941
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t7,1725.893737092641
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t8,1703.040040600354
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t9,1703.040040600354
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t10,1703.040040600354
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t11,1703.040040600354
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t12,1703.040040600354
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t13,1703.040040600354
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t14,1703.040040600354
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t15,1712.0237269477411
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t16,1716.040040600354
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t17,1716.0237269477411
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t18,1725.061355971586
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t19,1725.9240224389612
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t20,1714.262921754431
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t21,1703.040040600354
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t22,1688.3425892304433
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t23,1703.040040600354
Kenya,2026,Q1,d5,Geothermal,Geothermal,Geothermal,t24,1703.040040600354
Kenya,2026,Q1,d5,RPV,Solar,Solar,t1,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t2,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t3,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t4,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t5,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t6,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t7,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t8,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t9,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t10,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t11,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t12,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t13,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t14,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t15,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t16,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t17,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t18,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t19,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t20,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t21,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t22,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t23,98.0
Kenya,2026,Q1,d5,RPV,Solar,Solar,t24,98.0
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t1,348.7877467294
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t2,339.4601991836
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t3,322.30306826519995
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t4,298.61702099239994
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t5,261.3523769032
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t6,219.2870770046
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t7,362.7549252448
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t8,393.205528507
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t9,381.7919850778
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t10,348.7877467294
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t11,282.16477542879994
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t12,187.3486407056
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t13,146.11016882439998
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t14,159.04469672519997
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t15,202.831813822
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t16,282.16477542879994
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t17,339.4601991836
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t18,344.2568956794
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t19,348.7877467294
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t20,348.7877467294
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t21,332.5279577884
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t22,322.30306826519995
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t23,311.6686489663999
Kenya,2026,Q2,d1,OnshoreWind,Wind,Onshore Wind,t24,282.16477542879994
Kenya,2026,Q2,d1,PV,Solar,PV,t6,1.18755
Kenya,2026,Q2,d1,PV,Solar,PV,t7,20.49576102
Kenya,2026,Q2,d1,PV,Solar,PV,t8,53.60009955499999
Kenya,2026,Q2,d1,PV,Solar,PV,t9,89.29711088
Kenya,2026,Q2,d1,PV,Solar,PV,t10,115.1419654
Kenya,2026,Q2,d1,PV,Solar,PV,t11,125.758278295
Kenya,2026,Q2,d1,PV,Solar,PV,t12,125.758278295
Kenya,2026,Q2,d1,PV,Solar,PV,t13,125.758278295
Kenya,2026,Q2,d1,PV,Solar,PV,t14,113.245220545
Kenya,2026,Q2,d1,PV,Solar,PV,t15,88.300978715
Kenya,2026,Q2,d1,PV,Solar,PV,t16,58.485241050000006
Kenya,2026,Q2,d1,PV,Solar,PV,t17,25.162572245
Kenya,2026,Q2,d1,PV,Solar,PV,t18,2.2764999999999995
Kenya,2026,Q2,d1,ROR,Water,ROR,t20,417.3025
Kenya,2026,Q2,d1,ROR,Water,ROR,t21,417.3025
Kenya,2026,Q2,d1,ROR,Water,ROR,t22,244.7278190772255
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t1,831.974797829184
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t2,805.7858257266587
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t3,762.7804870537635
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t4,751.8826335639048
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t5,807.0124901767431
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t6,971.7659740773556
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t7,1225.4571555172065
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t8,1103.4161244215777
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t9,1400.950696504318
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t10,1420.5964968712665
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t11,1351.8505161118903
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t12,1423.934561800587
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t13,1425.0134530127548
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t14,1377.7704977559338
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t15,1434.2730709611724
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t16,1357.5008768151356
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t17,1253.512327903165
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t18,1207.777207869818
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t19,1531.3486768039031
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t20,1741.104064938331
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t21,1743.543033279481
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t22,1745.0767667079613
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t23,1540.8398235031596
Kenya,2026,Q2,d1,Geothermal,Geothermal,Geothermal,t24,1099.5611286603207
Kenya,2026,Q2,d1,RPV,Solar,Solar,t1,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t2,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t3,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t4,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t5,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t6,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t7,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t8,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t9,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t10,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t11,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t12,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t13,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t14,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t15,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t16,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t17,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t18,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t19,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t20,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t21,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t22,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t23,98.0
Kenya,2026,Q2,d1,RPV,Solar,Solar,t24,98.0
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t1,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t2,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t3,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t4,406.0518
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t5,398.180580479
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t6,398.180580479
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t7,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t8,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t9,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t10,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t11,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t12,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t13,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t14,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t15,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t16,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t17,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t18,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t19,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t20,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t21,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t22,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t23,411.4
Kenya,2026,Q2,d2,OnshoreWind,Wind,Onshore Wind,t24,411.4
Kenya,2026,Q2,d2,PV,Solar,PV,t6,1.6095
Kenya,2026,Q2,d2,PV,Solar,PV,t7,24.61674628
Kenya,2026,Q2,d2,PV,Solar,PV,t8,64.53026234000001
Kenya,2026,Q2,d2,PV,Solar,PV,t9,99.28572414
Kenya,2026,Q2,d2,PV,Solar,PV,t10,125.758278295
Kenya,2026,Q2,d2,PV,Solar,PV,t11,125.758278295
Kenya,2026,Q2,d2,PV,Solar,PV,t12,125.758278295
Kenya,2026,Q2,d2,PV,Solar,PV,t13,125.758278295
Kenya,2026,Q2,d2,PV,Solar,PV,t14,125.758278295
Kenya,2026,Q2,d2,PV,Solar,PV,t15,103.788787445
Kenya,2026,Q2,d2,PV,Solar,PV,t16,70.616220755
Kenya,2026,Q2,d2,PV,Solar,PV,t17,33.609227375
Kenya,2026,Q2,d2,PV,Solar,PV,t18,3.670678915
Kenya,2026,Q2,d2,ROR,Water,ROR,t20,185.9010620209925
Kenya,2026,Q2,d2,ROR,Water,ROR,t21,174.9542558002376
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t1,810.1961609646488
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t2,666.4718728504012
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t3,710.7452998354654
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t4,637.9514334058675
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t5,653.2812004821958
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t6,901.4547526068952
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t7,911.3702169125512
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t8,904.06627474768
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t9,999.4162407569272
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t10,1010.8294304682596
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t11,1232.8087834281882
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t12,1247.2679545526112
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t13,1031.0047991958563
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t14,974.5442830164288
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t15,1202.134828817061
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t16,1266.8439721480229
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t17,1245.1074497404466
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t18,1133.875316064924
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t19,1327.6594531184385
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t20,1731.7122269477409
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t21,1731.712226947741
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t22,1653.537628779656
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t23,1199.7426857970183
Kenya,2026,Q2,d2,Geothermal,Geothermal,Geothermal,t24,889.8758088170291
Kenya,2026,Q2,d2,RPV,Solar,Solar,t1,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t2,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t3,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t4,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t5,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t6,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t7,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t8,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t9,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t10,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t11,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t12,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t13,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t14,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t15,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t16,98.0
Kenya,2026,Q2,d2,RPV,Solar,Solar,t17,98.0
