zone,tech,q,d,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
BiH,Wind,m7,d5,0.04,0.03,0.03,0.03,0.02,0.01,0,0.01,0.05,0.09,0.13,0.15,0.17,0.16,0.15,0.12,0.09,0.06,0.04,0.03,0.04,0.05,0.02,0.01
BiH,Wind,m7,d6,0.01,0.01,0.01,0.02,0.04,0.06,0.08,0.09,0.08,0.05,0.05,0.04,0.04,0.05,0.1,0.15,0.19,0.22,0.26,0.3,0.31,0.29,0.26,0.22
BiH,Wind,m7,d7,0.13,0.13,0.13,0.12,0.11,0.11,0.08,0.05,0.07,0.15,0.25,0.36,0.45,0.5,0.54,0.56,0.54,0.5,0.46,0.36,0.25,0.21,0.17,0.15
BiH,Wind,m8,d1,0.04,0.04,0.05,0.07,0.08,0.07,0.07,0.1,0.13,0.15,0.15,0.15,0.14,0.12,0.1,0.07,0.06,0.05,0.03,0.02,0.02,0.02,0.03,0.03
BiH,Wind,m8,d2,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.04,0.05,0.06,0.07,0.07,0.07,0.08,0.09,0.1,0.1,0.1,0.09,0.08,0.07,0.06,0.05,0.05
BiH,Wind,m8,d3,0.07,0.08,0.09,0.1,0.1,0.09,0.07,0.09,0.16,0.22,0.27,0.31,0.34,0.37,0.38,0.37,0.34,0.27,0.21,0.17,0.13,0.11,0.1,0.08
BiH,Wind,m8,d4,0.19,0.18,0.18,0.17,0.15,0.12,0.04,0.01,0.04,0.11,0.19,0.27,0.34,0.39,0.41,0.41,0.37,0.27,0.19,0.14,0.13,0.12,0.12,0.11
BiH,Wind,m8,d5,0.03,0.03,0.03,0.03,0.04,0.03,0.03,0.02,0.01,0.02,0.04,0.06,0.1,0.11,0.1,0.09,0.08,0.06,0.05,0.03,0.02,0.02,0.02,0.01
BiH,Wind,m8,d6,0.07,0.08,0.09,0.07,0.07,0.07,0.07,0.05,0.03,0.02,0.03,0.09,0.12,0.13,0.14,0.14,0.13,0.13,0.13,0.11,0.1,0.1,0.09,0.07
BiH,Wind,m8,d7,0.05,0.06,0.06,0.06,0.06,0.04,0.03,0.02,0.01,0.02,0.05,0.07,0.09,0.1,0.11,0.1,0.1,0.09,0.09,0.08,0.08,0.07,0.07,0.06
BiH,Wind,m9,d1,0.05,0.04,0.04,0.05,0.06,0.07,0.12,0.16,0.17,0.16,0.17,0.18,0.16,0.11,0.06,0.03,0.02,0.01,0.02,0.02,0.03,0.05,0.05,0.06
BiH,Wind,m9,d2,0.11,0.11,0.13,0.16,0.19,0.21,0.26,0.31,0.37,0.44,0.49,0.53,0.54,0.53,0.5,0.44,0.41,0.43,0.45,0.46,0.47,0.46,0.43,0.38
BiH,Wind,m9,d3,0.05,0.04,0.04,0.05,0.06,0.07,0.07,0.07,0.05,0.03,0.01,0,0.03,0.07,0.1,0.1,0.09,0.09,0.09,0.08,0.08,0.08,0.1,0.12
BiH,Wind,m9,d4,0.14,0.13,0.12,0.12,0.12,0.12,0.11,0.08,0.05,0.07,0.1,0.15,0.23,0.31,0.38,0.41,0.41,0.4,0.35,0.28,0.22,0.19,0.16,0.14
BiH,Wind,m9,d5,0.02,0.01,0.01,0.02,0.02,0.02,0.01,0.01,0,0.01,0.05,0.1,0.15,0.16,0.16,0.14,0.12,0.1,0.08,0.07,0.06,0.06,0.05,0.05
BiH,Wind,m9,d6,0.31,0.24,0.18,0.13,0.09,0.08,0.08,0.09,0.14,0.23,0.33,0.38,0.41,0.41,0.38,0.32,0.25,0.19,0.15,0.12,0.09,0.08,0.07,0.07
BiH,Wind,m9,d7,0,0,0,0.01,0.01,0.02,0.01,0.01,0.02,0.04,0.06,0.07,0.06,0.05,0.05,0.04,0.04,0.02,0.01,0.01,0.01,0.01,0.01,0.02
BiH,Wind,m10,d1,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.03,0.05,0.07,0.07,0.05,0.04,0.02,0.02,0.01,0.01,0.01,0.01
BiH,Wind,m10,d2,0.02,0.03,0.04,0.06,0.08,0.11,0.12,0.11,0.11,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.1,0.1,0.09,0.09,0.09,0.08,0.08
BiH,Wind,m10,d3,0.11,0.06,0.04,0.03,0.04,0.05,0.03,0.02,0.01,0.01,0.02,0.07,0.14,0.22,0.29,0.33,0.35,0.35,0.31,0.26,0.22,0.2,0.19,0.17
BiH,Wind,m10,d4,0.02,0.03,0.05,0.07,0.11,0.13,0.13,0.13,0.18,0.2,0.22,0.21,0.2,0.2,0.18,0.15,0.14,0.15,0.18,0.18,0.17,0.15,0.14,0.13
BiH,Wind,m10,d5,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.02,0.01,0,0,0.01,0.01,0.01,0.02,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.02
BiH,Wind,m10,d6,0.05,0.05,0.05,0.05,0.05,0.06,0.07,0.05,0.03,0.02,0.01,0.01,0.02,0.03,0.07,0.08,0.04,0.02,0.03,0.04,0.04,0.03,0.03,0.04
BiH,Wind,m10,d7,0.04,0.05,0.04,0.04,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.03,0.02,0.01,0.01,0,0,0.01,0.01,0.01
BiH,Wind,m11,d1,0.16,0.12,0.09,0.07,0.05,0.04,0.04,0.05,0.08,0.09,0.1,0.11,0.11,0.1,0.07,0.06,0.07,0.09,0.11,0.13,0.16,0.2,0.24,0.27
BiH,Wind,m11,d2,0.54,0.47,0.41,0.35,0.28,0.21,0.17,0.16,0.17,0.19,0.2,0.21,0.19,0.16,0.13,0.11,0.1,0.12,0.16,0.2,0.25,0.29,0.31,0.31
BiH,Wind,m11,d3,0.19,0.16,0.13,0.1,0.11,0.14,0.19,0.27,0.38,0.46,0.52,0.55,0.57,0.59,0.59,0.6,0.64,0.66,0.68,0.68,0.66,0.64,0.63,0.63
BiH,Wind,m11,d4,0.5,0.46,0.44,0.43,0.44,0.43,0.34,0.24,0.25,0.3,0.38,0.45,0.49,0.54,0.56,0.58,0.58,0.57,0.56,0.54,0.5,0.44,0.34,0.26
BiH,Wind,m11,d5,0.44,0.46,0.45,0.45,0.43,0.43,0.43,0.41,0.46,0.51,0.53,0.54,0.53,0.5,0.46,0.47,0.49,0.52,0.56,0.59,0.62,0.64,0.62,0.45
BiH,Wind,m11,d6,0.74,0.73,0.62,0.42,0.3,0.21,0.1,0.07,0.05,0.05,0.09,0.17,0.2,0.2,0.19,0.17,0.15,0.13,0.12,0.12,0.11,0.1,0.08,0.07
BiH,Wind,m11,d7,0.06,0.06,0.05,0.05,0.05,0.05,0.05,0.03,0.01,0.01,0.01,0.01,0.02,0.04,0.06,0.06,0.05,0.04,0.03,0.02,0.01,0.01,0.01,0.01
BiH,Wind,m12,d1,0.04,0.04,0.03,0.02,0.03,0.03,0.03,0.03,0.04,0.05,0.07,0.09,0.11,0.12,0.12,0.11,0.12,0.14,0.17,0.19,0.2,0.2,0.19,0.17
BiH,Wind,m12,d2,0.65,0.62,0.6,0.61,0.66,0.72,0.77,0.81,0.84,0.85,0.85,0.85,0.82,0.65,0.42,0.38,0.43,0.5,0.6,0.67,0.67,0.64,0.61,0.56
BiH,Wind,m12,d3,0.29,0.28,0.27,0.25,0.23,0.21,0.19,0.17,0.16,0.14,0.12,0.09,0.06,0.03,0.01,0.01,0.01,0.01,0.01,0.03,0.05,0.08,0.09,0.09
BiH,Wind,m12,d4,0.06,0.09,0.11,0.13,0.13,0.11,0.08,0.07,0.08,0.07,0.06,0.05,0.07,0.08,0.09,0.08,0.07,0.06,0.06,0.06,0.05,0.04,0.03,0.02
BiH,Wind,m12,d5,0.25,0.25,0.25,0.24,0.25,0.27,0.29,0.32,0.34,0.31,0.28,0.28,0.29,0.3,0.3,0.34,0.37,0.4,0.42,0.45,0.52,0.58,0.61,0.65
BiH,Wind,m12,d6,0.16,0.15,0.16,0.15,0.12,0.1,0.08,0.06,0.05,0.07,0.12,0.18,0.22,0.24,0.28,0.32,0.34,0.34,0.33,0.31,0.27,0.21,0.18,0.17
BiH,Wind,m12,d7,0.49,0.51,0.52,0.51,0.49,0.47,0.45,0.43,0.42,0.41,0.37,0.35,0.33,0.32,0.34,0.4,0.45,0.45,0.41,0.35,0.28,0.23,0.22,0.22
Montenegro,Wind,m1,d1,0,0,0,0,0,0,0,0.03,0.1,0.2,0.26,0.42,0.52,0.5,0.53,0.47,0.61,0.79,0.69,0.7,0.68,0.75,0.74,0.7
Montenegro,Wind,m1,d2,0.5,0.72,0.79,0.74,0.4,0.29,0.09,0.08,0.32,0.18,0.11,0.16,0.36,0.44,0.46,0.53,0.52,0.4,0.24,0.37,0.24,0.09,0.07,0.03
Montenegro,Wind,m1,d3,0.82,0.83,0.84,0.84,0.83,0.84,0.82,0.78,0.73,0.69,0.69,0.57,0.25,0.11,0.13,0.21,0.14,0.18,0.14,0.26,0.24,0.36,0.31,0.16
Montenegro,Wind,m1,d4,0.17,0.24,0.24,0.29,0.14,0.06,0.04,0.06,0.07,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0.04,0.04
Montenegro,Wind,m1,d5,0.09,0.06,0.04,0.03,0.02,0.02,0.01,0.02,0.03,0.05,0.06,0.04,0.05,0.04,0.05,0.05,0.04,0.08,0.14,0.14,0.22,0.28,0.23,0.26
Montenegro,Wind,m1,d6,0.88,0.86,0.87,0.87,0.87,0.88,0.87,0.87,0.85,0.8,0.66,0.52,0.36,0.29,0.25,0.16,0.13,0.06,0.06,0.04,0.03,0.01,0,0
Montenegro,Wind,m1,d7,0.04,0.06,0.13,0.14,0.21,0.3,0.31,0.47,0.55,0.67,0.77,0.79,0.69,0.7,0.83,0.85,0.86,0.87,0.87,0.86,0.77,0.69,0.73,0.69
Montenegro,Wind,m2,d1,0.12,0.1,0.12,0.15,0.15,0.18,0.21,0.19,0.14,0.13,0.1,0.1,0.13,0.11,0.13,0.19,0.21,0.22,0.21,0.26,0.29,0.29,0.33,0.28
Montenegro,Wind,m2,d2,0.44,0.39,0.45,0.41,0.41,0.38,0.31,0.21,0.12,0.09,0.01,0,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0
Montenegro,Wind,m2,d3,0.1,0.08,0.16,0.28,0.39,0.51,0.58,0.81,0.87,0.87,0.84,0.72,0.52,0.62,0.78,0.69,0.68,0.7,0.7,0.7,0.68,0.57,0.47,0.46
Montenegro,Wind,m2,d4,0.02,0,0,0.01,0.04,0.02,0.03,0.13,0.14,0.25,0.24,0.26,0.23,0.25,0.31,0.37,0.39,0.65,0.75,0.82,0.8,0.77,0.83,0.81
Montenegro,Wind,m2,d5,0.83,0.85,0.82,0.83,0.71,0.65,0.66,0.78,0.74,0.76,0.6,0.13,0.39,0.7,0.76,0.81,0.76,0.74,0.67,0.67,0.6,0.53,0.52,0.67
Montenegro,Wind,m2,d6,0.08,0.18,0.14,0.18,0.13,0.11,0.28,0.63,0.64,0.49,0.61,0.67,0.7,0.71,0.72,0.71,0.69,0.59,0.62,0.62,0.6,0.55,0.48,0.51
Montenegro,Wind,m2,d7,0.13,0.09,0.04,0.01,0.06,0.07,0.08,0.12,0.14,0.03,0.06,0.18,0.11,0.12,0.33,0.74,0.84,0.86,0.7,0.48,0.32,0.17,0.42,0.72
Montenegro,Wind,m3,d1,0.79,0.79,0.79,0.79,0.8,0.8,0.81,0.82,0.82,0.83,0.83,0.83,0.83,0.8,0.78,0.8,0.79,0.76,0.72,0.66,0.55,0.44,0.3,0.2
Montenegro,Wind,m3,d2,0.04,0.03,0.05,0.04,0.03,0.04,0.02,0.02,0.03,0.01,0.01,0.04,0.05,0.07,0.05,0.01,0.03,0,0.01,0.17,0.62,0.65,0.65,0.66
Montenegro,Wind,m3,d3,0.16,0.03,0.06,0.01,0,0.01,0,0.02,0.1,0.18,0.21,0.39,0.56,0.63,0.62,0.7,0.68,0.6,0.67,0.7,0.64,0.5,0.49,0.37
Montenegro,Wind,m3,d4,0.79,0.77,0.81,0.74,0.81,0.81,0.79,0.82,0.83,0.82,0.83,0.81,0.83,0.81,0.82,0.8,0.82,0.8,0.73,0.63,0.55,0.55,0.62,0.5
Montenegro,Wind,m3,d5,0.32,0.26,0.15,0.02,0.04,0.02,0.02,0.01,0,0,0,0.01,0.03,0.03,0.06,0.06,0.05,0.04,0.04,0.05,0.04,0.02,0.02,0.04
Montenegro,Wind,m3,d6,0.11,0.09,0.09,0.1,0.07,0.03,0.03,0.01,0.01,0,0.02,0.08,0.09,0.07,0.04,0.03,0.06,0.08,0.05,0.03,0.02,0,0.01,0.26
Montenegro,Wind,m3,d7,0.47,0.31,0.33,0.34,0.37,0.41,0.5,0.43,0.46,0.51,0.46,0.47,0.5,0.53,0.53,0.61,0.76,0.77,0.72,0.57,0.49,0.4,0.34,0.26
Montenegro,Wind,m4,d1,0.11,0.09,0.11,0.08,0.15,0.11,0.01,0,0,0.02,0.03,0.05,0.02,0.01,0.01,0.02,0.09,0.15,0.15,0.19,0.41,0.48,0.52,0.59
Montenegro,Wind,m4,d2,0.08,0.1,0.09,0.09,0.07,0.08,0.13,0.08,0.03,0.05,0.14,0.07,0.03,0.02,0.12,0.2,0.34,0.42,0.35,0.19,0.04,0.04,0,0
Montenegro,Wind,m4,d3,0.82,0.82,0.8,0.79,0.79,0.74,0.66,0.73,0.79,0.82,0.78,0.77,0.76,0.78,0.8,0.84,0.86,0.82,0.84,0.83,0.84,0.85,0.86,0.86
Montenegro,Wind,m4,d4,0.69,0.7,0.61,0.62,0.61,0.52,0.48,0.38,0.3,0.24,0.24,0.22,0.18,0.2,0.19,0.21,0.32,0.3,0.23,0.23,0.28,0.31,0.26,0.19
Montenegro,Wind,m4,d5,0.36,0.15,0.16,0.22,0.47,0.41,0.41,0.31,0.28,0.17,0.07,0.29,0.75,0.83,0.79,0.63,0.58,0.58,0.56,0.54,0.58,0.59,0.61,0.6
Montenegro,Wind,m4,d6,0.65,0.63,0.58,0.58,0.57,0.64,0.59,0.62,0.63,0.68,0.72,0.74,0.63,0.62,0.74,0.6,0.56,0.44,0.36,0.38,0.31,0.42,0.41,0.27
Montenegro,Wind,m4,d7,0,0.01,0,0.02,0.01,0,0,0,0,0,0.03,0.06,0.12,0.12,0.12,0.02,0.01,0,0.03,0.03,0,0,0,0
Montenegro,Wind,m5,d1,0.47,0.48,0.46,0.26,0.2,0.15,0.27,0.34,0.35,0.16,0.23,0.28,0.29,0.21,0.22,0.12,0.21,0.19,0.34,0.29,0.27,0.25,0.09,0.08
Montenegro,Wind,m5,d2,0.86,0.86,0.85,0.86,0.85,0.87,0.86,0.86,0.82,0.84,0.8,0.63,0.6,0.47,0.65,0.5,0.5,0.42,0.23,0.15,0.03,0,0,0
Montenegro,Wind,m5,d3,0.16,0.24,0.23,0.22,0.43,0.65,0.66,0.42,0.5,0.46,0.53,0.41,0.46,0.62,0.57,0.48,0.38,0.22,0.11,0.27,0.28,0.22,0.2,0.29
Montenegro,Wind,m5,d4,0.3,0.29,0.2,0.37,0.45,0.39,0.12,0.14,0.1,0.06,0,0,0,0,0.06,0.17,0.19,0.1,0.08,0.02,0.02,0,0.01,0
Montenegro,Wind,m5,d5,0.26,0.2,0.13,0.13,0.11,0.1,0.06,0.05,0.06,0.06,0.16,0.07,0.01,0.12,0.16,0.09,0.1,0.11,0.05,0.05,0.02,0.03,0.06,0.33
Montenegro,Wind,m5,d6,0.85,0.84,0.77,0.78,0.83,0.85,0.85,0.85,0.86,0.86,0.85,0.85,0.85,0.84,0.85,0.85,0.85,0.85,0.85,0.83,0.83,0.78,0.77,0.69
Montenegro,Wind,m5,d7,0.68,0.67,0.57,0.54,0.59,0.56,0.53,0.68,0.7,0.65,0.55,0.54,0.42,0.34,0.23,0.08,0.06,0.07,0.65,0.75,0.61,0.82,0.68,0.82
Montenegro,Wind,m6,d1,0.1,0.06,0.06,0.05,0.06,0.01,0.01,0.04,0.14,0.14,0.13,0.11,0.13,0.08,0.11,0.3,0.27,0.25,0.23,0.15,0.17,0.09,0.03,0.02
Montenegro,Wind,m6,d2,0.02,0.01,0.02,0.03,0.03,0.02,0.02,0.02,0.03,0.07,0.08,0.09,0.12,0.15,0.14,0.28,0.27,0.2,0.14,0.16,0.05,0.04,0.07,0.26
Montenegro,Wind,m6,d3,0.11,0.11,0.09,0.11,0.14,0.17,0.11,0.14,0.17,0.15,0.28,0.28,0.34,0.23,0.25,0.07,0.1,0.07,0.02,0.02,0.03,0.03,0.05,0.11
Montenegro,Wind,m6,d4,0.04,0.05,0.03,0.04,0.03,0.04,0.04,0.03,0.07,0.05,0.02,0.01,0.03,0.03,0.09,0.26,0.19,0.03,0,0,0,0,0,0.01
Montenegro,Wind,m6,d5,0.01,0.02,0.04,0.11,0.16,0.16,0.09,0,0.04,0.15,0.15,0.24,0.19,0.18,0.14,0.13,0.25,0.67,0.42,0.27,0.2,0.19,0.15,0.23
Montenegro,Wind,m6,d6,0.72,0.68,0.51,0.67,0.8,0.74,0.57,0.64,0.52,0.6,0.6,0.67,0.66,0.6,0.69,0.7,0.67,0.74,0.71,0.6,0.71,0.63,0.59,0.5
Montenegro,Wind,m6,d7,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.05,0.02,0.05,0.13,0.07,0.13,0.07,0,0,0,0
Montenegro,Wind,m7,d1,0.2,0.27,0.17,0.09,0.03,0.03,0.04,0.02,0.01,0.02,0.01,0.03,0.19,0.18,0.03,0.09,0.27,0.43,0.34,0.36,0.36,0.51,0.54,0.52
Montenegro,Wind,m7,d2,0,0,0.01,0,0,0,0.01,0,0,0,0,0.02,0,0.01,0.01,0.01,0.12,0.15,0.13,0.09,0.03,0,0.01,0.01
Montenegro,Wind,m7,d3,0.02,0,0,0.03,0.05,0.03,0,0,0,0.02,0.08,0.12,0.11,0.14,0.21,0.22,0.24,0.32,0.55,0.57,0.45,0.41,0.52,0.49
Montenegro,Wind,m7,d4,0.28,0.32,0.36,0.34,0.4,0.42,0.35,0.31,0.45,0.46,0.44,0.34,0.21,0.1,0.07,0.07,0.12,0.18,0.18,0.23,0.16,0.16,0.19,0.27
Montenegro,Wind,m7,d5,0.78,0.81,0.83,0.71,0.78,0.84,0.85,0.84,0.85,0.85,0.84,0.83,0.8,0.76,0.8,0.84,0.85,0.85,0.85,0.85,0.85,0.85,0.84,0.84
Montenegro,Wind,m7,d6,0.01,0.01,0,0,0.01,0.02,0.03,0.02,0.01,0.01,0.04,0.07,0.08,0.09,0.1,0.09,0.05,0.03,0.02,0.05,0.04,0.04,0.02,0.02
Montenegro,Wind,m7,d7,0.05,0.03,0.03,0.02,0.01,0.01,0,0,0,0,0,0.02,0.03,0.02,0.06,0.15,0.25,0.15,0.22,0.29,0.18,0.11,0.14,0.07
Montenegro,Wind,m8,d1,0.64,0.79,0.79,0.73,0.78,0.78,0.69,0.79,0.67,0.58,0.67,0.69,0.81,0.71,0.6,0.45,0.64,0.58,0.72,0.82,0.65,0.72,0.81,0.81
Montenegro,Wind,m8,d2,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.04,0.06,0.1,0.12,0.12,0.11,0.12,0.15,0.16,0.35,0.34,0.53
Montenegro,Wind,m8,d3,0.01,0.02,0.02,0.01,0,0,0,0,0,0,0,0.05,0.1,0.07,0.29,0.09,0.11,0.22,0.11,0.24,0.21,0.19,0.19,0.22
Montenegro,Wind,m8,d4,0.71,0.71,0.65,0.5,0.41,0.45,0.5,0.42,0.54,0.73,0.7,0.77,0.75,0.76,0.75,0.74,0.71,0.64,0.56,0.3,0.02,0.06,0.21,0.16
Montenegro,Wind,m8,d5,0.1,0.24,0.29,0.27,0.2,0.21,0.14,0.18,0.46,0.48,0.39,0.23,0.15,0.06,0.08,0.13,0.06,0.15,0.23,0.26,0.21,0.16,0.24,0.2
Montenegro,Wind,m8,d6,0.06,0.04,0.03,0.13,0.14,0.23,0.24,0.14,0.15,0.13,0.08,0.05,0.03,0.07,0.17,0.03,0.07,0.11,0.06,0.05,0.11,0.21,0.22,0.13
Montenegro,Wind,m8,d7,0.47,0.31,0.36,0.4,0.28,0.26,0.34,0.32,0.44,0.61,0.58,0.55,0.54,0.6,0.62,0.57,0.64,0.7,0.68,0.56,0.53,0.65,0.65,0.67
Montenegro,Wind,m9,d1,0.55,0.43,0.42,0.22,0.17,0.18,0.11,0.06,0.06,0.04,0.01,0,0,0.02,0.01,0.02,0.03,0,0,0,0,0,0,0
Montenegro,Wind,m9,d2,0.17,0.21,0.1,0.04,0.03,0.09,0.18,0.25,0.25,0.27,0.24,0.18,0.24,0.24,0.37,0.56,0.48,0.58,0.65,0.56,0.3,0.19,0.21,0.29
Montenegro,Wind,m9,d3,0.06,0.05,0.05,0.09,0.14,0.13,0.18,0.14,0.09,0.23,0.16,0.08,0.1,0.11,0.15,0.29,0.39,0.59,0.64,0.64,0.59,0.43,0.36,0.3
Montenegro,Wind,m9,d4,0.33,0.32,0.41,0.42,0.43,0.46,0.52,0.51,0.61,0.64,0.56,0.56,0.6,0.57,0.55,0.69,0.75,0.77,0.8,0.73,0.64,0.56,0.57,0.61
Montenegro,Wind,m9,d5,0.2,0.19,0.16,0.13,0.15,0.14,0.17,0.18,0.1,0.03,0,0.01,0.01,0.02,0.03,0.18,0.25,0.26,0.33,0.26,0.15,0.1,0.03,0.02
Montenegro,Wind,m9,d6,0.25,0.25,0.03,0.14,0.06,0.05,0.06,0.06,0.06,0.2,0.29,0.36,0.31,0.21,0.12,0.14,0.11,0.1,0.04,0,0.03,0.01,0.02,0.04
Montenegro,Wind,m9,d7,0,0,0,0,0,0,0.02,0.02,0.02,0,0.02,0.05,0.12,0.29,0.32,0.18,0.22,0.11,0.23,0.21,0.31,0.29,0.3,0.22
Montenegro,Wind,m10,d1,0.11,0.04,0.03,0.01,0,0,0,0,0.01,0.01,0.01,0.02,0.02,0.08,0.02,0.02,0,0,0,0,0,0,0,0
Montenegro,Wind,m10,d2,0.22,0.27,0.13,0.02,0.03,0.05,0.01,0,0,0,0,0.01,0.02,0.02,0,0.02,0,0,0.02,0.05,0.26,0.48,0.5,0.7
Montenegro,Wind,m10,d3,0.78,0.82,0.79,0.8,0.84,0.85,0.82,0.84,0.83,0.77,0.72,0.76,0.77,0.79,0.75,0.77,0.77,0.8,0.75,0.76,0.78,0.77,0.72,0.66
Montenegro,Wind,m10,d4,0.65,0.47,0.45,0.75,0.8,0.78,0.62,0.55,0.36,0.4,0.57,0.58,0.36,0.42,0.31,0.23,0.3,0.3,0.11,0.09,0.07,0.03,0.03,0.01
Montenegro,Wind,m10,d5,0.51,0.6,0.59,0.51,0.5,0.51,0.46,0.49,0.37,0.3,0.33,0.33,0.42,0.28,0.17,0.12,0.09,0.05,0.03,0.04,0.08,0.06,0.13,0.09
Montenegro,Wind,m10,d6,0.01,0,0,0.01,0,0,0,0,0,0.02,0.06,0.07,0.02,0.01,0.02,0.01,0,0.01,0,0,0,0,0,0.03
Montenegro,Wind,m10,d7,0.04,0.04,0.06,0.02,0.02,0.07,0.06,0.09,0.11,0.1,0.11,0.08,0.14,0.14,0.14,0.13,0.18,0.22,0.27,0.31,0.31,0.33,0.38,0.24
Montenegro,Wind,m11,d1,0,0.01,0.02,0,0.01,0.02,0.03,0.02,0.01,0,0,0.01,0.02,0.02,0.02,0.02,0.05,0.01,0,0,0,0,0.01,0
Montenegro,Wind,m11,d2,0.02,0,0,0,0,0,0,0,0,0,0,0.01,0.02,0.04,0.04,0.03,0.02,0.01,0.03,0.03,0.05,0.02,0.04,0.05
Montenegro,Wind,m11,d3,0.02,0.03,0.04,0.05,0.08,0.07,0.03,0.04,0.03,0.04,0.01,0,0.01,0,0.01,0.02,0.05,0.06,0.07,0.09,0.25,0.24,0.26,0.22
Montenegro,Wind,m11,d4,0.77,0.73,0.75,0.7,0.75,0.75,0.68,0.57,0.53,0.64,0.66,0.6,0.52,0.47,0.44,0.51,0.71,0.58,0.39,0.36,0.34,0.39,0.45,0.31
Montenegro,Wind,m11,d5,0.03,0.03,0.01,0,0.01,0.01,0.01,0.02,0.04,0.08,0.09,0.08,0.02,0.03,0.1,0.2,0.35,0.29,0.24,0.18,0.17,0.1,0.07,0.04
Montenegro,Wind,m11,d6,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Montenegro,Wind,m11,d7,0.01,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.04,0.05
Montenegro,Wind,m12,d1,0.2,0.1,0.06,0.07,0.06,0.1,0.12,0.09,0.12,0.12,0.09,0.07,0.03,0.06,0.07,0.05,0.04,0.05,0.03,0.03,0.04,0.03,0.05,0.06
Montenegro,Wind,m12,d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0.03,0,0,0,0,0,0,0
Montenegro,Wind,m12,d3,0.37,0.26,0.2,0.36,0.41,0.31,0.42,0.5,0.56,0.64,0.71,0.76,0.74,0.67,0.57,0.68,0.75,0.7,0.66,0.75,0.79,0.77,0.73,0.73
Montenegro,Wind,m12,d4,0.7,0.74,0.75,0.74,0.73,0.69,0.55,0.19,0.13,0.14,0.12,0.1,0.14,0.18,0.15,0.29,0.39,0.16,0.18,0.54,0.5,0.2,0.14,0.13
Montenegro,Wind,m12,d5,0.01,0.01,0.01,0.03,0.03,0.03,0.04,0.07,0.06,0.04,0,0,0,0,0,0,0,0,0.02,0.02,0.03,0.02,0,0
Montenegro,Wind,m12,d6,0.7,0.61,0.55,0.68,0.64,0.62,0.63,0.57,0.73,0.77,0.74,0.64,0.32,0.13,0.11,0.13,0.05,0.02,0.01,0.04,0.06,0.04,0.04,0.06
Montenegro,Wind,m12,d7,0.37,0.42,0.41,0.37,0.17,0.26,0.32,0.34,0.36,0.42,0.53,0.62,0.64,0.68,0.64,0.67,0.62,0.61,0.68,0.64,0.65,0.53,0.46,0.61
N_Macedonia,Wind,m1,d1,0,0,0,0,0,0,0,0.02,0.07,0.14,0.18,0.29,0.35,0.34,0.35,0.32,0.41,0.53,0.47,0.47,0.46,0.51,0.5,0.47
N_Macedonia,Wind,m1,d2,0.34,0.49,0.53,0.5,0.27,0.2,0.06,0.05,0.21,0.12,0.08,0.11,0.25,0.3,0.31,0.36,0.35,0.27,0.16,0.25,0.16,0.06,0.05,0.02
N_Macedonia,Wind,m1,d3,0.55,0.56,0.57,0.57,0.56,0.57,0.55,0.53,0.5,0.47,0.46,0.39,0.17,0.07,0.09,0.14,0.09,0.12,0.09,0.17,0.16,0.24,0.21,0.11
N_Macedonia,Wind,m1,d4,0.12,0.16,0.16,0.2,0.09,0.04,0.02,0.04,0.05,0.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0.03
N_Macedonia,Wind,m1,d5,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.01,0.02,0.03,0.04,0.03,0.03,0.02,0.03,0.03,0.02,0.05,0.09,0.09,0.15,0.19,0.15,0.18
N_Macedonia,Wind,m1,d6,0.59,0.58,0.59,0.59,0.59,0.59,0.59,0.59,0.58,0.54,0.44,0.35,0.25,0.2,0.17,0.11,0.09,0.04,0.04,0.03,0.02,0.01,0,0
N_Macedonia,Wind,m1,d7,0.03,0.04,0.09,0.09,0.14,0.2,0.21,0.32,0.37,0.46,0.52,0.53,0.46,0.48,0.56,0.58,0.58,0.59,0.59,0.58,0.52,0.47,0.49,0.47
N_Macedonia,Wind,m2,d1,0.08,0.07,0.08,0.1,0.1,0.12,0.14,0.13,0.1,0.09,0.06,0.07,0.09,0.08,0.09,0.13,0.14,0.15,0.14,0.18,0.2,0.2,0.22,0.19
