country,zone,attribute,resolution,year,baseline,baseline_INGA,baseline_limexp,baseline_noBTKG
Angola,Angola_Central,Variable O&M: $m,,2040,0.3,0.1,0.4,0.3
Angola,Angola_Central,Variable O&M: $m,,2042,0.4,0.1,0.6,0.4
Angola,Angola_Central,Variable O&M: $m,,2045,0.5,0.2,0.7,0.5
Angola,Angola_Central,Variable O&M: $m,,2048,0.7,0.5,0.9,0.7
Angola,Angola_Central,Variable O&M: $m,,2050,2.0,0.8,3.0,2.1
Angola,Angola_East,Annual Energy Exchanges: GWh,Angola_North,2038,233.9,229.8,122.4,230.4
Angola,Angola_East,Annual Energy Exchanges: GWh,Angola_North,2040,227.7,200.4,200.8,227.7
Angola,Angola_East,Annual Energy Exchanges: GWh,Angola_North,2042,218.3,205.7,187.6,218.3
Angola,Angola_East,Annual Energy Exchanges: GWh,Angola_North,2045,206.2,185.0,171.3,206.2
Angola,Angola_East,Annual Energy Exchanges: GWh,Angola_North,2048,192.3,168.5,179.8,193.4
Angola,Angola_East,Annual Energy Exchanges: GWh,Angola_North,2050,181.1,164.2,169.8,181.1
Angola,Angola_East,Capacity: MW,ICE-Diesel,2025,80.0,80.0,80.0,80.0
Angola,Angola_East,Capacity: MW,ICE-Diesel,2027,80.0,80.0,80.0,80.0
Angola,Angola_East,Capacity: MW,ICE-Diesel,2030,80.0,80.0,80.0,80.0
Angola,Angola_East,Capacity: MW,ICE-Diesel,2032,80.0,80.0,80.0,80.0
Angola,Angola_East,Capacity: MW,ICE-Diesel,2035,80.0,80.0,80.0,80.0
Angola,Angola_East,Capacity: MW,ICE-Diesel,2038,80.0,80.0,80.0,80.0
Angola,Angola_East,Capacity: MW,ICE-Diesel,2040,80.0,80.0,80.0,80.0
Angola,Angola_East,Capacity: MW,ICE-Diesel,2042,80.0,80.0,80.0,80.0
Angola,Angola_East,Capacity: MW,ICE-Diesel,2045,80.0,80.0,80.0,80.0
Angola,Angola_East,Capacity: MW,ICE-Diesel,2048,80.0,80.0,80.0,80.0
Angola,Angola_East,Capacity: MW,ICE-Diesel,2050,80.0,80.0,80.0,80.0
Angola,Angola_East,Capacity: MW,Onshore Wind,2030,15.0,15.0,15.0,15.0
Angola,Angola_East,Capacity: MW,Onshore Wind,2032,15.0,15.0,15.0,15.0
Angola,Angola_East,Capacity: MW,Onshore Wind,2035,15.0,15.0,15.0,15.0
Angola,Angola_East,Capacity: MW,Onshore Wind,2038,15.0,15.0,15.0,15.0
Angola,Angola_East,Capacity: MW,Onshore Wind,2040,15.0,15.0,15.0,15.0
Angola,Angola_East,Capacity: MW,Onshore Wind,2042,25.0,15.0,15.0,25.0
Angola,Angola_East,Capacity: MW,Onshore Wind,2045,35.3,15.0,15.0,35.3
Angola,Angola_East,Capacity: MW,Onshore Wind,2048,50.3,15.0,30.0,50.3
Angola,Angola_East,Capacity: MW,Onshore Wind,2050,60.3,15.0,40.0,60.3
Angola,Angola_East,Capacity: MW,PV,2030,83.9,85.3,49.0,83.9
Angola,Angola_East,Capacity: MW,PV,2032,83.9,85.3,49.0,83.9
Angola,Angola_East,Capacity: MW,PV,2035,83.9,85.3,49.0,83.9
Angola,Angola_East,Capacity: MW,PV,2038,121.9,121.9,49.0,121.9
Angola,Angola_East,Capacity: MW,PV,2040,121.9,121.9,105.7,121.9
Angola,Angola_East,Capacity: MW,PV,2042,121.9,121.9,105.7,121.9
Angola,Angola_East,Capacity: MW,PV,2045,121.9,121.9,105.7,121.9
Angola,Angola_East,Capacity: MW,PV,2048,121.9,121.9,121.9,121.9
Angola,Angola_East,Capacity: MW,PV,2050,121.9,121.9,121.9,121.9
Angola,Angola_East,Capacity: MW,ROR,2025,28.4,28.4,28.4,28.4
Angola,Angola_East,Capacity: MW,ROR,2027,28.4,28.4,28.4,28.4
Angola,Angola_East,Capacity: MW,ROR,2030,28.4,28.4,28.4,28.4
Angola,Angola_East,Capacity: MW,ROR,2032,139.4,139.4,141.2,139.4
Angola,Angola_East,Capacity: MW,ROR,2035,148.2,141.3,149.4,148.2
Angola,Angola_East,Capacity: MW,ROR,2038,148.2,141.3,149.4,148.2
Angola,Angola_East,Capacity: MW,ROR,2040,149.4,141.3,149.4,149.4
Angola,Angola_East,Capacity: MW,ROR,2042,149.4,141.3,149.4,149.4
Angola,Angola_East,Capacity: MW,ROR,2045,149.4,141.3,149.4,149.4
Angola,Angola_East,Capacity: MW,ROR,2048,149.4,141.3,149.4,149.4
Angola,Angola_East,Capacity: MW,ROR,2050,149.4,149.4,149.4,149.4
Angola,Angola_East,Carbon costs: $/MWh,,,14.5,14.4,15.1,14.5
Angola,Angola_East,Carbon costs: $m,,2025,14.1,14.1,14.1,14.1
Angola,Angola_East,Carbon costs: $m,,2027,16.1,16.1,16.1,16.1
Angola,Angola_East,Carbon costs: $m,,2030,13.1,13.0,14.5,13.1
Angola,Angola_East,Carbon costs: $m,,2032,2.4,2.4,2.3,2.4
Angola,Angola_East,Carbon costs: $m,,2035,3.2,3.7,3.1,3.2
Angola,Angola_East,Carbon costs: $m,,2038,0.5,1.6,0.8,0.5
Angola,Angola_East,Carbon costs: $m,,2040,2.1,0.1,2.0,2.1
Angola,Angola_East,Carbon costs: $m,,2042,2.3,0.5,2.5,2.3
Angola,Angola_East,Carbon costs: $m,,2045,0.7,1.0,0.7,0.7
Angola,Angola_East,Carbon costs: $m,,2048,1.7,2.1,2.1,1.7
Angola,Angola_East,Carbon costs: $m,,2050,2.8,1.3,3.0,2.8
Angola,Angola_East,Demand: GWh,,2025,419.3,419.3,419.3,419.3
Angola,Angola_East,Demand: GWh,,2027,446.0,446.0,446.0,446.0
Angola,Angola_East,Demand: GWh,,2030,484.0,484.0,484.0,484.0
Angola,Angola_East,Demand: GWh,,2032,511.8,511.8,511.8,511.8
Angola,Angola_East,Demand: GWh,,2035,557.4,557.4,557.4,557.4
Angola,Angola_East,Demand: GWh,,2038,607.1,607.1,607.1,607.1
Angola,Angola_East,Demand: GWh,,2040,642.7,642.7,642.7,642.7
Angola,Angola_East,Demand: GWh,,2042,680.3,680.3,680.3,680.3
Angola,Angola_East,Demand: GWh,,2045,741.0,741.0,741.0,741.0
Angola,Angola_East,Demand: GWh,,2048,807.1,807.1,807.1,807.1
Angola,Angola_East,Demand: GWh,,2050,854.4,854.4,854.4,854.4
Angola,Angola_East,Emissions: MtCO2,,2025,0.2,0.2,0.2,0.2
Angola,Angola_East,Emissions: MtCO2,,2027,0.3,0.3,0.3,0.3
Angola,Angola_East,Emissions: MtCO2,,2030,0.2,0.2,0.2,0.2
Angola,Angola_East,Emissions: MtCO2,,2032,0.0,0.0,0.0,0.0
Angola,Angola_East,Emissions: MtCO2,,2035,0.0,0.1,0.0,0.0
Angola,Angola_East,Emissions: MtCO2,,2038,,0.0,0.0,
Angola,Angola_East,Emissions: MtCO2,,2040,0.0,,0.0,0.0
Angola,Angola_East,Emissions: MtCO2,,2042,0.0,,0.0,0.0
Angola,Angola_East,Emissions: MtCO2,,2045,,0.0,,
Angola,Angola_East,Emissions: MtCO2,,2048,0.0,0.0,0.0,0.0
Angola,Angola_East,Emissions: MtCO2,,2050,0.0,0.0,0.0,0.0
Angola,Angola_East,Energy: GWh,ICE-Diesel,2025,299.8,299.8,299.8,299.8
Angola,Angola_East,Energy: GWh,ICE-Diesel,2027,327.4,327.4,327.4,327.4
Angola,Angola_East,Energy: GWh,ICE-Diesel,2030,249.9,249.2,277.6,249.9
Angola,Angola_East,Energy: GWh,ICE-Diesel,2032,44.5,44.5,42.7,44.5
Angola,Angola_East,Energy: GWh,ICE-Diesel,2035,54.2,62.5,53.4,54.2
Angola,Angola_East,Energy: GWh,ICE-Diesel,2038,7.3,25.0,12.8,7.3
Angola,Angola_East,Energy: GWh,ICE-Diesel,2040,31.2,1.8,29.6,31.2
Angola,Angola_East,Energy: GWh,ICE-Diesel,2042,33.9,7.5,36.1,33.9
Angola,Angola_East,Energy: GWh,ICE-Diesel,2045,9.2,13.6,9.8,9.2
Angola,Angola_East,Energy: GWh,ICE-Diesel,2048,21.1,26.7,27.3,21.1
Angola,Angola_East,Energy: GWh,ICE-Diesel,2050,34.3,15.6,36.8,34.3
Angola,Angola_East,Energy: GWh,Onshore Wind,2030,21.2,20.8,23.7,21.5
Angola,Angola_East,Energy: GWh,Onshore Wind,2032,20.9,20.6,23.6,21.4
Angola,Angola_East,Energy: GWh,Onshore Wind,2035,21.0,21.2,23.5,21.0
Angola,Angola_East,Energy: GWh,Onshore Wind,2038,20.7,21.2,21.0,20.7
Angola,Angola_East,Energy: GWh,Onshore Wind,2040,21.3,21.1,21.1,21.1
Angola,Angola_East,Energy: GWh,Onshore Wind,2042,35.2,21.1,21.1,35.3
Angola,Angola_East,Energy: GWh,Onshore Wind,2045,49.7,21.1,21.1,49.7
Angola,Angola_East,Energy: GWh,Onshore Wind,2048,71.1,21.1,42.5,72.1
Angola,Angola_East,Energy: GWh,Onshore Wind,2050,85.0,21.1,56.4,85.0
Angola,Angola_East,Energy: GWh,PV,2030,116.4,119.7,76.1,117.6
Angola,Angola_East,Energy: GWh,PV,2032,119.1,121.5,75.9,118.0
Angola,Angola_East,Energy: GWh,PV,2035,122.0,123.6,76.7,122.0
Angola,Angola_East,Energy: GWh,PV,2038,195.4,197.3,79.1,195.7
Angola,Angola_East,Energy: GWh,PV,2040,196.5,196.6,170.4,196.5
Angola,Angola_East,Energy: GWh,PV,2042,196.5,196.5,170.4,196.5
Angola,Angola_East,Energy: GWh,PV,2045,196.5,196.7,170.4,196.5
Angola,Angola_East,Energy: GWh,PV,2048,196.5,196.6,196.5,196.5
Angola,Angola_East,Energy: GWh,PV,2050,196.5,196.5,196.5,196.5
Angola,Angola_East,Energy: GWh,ROR,2025,119.5,119.5,119.5,119.5
Angola,Angola_East,Energy: GWh,ROR,2027,118.5,118.5,118.5,118.5
Angola,Angola_East,Energy: GWh,ROR,2030,93.5,93.0,103.8,93.5
Angola,Angola_East,Energy: GWh,ROR,2032,328.5,327.2,369.5,328.5
Angola,Angola_East,Energy: GWh,ROR,2035,362.1,352.4,404.3,362.1
Angola,Angola_East,Energy: GWh,ROR,2038,477.8,467.9,489.8,477.8
Angola,Angola_East,Energy: GWh,ROR,2040,495.5,455.1,496.1,495.5
Angola,Angola_East,Energy: GWh,ROR,2042,494.8,472.3,498.0,494.8
Angola,Angola_East,Energy: GWh,ROR,2045,496.5,474.6,500.9,496.5
Angola,Angola_East,Energy: GWh,ROR,2048,496.3,477.2,500.6,496.3
Angola,Angola_East,Energy: GWh,ROR,2050,496.4,505.5,500.8,496.4
Angola,Angola_East,Export revenues with internal zones: $/MWh,,,-5.9,-3.5,-5.8,-5.9
Angola,Angola_East,Exports exchange: GWh,,2038,233.9,229.8,122.4,230.4
Angola,Angola_East,Exports exchange: GWh,,2040,227.7,200.4,200.8,227.7
Angola,Angola_East,Exports exchange: GWh,,2042,218.3,205.7,187.6,218.3
Angola,Angola_East,Exports exchange: GWh,,2045,206.2,185.0,171.3,206.2
Angola,Angola_East,Exports exchange: GWh,,2048,192.3,168.5,179.8,193.4
Angola,Angola_East,Exports exchange: GWh,,2050,181.1,164.2,169.8,181.1
Angola,Angola_East,Fixed O&M: $/MWh,,,20.4,19.8,19.4,20.4
Angola,Angola_East,Fixed O&M: $m,,2025,5.8,5.8,5.8,5.8
Angola,Angola_East,Fixed O&M: $m,,2027,5.8,5.8,5.8,5.8
Angola,Angola_East,Fixed O&M: $m,,2030,7.9,8.0,7.3,7.9
Angola,Angola_East,Fixed O&M: $m,,2032,13.9,13.9,13.4,13.9
Angola,Angola_East,Fixed O&M: $m,,2035,14.4,14.0,13.8,14.4
Angola,Angola_East,Fixed O&M: $m,,2038,15.0,14.6,13.8,15.0
Angola,Angola_East,Fixed O&M: $m,,2040,15.1,14.6,14.8,15.1
Angola,Angola_East,Fixed O&M: $m,,2042,15.5,14.6,14.8,15.5
Angola,Angola_East,Fixed O&M: $m,,2045,16.0,14.6,14.8,16.0
Angola,Angola_East,Fixed O&M: $m,,2048,16.7,14.6,15.8,16.7
Angola,Angola_East,Fixed O&M: $m,,2050,17.2,15.1,16.2,17.2
Angola,Angola_East,Fuel costs: $/MWh,,,48.7,48.7,50.7,48.7
Angola,Angola_East,Fuel costs: $m,,2025,49.4,49.4,49.4,49.4
Angola,Angola_East,Fuel costs: $m,,2027,55.4,55.4,55.4,55.4
Angola,Angola_East,Fuel costs: $m,,2030,44.0,43.8,48.8,44.0
Angola,Angola_East,Fuel costs: $m,,2032,7.9,7.9,7.6,7.9
Angola,Angola_East,Fuel costs: $m,,2035,9.8,11.3,9.7,9.8
Angola,Angola_East,Fuel costs: $m,,2038,1.4,4.6,2.4,1.4
Angola,Angola_East,Fuel costs: $m,,2040,5.8,0.3,5.5,5.8
Angola,Angola_East,Fuel costs: $m,,2042,6.3,1.4,6.7,6.3
Angola,Angola_East,Fuel costs: $m,,2045,1.7,2.6,1.8,1.7
Angola,Angola_East,Fuel costs: $m,,2048,3.9,4.9,5.0,3.9
Angola,Angola_East,Fuel costs: $m,,2050,6.2,2.8,6.7,6.2
Angola,Angola_East,Generation: GWh,,2025,419.3,419.3,419.3,419.3
Angola,Angola_East,Generation: GWh,,2027,446.0,446.0,446.0,446.0
Angola,Angola_East,Generation: GWh,,2030,481.1,482.8,481.1,482.5
Angola,Angola_East,Generation: GWh,,2032,513.0,513.9,511.9,512.4
Angola,Angola_East,Generation: GWh,,2035,559.3,559.7,557.8,559.3
Angola,Angola_East,Generation: GWh,,2038,701.2,711.5,602.7,701.4
Angola,Angola_East,Generation: GWh,,2040,744.5,674.7,717.3,744.3
Angola,Angola_East,Generation: GWh,,2042,760.4,697.5,725.6,760.5
Angola,Angola_East,Generation: GWh,,2045,752.0,706.1,702.2,752.0
Angola,Angola_East,Generation: GWh,,2048,785.0,721.7,766.9,786.1
Angola,Angola_East,Generation: GWh,,2050,812.2,738.7,790.5,812.2
Angola,Angola_East,Import costs with internal zones: $/MWh,,,16.4,13.6,18.3,16.4
Angola,Angola_East,Import costs with internal zones: $m,,2038,20.7,24.4,22.5,20.7
Angola,Angola_East,Import costs with internal zones: $m,,2040,25.0,15.9,26.9,25.0
Angola,Angola_East,Import costs with internal zones: $m,,2042,31.3,22.2,37.1,31.4
Angola,Angola_East,Import costs with internal zones: $m,,2045,36.2,27.1,41.3,36.2
Angola,Angola_East,Import costs with internal zones: $m,,2048,43.6,29.2,48.7,43.6
Angola,Angola_East,Import costs with internal zones: $m,,2050,52.0,49.2,56.6,51.0
Angola,Angola_East,Imports exchange: GWh,,2038,168.8,155.2,156.8,164.8
Angola,Angola_East,Imports exchange: GWh,,2040,154.7,200.0,157.3,154.7
Angola,Angola_East,Imports exchange: GWh,,2042,170.3,219.0,174.7,170.3
Angola,Angola_East,Imports exchange: GWh,,2045,230.1,253.5,243.3,230.1
Angola,Angola_East,Imports exchange: GWh,,2048,250.7,284.5,256.7,250.7
Angola,Angola_East,Imports exchange: GWh,,2050,261.1,311.0,271.2,261.1
Angola,Angola_East,Investment costs: $/MWh,,,29.4,28.0,27.5,29.4
Angola,Angola_East,Investment costs: $m,,2030,4.1,4.2,2.8,4.1
Angola,Angola_East,Investment costs: $m,,2032,26.1,26.1,25.1,26.1
Angola,Angola_East,Investment costs: $m,,2035,27.9,26.5,26.7,27.9
Angola,Angola_East,Investment costs: $m,,2038,29.2,27.8,26.7,29.2
Angola,Angola_East,Investment costs: $m,,2040,29.4,27.8,28.6,29.4
Angola,Angola_East,Investment costs: $m,,2042,29.9,27.8,28.6,29.9
Angola,Angola_East,Investment costs: $m,,2045,30.4,27.8,28.6,30.4
Angola,Angola_East,Investment costs: $m,,2048,31.1,27.8,29.8,31.1
Angola,Angola_East,Investment costs: $m,,2050,31.6,29.4,30.3,31.6
Angola,Angola_East,Net interchange Ratio: GWh,,2038,,,0.1,
Angola,Angola_East,Net interchange Ratio: GWh,,2042,,0.0,,
Angola,Angola_East,Net interchange Ratio: GWh,,2045,0.0,0.1,0.1,0.0
Angola,Angola_East,Net interchange Ratio: GWh,,2048,0.1,0.1,0.1,0.1
Angola,Angola_East,Net interchange Ratio: GWh,,2050,0.1,0.2,0.1,0.1
Angola,Angola_East,Net interchange: GWh,,2038,,,34.4,
Angola,Angola_East,Net interchange: GWh,,2042,,13.3,,
Angola,Angola_East,Net interchange: GWh,,2045,23.8,68.5,72.1,23.8
Angola,Angola_East,Net interchange: GWh,,2048,58.4,116.1,76.9,57.3
Angola,Angola_East,Net interchange: GWh,,2050,80.1,146.8,101.3,80.1
Angola,Angola_East,New Capacity: MW,Onshore Wind,2030,15.0,15.0,15.0,15.0
Angola,Angola_East,New Capacity: MW,Onshore Wind,2042,10.0,,,10.0
Angola,Angola_East,New Capacity: MW,Onshore Wind,2045,10.3,,,10.3
Angola,Angola_East,New Capacity: MW,Onshore Wind,2048,15.0,,15.0,15.0
Angola,Angola_East,New Capacity: MW,Onshore Wind,2050,10.0,,10.0,10.0
Angola,Angola_East,New Capacity: MW,PV,2030,83.9,85.3,49.0,83.9
Angola,Angola_East,New Capacity: MW,PV,2038,38.0,36.6,,38.0
Angola,Angola_East,New Capacity: MW,PV,2040,,,56.6,
Angola,Angola_East,New Capacity: MW,PV,2048,,,16.2,
Angola,Angola_East,New Capacity: MW,ROR,2032,111.0,111.0,112.8,111.0
Angola,Angola_East,New Capacity: MW,ROR,2035,8.9,2.0,8.2,8.9
Angola,Angola_East,New Capacity: MW,ROR,2040,1.2,,,1.2
Angola,Angola_East,New Capacity: MW,ROR,2050,,8.1,,
Angola,Angola_East,New Transmission Capacity: MW,Angola_North,2038,111.2,107.9,104.0,111.2
Angola,Angola_East,New Transmission Capacity: MW,Angola_North,2040,,23.9,2.1,
Angola,Angola_East,New Transmission Capacity: MW,Angola_North,2042,,4.2,0.7,
Angola,Angola_East,New Transmission Capacity: MW,Angola_North,2045,24.2,8.8,30.5,24.2
Angola,Angola_East,New Transmission Capacity: MW,Angola_North,2048,2.7,11.6,,2.7
Angola,Angola_East,New Transmission Capacity: MW,Angola_North,2050,2.4,5.8,,2.4
Angola,Angola_East,Price: $/MWh,,2025,217.5,217.5,217.5,217.5
Angola,Angola_East,Price: $/MWh,,2027,222.7,222.7,222.7,222.7
Angola,Angola_East,Price: $/MWh,,2030,481.6,481.1,504.5,481.6
Angola,Angola_East,Price: $/MWh,,2032,91.8,91.8,92.0,91.8
Angola,Angola_East,Price: $/MWh,,2035,97.0,108.7,100.7,97.1
Angola,Angola_East,Price: $/MWh,,2038,92.0,136.9,108.4,91.9
Angola,Angola_East,Price: $/MWh,,2040,132.6,43.0,142.6,132.6
Angola,Angola_East,Price: $/MWh,,2042,154.3,66.9,184.0,154.9
Angola,Angola_East,Price: $/MWh,,2045,121.0,74.5,137.1,121.0
Angola,Angola_East,Price: $/MWh,,2048,139.4,73.2,163.0,139.4
Angola,Angola_East,Price: $/MWh,,2050,167.8,128.0,179.4,164.8
Angola,Angola_East,Spinning Reserve: GWh,,2025,56.9,61.2,35.1,66.3
Angola,Angola_East,Spinning Reserve: GWh,,2027,47.9,68.5,47.8,55.0
Angola,Angola_East,Spinning Reserve: GWh,,2030,59.1,88.6,35.5,72.3
Angola,Angola_East,Spinning Reserve: GWh,,2032,65.3,94.0,44.7,59.4
Angola,Angola_East,Spinning Reserve: GWh,,2035,63.6,86.2,39.6,62.5
Angola,Angola_East,Spinning Reserve: GWh,,2038,32.7,37.6,26.3,30.6
Angola,Angola_East,Spinning Reserve: GWh,,2040,32.4,37.6,24.4,36.9
Angola,Angola_East,Spinning Reserve: GWh,,2042,35.4,29.1,22.4,33.6
Angola,Angola_East,Spinning Reserve: GWh,,2045,24.0,28.3,23.1,30.8
Angola,Angola_East,Spinning Reserve: GWh,,2048,24.1,25.5,18.7,25.5
Angola,Angola_East,Spinning Reserve: GWh,,2050,24.6,23.0,18.7,24.1
Angola,Angola_East,Surplus generation: GWh,,2030,0.2,1.8,0.1,1.6
Angola,Angola_East,Surplus generation: GWh,,2032,1.2,2.1,0.0,0.6
Angola,Angola_East,Surplus generation: GWh,,2035,1.9,2.3,0.4,1.9
Angola,Angola_East,Surplus generation: GWh,,2038,17.2,18.9,19.0,17.2
Angola,Angola_East,Surplus generation: GWh,,2040,18.0,17.6,20.1,17.8
Angola,Angola_East,Surplus generation: GWh,,2042,20.2,15.1,20.2,20.2
Angola,Angola_East,Surplus generation: GWh,,2045,18.8,15.8,16.2,18.8
Angola,Angola_East,Surplus generation: GWh,,2048,18.8,10.7,18.8,18.8
Angola,Angola_East,Surplus generation: GWh,,2050,19.6,9.3,18.5,19.6
Angola,Angola_East,Total Demand: GWh,,2025,419.3,419.3,419.3,419.3
Angola,Angola_East,Total Demand: GWh,,2027,446.0,446.0,446.0,446.0
Angola,Angola_East,Total Demand: GWh,,2030,484.0,484.0,484.0,484.0
Angola,Angola_East,Total Demand: GWh,,2032,511.8,511.8,511.8,511.8
Angola,Angola_East,Total Demand: GWh,,2035,557.4,557.4,557.4,557.4
Angola,Angola_East,Total Demand: GWh,,2038,607.1,607.1,607.1,607.1
Angola,Angola_East,Total Demand: GWh,,2040,642.7,642.7,642.7,642.7
Angola,Angola_East,Total Demand: GWh,,2042,680.3,680.3,680.3,680.3
Angola,Angola_East,Total Demand: GWh,,2045,741.0,741.0,741.0,741.0
Angola,Angola_East,Total Demand: GWh,,2048,807.1,807.1,807.1,807.1
Angola,Angola_East,Total Demand: GWh,,2050,854.4,854.4,854.4,854.4
Angola,Angola_East,Trade shared benefits: $/MWh,,,-2.3,-2.2,-2.3,-2.3
Angola,Angola_East,Transmission Capacity: MW,Angola_North,2038,111.2,107.9,104.0,111.2
Angola,Angola_East,Transmission Capacity: MW,Angola_North,2040,111.2,131.8,106.1,111.2
Angola,Angola_East,Transmission Capacity: MW,Angola_North,2042,111.2,136.0,106.8,111.2
Angola,Angola_East,Transmission Capacity: MW,Angola_North,2045,135.5,144.8,137.3,135.5
Angola,Angola_East,Transmission Capacity: MW,Angola_North,2048,138.2,156.4,137.3,138.2
Angola,Angola_East,Transmission Capacity: MW,Angola_North,2050,140.6,162.2,137.3,140.6
Angola,Angola_East,Transmission costs: $/MWh,,,1.5,1.6,1.4,1.5
Angola,Angola_East,Transmission costs: $m,,2038,2.5,2.4,2.4,2.5
Angola,Angola_East,Transmission costs: $m,,2040,2.5,3.0,2.4,2.5
Angola,Angola_East,Transmission costs: $m,,2042,2.5,3.1,2.4,2.5
Angola,Angola_East,Transmission costs: $m,,2045,3.1,3.3,3.1,3.1
Angola,Angola_East,Transmission costs: $m,,2048,3.1,3.5,3.1,3.1
Angola,Angola_East,Transmission costs: $m,,2050,3.2,3.7,3.1,3.2
Angola,Angola_East,Unmet demand costs: $/MWh,,,2.8,2.8,2.8,2.8
Angola,Angola_East,Unmet demand costs: $m,,2030,7.6,7.6,7.6,7.6
Angola,Angola_East,Unmet demand: GWh,,2030,3.0,3.0,3.0,3.0
Angola,Angola_East,Unmet system planning reserve costs: $m,,2050,,,,0.0
Angola,Angola_East,Variable O&M: $/MWh,,,1.9,1.9,1.9,1.9
Angola,Angola_East,Variable O&M: $m,,2025,1.7,1.7,1.7,1.7
Angola,Angola_East,Variable O&M: $m,,2027,1.9,1.9,1.9,1.9
Angola,Angola_East,Variable O&M: $m,,2030,1.4,1.4,1.6,1.4
Angola,Angola_East,Variable O&M: $m,,2032,0.4,0.4,0.4,0.4
Angola,Angola_East,Variable O&M: $m,,2035,0.5,0.5,0.5,0.5
Angola,Angola_East,Variable O&M: $m,,2038,0.3,0.4,0.3,0.3
Angola,Angola_East,Variable O&M: $m,,2040,0.4,0.3,0.4,0.4
Angola,Angola_East,Variable O&M: $m,,2042,0.5,0.3,0.5,0.5
Angola,Angola_East,Variable O&M: $m,,2045,0.3,0.3,0.3,0.3
Angola,Angola_East,Variable O&M: $m,,2048,0.4,0.4,0.4,0.4
Angola,Angola_East,Variable O&M: $m,,2050,0.5,0.4,0.5,0.5
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_Central,2025,1607.6,1607.6,1607.6,1607.6
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_Central,2027,1759.7,1759.7,1759.7,1759.7
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_Central,2030,6437.6,6437.6,6393.4,6437.6
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_Central,2032,6229.6,6315.1,6249.2,6229.6
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_Central,2035,4007.6,3488.4,3634.8,4007.4
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_Central,2038,2495.7,1519.2,2167.8,2493.3
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_Central,2040,1753.0,5050.1,1584.4,1749.2
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_Central,2042,1403.8,4941.4,1178.0,1411.2
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_Central,2045,1260.4,4469.0,1016.3,1265.3
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_Central,2048,974.0,3654.6,801.6,974.5
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_Central,2050,705.2,2311.8,797.6,707.3
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_East,2038,168.8,155.2,156.8,164.8
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_East,2040,154.7,200.0,157.3,154.7
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_East,2042,170.3,219.0,174.7,170.3
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_East,2045,230.1,253.5,243.3,230.1
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_East,2048,250.7,284.5,256.7,250.7
Angola,Angola_North,Annual Energy Exchanges: GWh,Angola_East,2050,261.1,311.0,271.2,261.1
Angola,Angola_North,Annual Energy Exchanges: GWh,DRC,2035,2289.5,3027.4,2653.9,2289.5
Angola,Angola_North,Annual Energy Exchanges: GWh,DRC,2038,1533.1,4477.7,2160.5,1535.2
Angola,Angola_North,Annual Energy Exchanges: GWh,DRC,2040,2157.8,1911.7,3117.1,2157.9
Angola,Angola_North,Annual Energy Exchanges: GWh,DRC,2042,2977.5,2339.4,4122.1,2977.6
Angola,Angola_North,Annual Energy Exchanges: GWh,DRC,2045,2565.7,2310.6,4106.3,2565.0
Angola,Angola_North,Annual Energy Exchanges: GWh,DRC,2048,2798.9,2345.8,4211.6,2798.7
Angola,Angola_North,Annual Energy Exchanges: GWh,DRC,2050,3750.7,2334.2,5179.5,3767.3
Angola,Angola_North,Capacity: MW,Battery,2038,75.0,150.0,55.6,75.0
Angola,Angola_North,Capacity: MW,Battery,2040,125.0,182.8,83.3,125.0
Angola,Angola_North,Capacity: MW,Battery,2042,225.0,250.0,175.0,225.0
Angola,Angola_North,Capacity: MW,Battery,2045,375.0,400.0,211.4,375.0
Angola,Angola_North,Capacity: MW,Battery,2048,525.0,550.0,361.4,525.0
Angola,Angola_North,Capacity: MW,Battery,2050,625.0,650.0,461.4,625.0
Angola,Angola_North,Capacity: MW,CCGT-Gas,2025,750.0,750.0,750.0,750.0
Angola,Angola_North,Capacity: MW,CCGT-Gas,2027,750.0,750.0,750.0,750.0
