Variable,country,zone,generator,fuel,year,baseline,baseline_INGA,baseline_limexp,baseline_noBTKG
Energy: GWh,Angola,Angola_South,AH_Matala_HY_AGO_SO,ROR,2025,143.66,143.66,143.66,143.66
Energy: GWh,Angola,Angola_South,AH_Matala_HY_AGO_SO,ROR,2027,143.02,143.02,143.02,143.02
Energy: GWh,Angola,Angola_South,AH_Matala_HY_AGO_SO,ROR,2030,143.66,143.66,143.66,143.66
Energy: GWh,Angola,Angola_South,AH_Matala_HY_AGO_SO,ROR,2032,143.66,143.66,143.66,143.66
Energy: GWh,Angola,Angola_South,AH_Matala_HY_AGO_SO,ROR,2035,143.66,143.66,143.66,143.66
Energy: GWh,Angola,Angola_South,AH_Matala_HY_AGO_SO,ROR,2038,128.92,128.92,143.66,128.92
Energy: GWh,Angola,Angola_South,AH_Matala_HY_AGO_SO,ROR,2040,125.55,126.79,143.66,125.55
Energy: GWh,Angola,Angola_South,AH_Matala_HY_AGO_SO,ROR,2042,129.11,143.66,143.66,129.11
Energy: GWh,Angola,Angola_South,AH_Matala_HY_AGO_SO,ROR,2045,123.71,143.07,143.14,123.43
Energy: GWh,Angola,Angola_South,AH_Matala_HY_AGO_SO,ROR,2048,126.46,141.43,132.64,126.46
Energy: GWh,Angola,Angola_South,AH_Matala_HY_AGO_SO,ROR,2050,123.77,137.83,132.0,122.98
Energy: GWh,Angola,Angola_South,CT_COMBI_Diesel_TH_AGO_SO,ICE-Diesel,2025,773.5,773.5,773.5,773.5
Energy: GWh,Angola,Angola_South,CT_COMBI_Diesel_TH_AGO_SO,ICE-Diesel,2027,783.59,783.59,783.59,783.59
Energy: GWh,Angola,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2025,59.8,59.8,59.8,59.8
Energy: GWh,Angola,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2027,59.8,59.8,59.8,59.8
Energy: GWh,Angola,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2030,59.8,59.8,59.8,59.8
Energy: GWh,Angola,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2032,59.8,59.8,59.8,59.8
Energy: GWh,Angola,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2035,59.8,59.8,59.8,59.8
Energy: GWh,Angola,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2038,59.8,59.8,59.8,59.8
Energy: GWh,Angola,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2040,59.8,59.8,59.8,59.8
Energy: GWh,Angola,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2042,59.8,59.8,59.8,59.8
Energy: GWh,Angola,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2045,59.8,59.8,59.8,59.8
Energy: GWh,Angola,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2048,59.8,59.8,59.8,59.8
Energy: GWh,Angola,Angola_South,CT_PV_Diesel_Hybrid_AGO_SO,PV,2050,59.8,59.8,59.8,59.8
Energy: GWh,Angola,Angola_South,Cuito_PV_AGO_SO,PV,2025,17.97,17.97,17.97,17.97
Energy: GWh,Angola,Angola_South,Cuito_PV_AGO_SO,PV,2027,17.97,17.97,17.97,17.97
Energy: GWh,Angola,Angola_South,Cuito_PV_AGO_SO,PV,2030,17.97,17.97,17.97,17.97
Energy: GWh,Angola,Angola_South,Cuito_PV_AGO_SO,PV,2032,17.97,17.97,17.97,17.97
Energy: GWh,Angola,Angola_South,Cuito_PV_AGO_SO,PV,2035,17.97,17.97,17.97,17.97
Energy: GWh,Angola,Angola_South,Cuito_PV_AGO_SO,PV,2038,17.97,17.97,17.97,17.97
Energy: GWh,Angola,Angola_South,Cuito_PV_AGO_SO,PV,2040,17.97,17.97,17.97,17.97
Energy: GWh,Angola,Angola_South,Cuito_PV_AGO_SO,PV,2042,17.97,17.97,17.97,17.97
Energy: GWh,Angola,Angola_South,Cuito_PV_AGO_SO,PV,2045,17.97,17.97,17.97,17.97
Energy: GWh,Angola,Angola_South,Cuito_PV_AGO_SO,PV,2048,17.97,17.97,17.97,17.97
Energy: GWh,Angola,Angola_South,Cuito_PV_AGO_SO,PV,2050,17.97,17.97,17.97,17.97
Energy: GWh,Angola,Angola_South,Cunene_PV_AGO_SO,PV,2027,13.07,13.07,13.07,13.07
Energy: GWh,Angola,Angola_South,Cunene_PV_AGO_SO,PV,2030,13.07,13.07,13.07,13.07
Energy: GWh,Angola,Angola_South,Cunene_PV_AGO_SO,PV,2032,13.07,13.07,13.07,13.07
Energy: GWh,Angola,Angola_South,Cunene_PV_AGO_SO,PV,2035,13.07,13.07,13.07,13.07
Energy: GWh,Angola,Angola_South,Cunene_PV_AGO_SO,PV,2038,13.07,13.07,13.07,13.07
Energy: GWh,Angola,Angola_South,Cunene_PV_AGO_SO,PV,2040,13.07,13.07,13.07,13.07
Energy: GWh,Angola,Angola_South,Cunene_PV_AGO_SO,PV,2042,13.07,13.07,13.07,13.07
Energy: GWh,Angola,Angola_South,Cunene_PV_AGO_SO,PV,2045,13.07,13.07,13.07,13.07
Energy: GWh,Angola,Angola_South,Cunene_PV_AGO_SO,PV,2048,13.07,13.07,13.07,13.07
Energy: GWh,Angola,Angola_South,Cunene_PV_AGO_SO,PV,2050,13.07,13.07,13.07,13.07
Energy: GWh,Angola,Angola_South,New_BESS_AGO_SO,Battery,2038,81.07,68.4,,81.08
Energy: GWh,Angola,Angola_South,New_BESS_AGO_SO,Battery,2040,174.3,140.84,,170.73
Energy: GWh,Angola,Angola_South,New_BESS_AGO_SO,Battery,2042,208.53,156.29,,216.21
Energy: GWh,Angola,Angola_South,New_BESS_AGO_SO,Battery,2045,273.68,224.03,59.89,276.07
Energy: GWh,Angola,Angola_South,New_BESS_AGO_SO,Battery,2048,296.05,256.1,153.19,286.68
Energy: GWh,Angola,Angola_South,New_BESS_AGO_SO,Battery,2050,331.29,294.62,174.57,308.56
Energy: GWh,Angola,Angola_South,New_OnshoreWind_AGO_SO,Onshore Wind,2040,,104.89,,
Energy: GWh,Angola,Angola_South,New_OnshoreWind_AGO_SO,Onshore Wind,2042,,267.3,,
Energy: GWh,Angola,Angola_South,New_OnshoreWind_AGO_SO,Onshore Wind,2045,,510.91,,
Energy: GWh,Angola,Angola_South,New_OnshoreWind_AGO_SO,Onshore Wind,2048,,754.53,241.43,
Energy: GWh,Angola,Angola_South,New_OnshoreWind_AGO_SO,Onshore Wind,2050,,916.94,401.64,
Energy: GWh,Angola,Angola_South,New_PV_2030_AGO_SO,PV,2030,245.1,245.1,238.5,245.1
Energy: GWh,Angola,Angola_South,New_PV_2030_AGO_SO,PV,2032,408.49,408.49,401.9,408.49
Energy: GWh,Angola,Angola_South,New_PV_2030_AGO_SO,PV,2035,653.59,653.59,548.96,653.59
Energy: GWh,Angola,Angola_South,New_PV_2030_AGO_SO,PV,2038,844.56,870.88,696.02,837.91
Energy: GWh,Angola,Angola_South,New_PV_2030_AGO_SO,PV,2040,1008.13,1062.08,701.51,970.48
Energy: GWh,Angola,Angola_South,New_PV_2030_AGO_SO,PV,2042,1142.56,1225.48,701.51,1162.3
Energy: GWh,Angola,Angola_South,New_PV_2030_AGO_SO,PV,2045,1371.94,1470.57,711.97,1359.78
Energy: GWh,Angola,Angola_South,New_PV_2030_AGO_SO,PV,2048,1641.82,1715.67,871.44,1621.99
Energy: GWh,Angola,Angola_South,New_PV_2030_AGO_SO,PV,2050,1818.6,1879.06,1080.95,1804.98
Energy: GWh,Angola,Angola_South,New_PV_2040_AGO_SO,PV,2040,139.69,163.4,,137.17
Energy: GWh,Angola,Angola_South,New_PV_2040_AGO_SO,PV,2042,276.77,326.79,98.04,273.23
Energy: GWh,Angola,Angola_South,New_PV_2040_AGO_SO,PV,2045,490.85,571.89,234.63,485.87
Energy: GWh,Angola,Angola_South,New_PV_2040_AGO_SO,PV,2048,758.02,816.98,426.95,754.04
Energy: GWh,Angola,Angola_South,New_PV_2040_AGO_SO,PV,2050,891.53,980.38,577.97,895.16
Energy: GWh,Angola,Angola_South,Quilemba_PV_AGO_SO,PV,2027,40.85,40.85,40.85,40.85
Energy: GWh,Angola,Angola_South,Quilemba_PV_AGO_SO,PV,2030,40.85,40.85,40.85,40.85
Energy: GWh,Angola,Angola_South,Quilemba_PV_AGO_SO,PV,2032,40.85,40.85,40.85,40.85
Energy: GWh,Angola,Angola_South,Quilemba_PV_AGO_SO,PV,2035,40.85,40.85,40.85,40.85
Energy: GWh,Angola,Angola_South,Quilemba_PV_AGO_SO,PV,2038,40.85,40.85,40.85,40.85
Energy: GWh,Angola,Angola_South,Quilemba_PV_AGO_SO,PV,2040,40.85,40.85,40.85,40.85
Energy: GWh,Angola,Angola_South,Quilemba_PV_AGO_SO,PV,2042,40.85,40.85,40.85,40.85
Energy: GWh,Angola,Angola_South,Quilemba_PV_AGO_SO,PV,2045,40.85,40.85,40.85,40.85
Energy: GWh,Angola,Angola_South,Quilemba_PV_AGO_SO,PV,2048,40.85,40.85,40.85,40.85
Energy: GWh,Angola,Angola_South,Quilemba_PV_AGO_SO,PV,2050,40.85,40.85,40.85,40.85
Energy: GWh,Botswana,Botswana,Committed_PV1-2_BWA,PV,2027,159.41,159.41,159.41,159.41
Energy: GWh,Botswana,Botswana,Committed_PV1-2_BWA,PV,2030,398.52,398.52,219.18,398.52
Energy: GWh,Botswana,Botswana,Committed_PV1-2_BWA,PV,2032,557.92,557.92,239.11,557.92
Energy: GWh,Botswana,Botswana,Committed_PV1-2_BWA,PV,2035,597.78,597.78,239.11,597.78
Energy: GWh,Botswana,Botswana,Committed_PV1-2_BWA,PV,2038,597.78,597.78,239.11,597.78
Energy: GWh,Botswana,Botswana,Committed_PV1-2_BWA,PV,2040,593.93,590.69,239.11,592.74
Energy: GWh,Botswana,Botswana,Committed_PV1-2_BWA,PV,2042,573.01,554.72,239.11,575.91
Energy: GWh,Botswana,Botswana,Committed_PV1-2_BWA,PV,2045,556.65,531.98,239.11,556.54
Energy: GWh,Botswana,Botswana,Committed_PV1-2_BWA,PV,2048,562.73,557.53,478.22,567.62
Energy: GWh,Botswana,Botswana,Committed_PV1-2_BWA,PV,2050,562.65,561.06,596.47,561.78
Energy: GWh,Botswana,Botswana,Francistown_TH_BWA,ICE-HFO,2025,543.56,543.56,543.56,543.56
Energy: GWh,Botswana,Botswana,IsangII_PV_BWA,PV,2035,179.33,179.33,,179.33
Energy: GWh,Botswana,Botswana,IsangII_PV_BWA,PV,2038,358.67,358.67,,358.67
Energy: GWh,Botswana,Botswana,IsangII_PV_BWA,PV,2040,343.63,340.75,,340.82
Energy: GWh,Botswana,Botswana,IsangII_PV_BWA,PV,2042,342.15,325.86,,336.72
Energy: GWh,Botswana,Botswana,IsangII_PV_BWA,PV,2045,323.59,318.67,59.78,324.84
Energy: GWh,Botswana,Botswana,IsangII_PV_BWA,PV,2048,338.35,328.34,239.11,328.65
Energy: GWh,Botswana,Botswana,IsangII_PV_BWA,PV,2050,326.66,334.24,352.61,328.18
Energy: GWh,Botswana,Botswana,IsangI_PV_BWA,PV,2035,179.33,179.33,,179.33
Energy: GWh,Botswana,Botswana,IsangI_PV_BWA,PV,2038,358.67,358.67,,358.67
Energy: GWh,Botswana,Botswana,IsangI_PV_BWA,PV,2040,349.49,348.22,,349.7
Energy: GWh,Botswana,Botswana,IsangI_PV_BWA,PV,2042,341.33,335.44,,341.43
Energy: GWh,Botswana,Botswana,IsangI_PV_BWA,PV,2045,324.26,319.82,59.78,323.32
Energy: GWh,Botswana,Botswana,IsangI_PV_BWA,PV,2048,337.12,333.02,239.11,342.25
Energy: GWh,Botswana,Botswana,IsangI_PV_BWA,PV,2050,340.21,341.3,355.35,341.31
Energy: GWh,Botswana,Botswana,Jwaneng_PV1-1_BWA,PV,2027,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,Jwaneng_PV1-1_BWA,PV,2030,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,Jwaneng_PV1-1_BWA,PV,2032,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,Jwaneng_PV1-1_BWA,PV,2035,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,Jwaneng_PV1-1_BWA,PV,2038,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,Jwaneng_PV1-1_BWA,PV,2040,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,Jwaneng_PV1-1_BWA,PV,2042,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,Jwaneng_PV1-1_BWA,PV,2045,199.26,199.26,199.26,198.47
Energy: GWh,Botswana,Botswana,Jwaneng_PV1-1_BWA,PV,2048,199.26,199.26,199.26,198.53
Energy: GWh,Botswana,Botswana,Jwaneng_PV1-1_BWA,PV,2050,198.5,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,LetlhakaneII_PV_BWA,PV,2032,119.56,119.56,119.56,119.56
Energy: GWh,Botswana,Botswana,LetlhakaneII_PV_BWA,PV,2035,298.89,298.89,119.56,298.89
Energy: GWh,Botswana,Botswana,LetlhakaneII_PV_BWA,PV,2038,358.67,358.67,119.56,358.67
Energy: GWh,Botswana,Botswana,LetlhakaneII_PV_BWA,PV,2040,344.67,350.24,119.56,348.18
Energy: GWh,Botswana,Botswana,LetlhakaneII_PV_BWA,PV,2042,346.19,349.52,119.56,343.17
Energy: GWh,Botswana,Botswana,LetlhakaneII_PV_BWA,PV,2045,326.01,325.19,119.56,333.83
Energy: GWh,Botswana,Botswana,LetlhakaneII_PV_BWA,PV,2048,345.14,337.72,298.89,339.22
Energy: GWh,Botswana,Botswana,LetlhakaneII_PV_BWA,PV,2050,337.09,343.63,354.5,339.94
Energy: GWh,Botswana,Botswana,LetlhakaneI_PV_BWA,PV,2030,179.33,179.33,179.33,179.33
Energy: GWh,Botswana,Botswana,LetlhakaneI_PV_BWA,PV,2032,298.89,298.89,179.33,298.89
Energy: GWh,Botswana,Botswana,LetlhakaneI_PV_BWA,PV,2035,358.67,358.67,179.33,358.67
Energy: GWh,Botswana,Botswana,LetlhakaneI_PV_BWA,PV,2038,358.67,358.67,179.33,358.67
Energy: GWh,Botswana,Botswana,LetlhakaneI_PV_BWA,PV,2040,349.49,343.59,179.33,353.13
Energy: GWh,Botswana,Botswana,LetlhakaneI_PV_BWA,PV,2042,345.35,333.06,179.33,348.32
Energy: GWh,Botswana,Botswana,LetlhakaneI_PV_BWA,PV,2045,348.34,332.24,179.33,335.54
Energy: GWh,Botswana,Botswana,LetlhakaneI_PV_BWA,PV,2048,341.37,350.75,358.67,343.02
Energy: GWh,Botswana,Botswana,LetlhakaneI_PV_BWA,PV,2050,343.05,339.63,357.25,346.19
Energy: GWh,Botswana,Botswana,MaunII_PV_BWA,PV,2027,119.56,119.56,119.56,119.56
Energy: GWh,Botswana,Botswana,MaunII_PV_BWA,PV,2030,298.89,298.89,179.33,298.89
Energy: GWh,Botswana,Botswana,MaunII_PV_BWA,PV,2032,358.67,358.67,179.33,358.67
Energy: GWh,Botswana,Botswana,MaunII_PV_BWA,PV,2035,358.67,358.67,179.33,358.67
Energy: GWh,Botswana,Botswana,MaunII_PV_BWA,PV,2038,358.67,358.67,179.33,358.67
Energy: GWh,Botswana,Botswana,MaunII_PV_BWA,PV,2040,353.14,354.3,179.33,344.16
Energy: GWh,Botswana,Botswana,MaunII_PV_BWA,PV,2042,343.65,348.79,179.33,343.84
Energy: GWh,Botswana,Botswana,MaunII_PV_BWA,PV,2045,338.73,336.8,179.33,338.58
Energy: GWh,Botswana,Botswana,MaunII_PV_BWA,PV,2048,346.5,333.81,358.67,343.73
Energy: GWh,Botswana,Botswana,MaunII_PV_BWA,PV,2050,343.35,337.41,354.5,333.49
Energy: GWh,Botswana,Botswana,MaunI_PV_BWA,PV,2027,119.56,119.56,119.56,119.56
Energy: GWh,Botswana,Botswana,MaunI_PV_BWA,PV,2030,298.89,298.89,179.33,298.89
Energy: GWh,Botswana,Botswana,MaunI_PV_BWA,PV,2032,358.67,358.67,179.33,358.67
Energy: GWh,Botswana,Botswana,MaunI_PV_BWA,PV,2035,358.67,358.67,179.33,358.67
Energy: GWh,Botswana,Botswana,MaunI_PV_BWA,PV,2038,358.67,358.67,179.33,358.67
Energy: GWh,Botswana,Botswana,MaunI_PV_BWA,PV,2040,341.66,337.3,179.33,344.05
Energy: GWh,Botswana,Botswana,MaunI_PV_BWA,PV,2042,347.99,331.75,179.33,342.77
Energy: GWh,Botswana,Botswana,MaunI_PV_BWA,PV,2045,325.7,333.22,179.33,328.8
Energy: GWh,Botswana,Botswana,MaunI_PV_BWA,PV,2048,340.86,345.28,358.67,334.58
Energy: GWh,Botswana,Botswana,MaunI_PV_BWA,PV,2050,349.4,349.74,355.54,353.51
Energy: GWh,Botswana,Botswana,MorupuleB_TH_BWA,ST-Coal,2025,1138.8,1138.8,1138.8,1138.8
Energy: GWh,Botswana,Botswana,MorupuleB_TH_BWA,ST-Coal,2027,1138.8,1138.8,1138.8,1138.8
Energy: GWh,Botswana,Botswana,MorupuleB_TH_BWA,ST-Coal,2030,1706.27,1720.2,1954.08,1721.17
Energy: GWh,Botswana,Botswana,MorupuleB_TH_BWA,ST-Coal,2032,1182.01,1169.98,1646.5,1189.29
Energy: GWh,Botswana,Botswana,MorupuleB_TH_BWA,ST-Coal,2035,361.71,357.82,1646.24,363.42
Energy: GWh,Botswana,Botswana,MorupuleB_TH_BWA,ST-Coal,2038,,,1611.1,
Energy: GWh,Botswana,Botswana,MorupuleB_TH_BWA,ST-Coal,2040,,,1709.72,
Energy: GWh,Botswana,Botswana,MorupuleB_TH_BWA,ST-Coal,2042,,,1797.43,
Energy: GWh,Botswana,Botswana,MorupuleB_TH_BWA,ST-Coal,2045,,,1833.75,
Energy: GWh,Botswana,Botswana,MorupuleB_TH_BWA,ST-Coal,2048,,,504.87,
Energy: GWh,Botswana,Botswana,MorupuleBupgrade_TH_BWA,ST-Coal,2030,60.82,48.74,212.04,45.93
Energy: GWh,Botswana,Botswana,MorupuleBupgrade_TH_BWA,ST-Coal,2032,174.87,185.49,441.05,167.59
Energy: GWh,Botswana,Botswana,MorupuleBupgrade_TH_BWA,ST-Coal,2035,103.24,103.94,457.8,102.58
Energy: GWh,Botswana,Botswana,MorupuleBupgrade_TH_BWA,ST-Coal,2038,,,465.58,
Energy: GWh,Botswana,Botswana,MorupuleBupgrade_TH_BWA,ST-Coal,2040,,,473.16,
Energy: GWh,Botswana,Botswana,MorupuleBupgrade_TH_BWA,ST-Coal,2042,,,471.58,
Energy: GWh,Botswana,Botswana,MorupuleBupgrade_TH_BWA,ST-Coal,2045,,,490.43,
Energy: GWh,Botswana,Botswana,MorupuleBupgrade_TH_BWA,ST-Coal,2048,,,108.01,
Energy: GWh,Botswana,Botswana,NEWSto_BWA,Battery,2042,83.91,,,84.11
Energy: GWh,Botswana,Botswana,NEWSto_BWA,Battery,2045,87.3,90.15,,87.34
Energy: GWh,Botswana,Botswana,NEWSto_BWA,Battery,2048,85.67,88.02,,85.01
Energy: GWh,Botswana,Botswana,NEWSto_BWA,Battery,2050,81.74,85.48,74.87,83.24
Energy: GWh,Botswana,Botswana,New_BESS_BWA,Battery,2038,42.01,,,41.4
Energy: GWh,Botswana,Botswana,New_BESS_BWA,Battery,2040,79.33,31.21,,81.68
Energy: GWh,Botswana,Botswana,New_BESS_BWA,Battery,2042,108.43,59.35,,110.95
Energy: GWh,Botswana,Botswana,New_BESS_BWA,Battery,2045,142.55,105.96,,148.13
Energy: GWh,Botswana,Botswana,New_BESS_BWA,Battery,2048,187.53,145.39,19.62,189.95
Energy: GWh,Botswana,Botswana,New_BESS_BWA,Battery,2050,209.43,172.04,64.88,207.91
Energy: GWh,Botswana,Botswana,New_OnshoreWind_BWA,Onshore Wind,2032,196.28,196.28,196.28,196.28
Energy: GWh,Botswana,Botswana,New_OnshoreWind_BWA,Onshore Wind,2035,490.71,490.71,490.71,490.71
Energy: GWh,Botswana,Botswana,New_OnshoreWind_BWA,Onshore Wind,2038,764.63,766.42,785.13,766.21
Energy: GWh,Botswana,Botswana,New_OnshoreWind_BWA,Onshore Wind,2040,959.02,960.97,981.41,959.64
Energy: GWh,Botswana,Botswana,New_OnshoreWind_BWA,Onshore Wind,2042,1146.25,1136.48,1177.7,1149.76
Energy: GWh,Botswana,Botswana,New_OnshoreWind_BWA,Onshore Wind,2045,1428.54,1413.31,1472.12,1425.58
Energy: GWh,Botswana,Botswana,New_OnshoreWind_BWA,Onshore Wind,2048,1726.75,1696.42,1766.54,1743.16
Energy: GWh,Botswana,Botswana,New_OnshoreWind_BWA,Onshore Wind,2050,1922.65,1894.75,1955.72,1918.4
Energy: GWh,Botswana,Botswana,New_PV_2033_BWA,PV,2035,478.22,478.22,209.22,478.22
Energy: GWh,Botswana,Botswana,New_PV_2033_BWA,PV,2038,956.44,956.44,418.44,956.44
Energy: GWh,Botswana,Botswana,New_PV_2033_BWA,PV,2040,1275.04,1275.26,418.44,1275.26
Energy: GWh,Botswana,Botswana,New_PV_2033_BWA,PV,2042,1581.39,1581.39,418.44,1587.77
Energy: GWh,Botswana,Botswana,New_PV_2033_BWA,PV,2045,2064.1,2055.81,508.11,2064.1
Energy: GWh,Botswana,Botswana,New_PV_2033_BWA,PV,2048,2550.51,2540.44,986.33,2550.51
Energy: GWh,Botswana,Botswana,New_PV_2033_BWA,PV,2050,2869.32,2847.51,1305.14,2869.32
Energy: GWh,Botswana,Botswana,New_PV_2040_BWA,PV,2040,301.55,287.39,139.48,301.55
Energy: GWh,Botswana,Botswana,New_PV_2040_BWA,PV,2042,613.86,595.48,278.96,616.0
Energy: GWh,Botswana,Botswana,New_PV_2040_BWA,PV,2045,1098.85,1044.27,278.96,1098.63
Energy: GWh,Botswana,Botswana,New_PV_2040_BWA,PV,2048,1564.56,1569.47,757.18,1575.76
Energy: GWh,Botswana,Botswana,New_PV_2040_BWA,PV,2050,1890.68,1904.85,1076.0,1905.36
Energy: GWh,Botswana,Botswana,Orapa1and2_TH_BWA,GT-HFO,2025,670.14,670.14,670.14,670.14
Energy: GWh,Botswana,Botswana,Orapa1and2_TH_BWA,GT-HFO,2027,670.14,670.14,670.14,670.14
Energy: GWh,Botswana,Botswana,SelibePhikwe_PV1-1_BWA,PV,2025,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,SelibePhikwe_PV1-1_BWA,PV,2027,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,SelibePhikwe_PV1-1_BWA,PV,2030,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,SelibePhikwe_PV1-1_BWA,PV,2032,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,SelibePhikwe_PV1-1_BWA,PV,2035,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,SelibePhikwe_PV1-1_BWA,PV,2038,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,SelibePhikwe_PV1-1_BWA,PV,2040,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,SelibePhikwe_PV1-1_BWA,PV,2042,199.26,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,SelibePhikwe_PV1-1_BWA,PV,2045,199.26,199.26,199.26,198.47
Energy: GWh,Botswana,Botswana,SelibePhikwe_PV1-1_BWA,PV,2048,199.26,199.26,199.26,198.53
Energy: GWh,Botswana,Botswana,SelibePhikwe_PV1-1_BWA,PV,2050,198.5,199.26,199.26,199.26
Energy: GWh,Botswana,Botswana,Solar_PV_BWA,PV,2025,19.93,19.93,19.93,19.93
Energy: GWh,Botswana,Botswana,Solar_PV_BWA,PV,2027,19.93,19.93,19.93,19.93
Energy: GWh,Botswana,Botswana,Solar_PV_BWA,PV,2030,19.93,19.93,19.93,19.93
Energy: GWh,Botswana,Botswana,Solar_PV_BWA,PV,2032,19.93,19.93,19.93,19.93
Energy: GWh,Botswana,Botswana,Solar_PV_BWA,PV,2035,19.93,19.93,19.93,19.93
Energy: GWh,Botswana,Botswana,Solar_PV_BWA,PV,2038,19.93,19.93,19.93,19.93
Energy: GWh,Botswana,Botswana,Solar_PV_BWA,PV,2040,19.93,19.93,19.93,19.93
Energy: GWh,Botswana,Botswana,Solar_PV_BWA,PV,2042,19.93,19.93,19.93,19.93
Energy: GWh,Botswana,Botswana,Solar_PV_BWA,PV,2045,19.93,19.93,19.93,19.85
Energy: GWh,Botswana,Botswana,Solar_PV_BWA,PV,2048,19.93,19.93,19.93,19.85
Energy: GWh,Botswana,Botswana,Solar_PV_BWA,PV,2050,19.85,19.93,19.93,19.93
Energy: GWh,DRC,DRC,CommittedSolar_REN_DRC,PV,2030,237.86,237.86,112.98,237.86
Energy: GWh,DRC,DRC,CommittedSolar_REN_DRC,PV,2032,237.86,237.86,237.86,237.86
Energy: GWh,DRC,DRC,CommittedSolar_REN_DRC,PV,2035,237.86,237.86,237.86,237.86
Energy: GWh,DRC,DRC,CommittedSolar_REN_DRC,PV,2038,237.86,237.86,237.86,237.86
Energy: GWh,DRC,DRC,CommittedSolar_REN_DRC,PV,2040,237.86,237.86,237.86,237.86
Energy: GWh,DRC,DRC,CommittedSolar_REN_DRC,PV,2042,237.86,237.86,237.86,237.86
Energy: GWh,DRC,DRC,CommittedSolar_REN_DRC,PV,2045,237.86,237.86,237.86,237.86
Energy: GWh,DRC,DRC,CommittedSolar_REN_DRC,PV,2048,237.86,237.86,237.86,237.86
Energy: GWh,DRC,DRC,CommittedSolar_REN_DRC,PV,2050,237.86,237.86,237.86,237.86
Energy: GWh,DRC,DRC,Inga1_HY_DRC,Reservoir,2025,1531.16,1531.16,1531.16,1531.16
Energy: GWh,DRC,DRC,Inga1_HY_DRC,Reservoir,2027,1531.16,1531.16,1531.16,1531.16
Energy: GWh,DRC,DRC,Inga1_HY_DRC,Reservoir,2030,1531.16,1531.16,1531.16,1531.16
Energy: GWh,DRC,DRC,Inga1_HY_DRC,Reservoir,2032,1531.16,1531.16,1531.16,1531.16
Energy: GWh,DRC,DRC,Inga1_HY_DRC,Reservoir,2035,1531.16,1531.16,1531.16,1531.16
Energy: GWh,DRC,DRC,Inga1_HY_DRC,Reservoir,2038,1531.16,1531.16,1531.16,1531.16
Energy: GWh,DRC,DRC,Inga1_HY_DRC,Reservoir,2040,1525.53,244.66,1531.16,1530.32
Energy: GWh,DRC,DRC,Inga1_HY_DRC,Reservoir,2042,1531.16,418.63,1531.16,1531.16
Energy: GWh,DRC,DRC,Inga1_HY_DRC,Reservoir,2045,1531.16,498.82,1531.16,1531.16
Energy: GWh,DRC,DRC,Inga1_HY_DRC,Reservoir,2048,1531.16,914.01,1531.16,1531.16
Energy: GWh,DRC,DRC,Inga1_HY_DRC,Reservoir,2050,1531.16,1022.35,1531.16,1531.16
Energy: GWh,DRC,DRC,Inga2_HY_DRC,Reservoir,2025,6363.7,6363.7,6363.7,6363.7
Energy: GWh,DRC,DRC,Inga2_HY_DRC,Reservoir,2027,6363.7,6363.7,6363.7,6363.7
Energy: GWh,DRC,DRC,Inga2_HY_DRC,Reservoir,2030,6363.7,6363.7,6363.7,6363.7
Energy: GWh,DRC,DRC,Inga2_HY_DRC,Reservoir,2032,6363.7,6363.7,6363.7,6363.7
Energy: GWh,DRC,DRC,Inga2_HY_DRC,Reservoir,2035,6363.7,6363.7,6363.7,6363.7
Energy: GWh,DRC,DRC,Inga2_HY_DRC,Reservoir,2038,6363.7,6363.7,6363.7,6363.7
Energy: GWh,DRC,DRC,Inga2_HY_DRC,Reservoir,2040,6363.7,1310.95,6363.7,6363.7
Energy: GWh,DRC,DRC,Inga2_HY_DRC,Reservoir,2042,6363.7,2058.84,6363.7,6363.7
