Variable,zone,generator,fuel,year,CCGT2035,CCGT2035_wo_SolarProject-BESSProject,FullSolarCCGT2035,FullSolarCCGT2035_wo_SolarProject-BESSProject,FullSolarHighGas,FullSolarHighGas_wo_SolarProject-BESSProject,Import2030,Import2030_wo_SolarProject-BESSProject,OperationalOptimistic,OperationalOptimistic_wo_SolarProject-BESSProject,OperationalPessimistic,OperationalPessimistic_wo_SolarProject-BESSProject,baseline,baseline_wo_SolarProject-BESSProject
Utilization: percent,Gambia,Import Guinea,Import,2029,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
Utilization: percent,Gambia,Import Guinea,Import,2030,0.73,0.73,0.59,0.59,0.55,0.55,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.73
Utilization: percent,Gambia,Import Guinea,Import,2035,0.02,0.03,0.02,0.02,0.04,0.04,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02
Utilization: percent,Gambia,Import Guinea,Import,2040,0.02,0.03,0.02,0.03,0.04,0.04,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.03
Utilization: percent,Gambia,Import Senegal,Import,2025,0.92,0.92,0.99,0.99,0.92,0.92,0.92,0.92,0.68,0.68,0.99,0.99,0.92,0.92
Utilization: percent,Gambia,Import Senegal,Import,2026,0.99,0.99,1.0,1.0,0.99,0.99,0.99,0.99,0.83,0.83,1.0,1.0,0.99,0.99
Utilization: percent,Gambia,Import Senegal,Import,2027,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93,0.93,1.0,1.0,1.0,1.0
Utilization: percent,Gambia,Import Senegal,Import,2028,0.94,1.0,0.96,1.0,0.94,1.0,0.94,1.0,0.75,0.94,0.96,1.0,0.94,1.0
Utilization: percent,Gambia,Import Senegal,Import,2029,0.98,1.0,0.98,1.0,0.98,1.0,0.98,1.0,0.89,0.99,0.98,1.0,0.98,1.0
Utilization: percent,Gambia,Import Senegal,Import,2030,0.97,1.0,0.66,0.66,0.17,0.21,0.86,0.88,0.86,0.88,0.72,0.91,0.86,0.88
Utilization: percent,Gambia,Import Senegal,Import,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utilization: percent,Gambia,Import Senegal,Import,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utilization: percent,Gambia,Import Senegal MV,Import,2025,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.0,0.0
Utilization: percent,Gambia,Import Senegal MV,Import,2026,0.0,0.0,0.52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.52,0.0,0.0
Utilization: percent,Gambia,Import Senegal MV,Import,2027,0.12,0.12,0.93,0.93,0.12,0.12,0.12,0.12,0.0,0.0,0.93,0.93,0.12,0.12
Utilization: percent,Gambia,Import Senegal MV,Import,2028,0.0,0.08,0.27,0.78,0.0,0.08,0.0,0.08,0.0,0.0,0.27,0.78,0.0,0.08
Utilization: percent,Gambia,Import Senegal MV,Import,2029,0.04,0.41,0.7,1.0,0.04,0.41,0.04,0.41,0.0,0.01,0.7,1.0,0.04,0.41
Utilization: percent,Gambia,Import Senegal MV,Import,2030,0.08,0.46,0.46,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utilization: percent,Gambia,Import Senegal MV,Import,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utilization: percent,Gambia,Import Senegal MV,Import,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utilization: percent,Gambia,Jambur BESS,Battery Storage,2025,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0
Utilization: percent,Gambia,Jambur BESS,Battery Storage,2026,0.02,0.02,0.03,0.03,0.02,0.02,0.02,0.02,0.0,0.0,0.03,0.03,0.02,0.02
Utilization: percent,Gambia,Jambur BESS,Battery Storage,2027,0.01,0.01,0.03,0.03,0.01,0.01,0.01,0.01,0.0,0.0,0.02,0.02,0.01,0.01
Utilization: percent,Gambia,Jambur BESS,Battery Storage,2028,0.07,0.01,0.12,0.03,0.07,0.01,0.07,0.01,0.0,0.0,0.11,0.03,0.07,0.01
Utilization: percent,Gambia,Jambur BESS,Battery Storage,2029,0.08,0.0,0.1,0.02,0.08,0.0,0.08,0.0,0.0,0.0,0.1,0.02,0.08,0.0
Utilization: percent,Gambia,Jambur BESS,Battery Storage,2030,0.09,0.01,0.23,0.22,0.19,0.19,0.03,0.0,0.0,0.0,0.09,0.07,0.03,0.0
Utilization: percent,Gambia,Jambur BESS,Battery Storage,2035,0.12,0.11,0.17,0.17,0.18,0.17,0.11,0.1,0.12,0.1,0.11,0.1,0.11,0.1
Utilization: percent,Gambia,Jambur PV,Solar,2025,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Utilization: percent,Gambia,Jambur PV,Solar,2026,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Utilization: percent,Gambia,Jambur PV,Solar,2027,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Utilization: percent,Gambia,Jambur PV,Solar,2028,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Utilization: percent,Gambia,Jambur PV,Solar,2029,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Utilization: percent,Gambia,Jambur PV,Solar,2030,0.23,0.23,0.17,0.16,0.22,0.21,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Utilization: percent,Gambia,Jambur PV,Solar,2035,0.23,0.23,0.21,0.2,0.21,0.21,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Utilization: percent,Gambia,Jambur PV,Solar,2040,0.23,0.23,0.19,0.19,0.2,0.19,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Utilization: percent,Gambia,Karpower 1,Oil,2025,0.08,0.08,0.4,0.4,0.08,0.08,0.08,0.08,0.0,0.0,0.4,0.4,0.08,0.08
Utilization: percent,Gambia,Karpower 1,Oil,2026,0.18,0.18,0.48,0.48,0.18,0.18,0.18,0.18,0.02,0.02,0.48,0.48,0.18,0.18
Utilization: percent,Gambia,Karpower 1,Oil,2027,0.33,0.33,0.5,0.5,0.33,0.33,0.33,0.33,0.09,0.09,0.5,0.5,0.33,0.33
Utilization: percent,Gambia,Karpower 1,Oil,2028,0.07,0.27,0.45,0.5,0.07,0.27,0.07,0.27,0.0,0.06,0.45,0.5,0.07,0.27
Utilization: percent,Gambia,Karpower 1,Oil,2029,0.22,0.42,0.5,0.5,0.22,0.42,0.22,0.42,0.02,0.17,0.5,0.5,0.22,0.42
Utilization: percent,Gambia,Karpower 1,Oil,2030,0.33,0.44,0.5,0.49,0.0,0.0,0.02,0.02,0.02,0.02,0.01,0.06,0.02,0.02
Utilization: percent,Gambia,Karpower 1,Oil,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utilization: percent,Gambia,Karpower 1,Oil,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utilization: percent,Gambia,Karpower 2,Oil,2025,0.08,0.08,0.4,0.4,0.08,0.08,0.08,0.08,0.0,0.0,0.4,0.4,0.08,0.08
Utilization: percent,Gambia,Karpower 2,Oil,2026,0.18,0.18,0.48,0.48,0.18,0.18,0.18,0.18,0.02,0.02,0.48,0.48,0.18,0.18
Utilization: percent,Gambia,Karpower 2,Oil,2027,0.33,0.33,0.5,0.5,0.33,0.33,0.33,0.33,0.09,0.09,0.5,0.5,0.33,0.33
Utilization: percent,Gambia,Karpower 2,Oil,2028,0.07,0.27,0.45,0.5,0.07,0.27,0.07,0.27,0.0,0.06,0.45,0.5,0.07,0.27
Utilization: percent,Gambia,Karpower 2,Oil,2029,0.22,0.42,0.5,0.5,0.22,0.42,0.22,0.42,0.02,0.17,0.5,0.5,0.22,0.42
Utilization: percent,Gambia,Karpower 2,Oil,2030,0.33,0.44,0.5,0.49,0.0,0.0,0.02,0.02,0.02,0.02,0.01,0.06,0.02,0.02
Utilization: percent,Gambia,Karpower 2,Oil,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utilization: percent,Gambia,Karpower 2,Oil,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utilization: percent,Gambia,Kotu G5,Oil,2025,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G5,Oil,2026,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G5,Oil,2027,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G5,Oil,2028,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G5,Oil,2029,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G5,Oil,2030,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G6,Oil,2025,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G6,Oil,2026,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G6,Oil,2027,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G6,Oil,2028,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G6,Oil,2029,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G6,Oil,2030,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G7,Oil,2025,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G7,Oil,2026,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G7,Oil,2027,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G7,Oil,2028,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G7,Oil,2029,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,Kotu G7,Oil,2030,,,,,,,,,0.5,0.5,,,,
Utilization: percent,Gambia,New BESS,Battery Storage,2030,0.25,0.23,0.27,0.25,0.33,0.32,0.26,0.26,0.27,0.26,0.27,0.26,0.26,0.26
Utilization: percent,Gambia,New BESS,Battery Storage,2035,0.23,0.26,0.19,0.17,0.25,0.24,0.22,0.22,0.23,0.23,0.22,0.23,0.22,0.22
Utilization: percent,Gambia,New BESS,Battery Storage,2040,0.26,0.28,0.19,0.18,0.27,0.24,0.26,0.25,0.26,0.26,0.26,0.25,0.26,0.25
Utilization: percent,Gambia,New CCGT,Gas,2030,,,,,0.76,0.77,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85
Utilization: percent,Gambia,New CCGT,Gas,2035,0.55,0.9,0.47,0.47,0.64,0.63,0.37,0.42,0.28,0.3,0.48,0.52,0.37,0.42
Utilization: percent,Gambia,New CCGT,Gas,2040,0.54,0.73,0.46,0.46,0.64,0.63,0.34,0.36,0.26,0.28,0.46,0.42,0.34,0.36
Utilization: percent,Gambia,New CCGT Cote d'Ivoire,Gas,2035,0.72,0.76,0.63,0.63,0.64,0.64,0.77,0.84,0.74,0.82,0.81,0.85,0.77,0.84
Utilization: percent,Gambia,New CCGT Cote d'Ivoire,Gas,2040,0.71,0.74,0.63,0.63,0.64,0.64,0.74,0.8,0.72,0.78,0.77,0.81,0.74,0.8
Utilization: percent,Gambia,New CCGT Senegal,Gas,2035,0.72,0.76,0.63,0.63,0.64,0.64,0.77,0.84,0.74,0.82,0.81,0.85,0.77,0.84
Utilization: percent,Gambia,New CCGT Senegal,Gas,2040,0.71,0.74,0.63,0.63,0.64,0.64,0.74,0.8,0.72,0.78,0.77,0.81,0.74,0.8
Utilization: percent,Gambia,New ICE,Oil,2030,0.51,0.5,0.5,0.5,0.51,0.5,0.5,0.51,0.52,0.52,0.51,0.52,0.5,0.51
Utilization: percent,Gambia,New ICE,Oil,2035,0.03,0.0,0.0,0.0,0.06,0.06,0.05,0.05,0.05,0.06,0.05,0.05,0.05,0.05
Utilization: percent,Gambia,New ICE,Oil,2040,0.04,0.0,0.0,0.0,0.08,0.07,0.06,0.06,0.07,0.07,0.06,0.06,0.06,0.06
Utilization: percent,Gambia,New OMVG Import,Import,2028,0.91,1.0,0.93,1.0,0.9,1.0,0.91,1.0,0.66,0.86,0.93,1.0,0.91,1.0
Utilization: percent,Gambia,New OMVG Import,Import,2029,0.96,1.0,0.96,1.0,0.96,1.0,0.96,1.0,0.83,0.98,0.96,1.0,0.96,1.0
Utilization: percent,Gambia,New OMVG Import,Import,2030,0.95,1.0,0.65,0.66,0.17,0.19,0.82,0.78,0.81,0.79,0.67,0.86,0.82,0.78
Utilization: percent,Gambia,New OMVG Import,Import,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utilization: percent,Gambia,New OMVG Import,Import,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Utilization: percent,Gambia,New Solar,Solar,2030,0.23,0.23,0.22,0.21,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Utilization: percent,Gambia,New Solar,Solar,2035,0.23,0.23,0.23,0.22,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Utilization: percent,Gambia,New Solar,Solar,2040,0.23,0.23,0.23,0.22,0.23,0.22,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23
Utilization: percent,Gambia,Solar Project,Solar,2028,0.23,,0.23,,0.23,,0.23,,0.23,,0.23,,0.23,
Utilization: percent,Gambia,Solar Project,Solar,2029,0.23,,0.23,,0.23,,0.23,,0.23,,0.23,,0.23,
Utilization: percent,Gambia,Solar Project,Solar,2030,0.23,,0.18,,0.22,,0.23,,0.23,,0.23,,0.23,
Utilization: percent,Gambia,Solar Project,Solar,2035,0.23,,0.22,,0.22,,0.23,,0.23,,0.23,,0.23,
Utilization: percent,Gambia,Solar Project,Solar,2040,0.23,,0.21,,0.21,,0.23,,0.23,,0.23,,0.23,
Energy: GWh,Gambia,BESS Project,Battery Storage,2028,4.63,,8.87,,4.64,,4.62,,0.09,,8.86,,4.62,
Energy: GWh,Gambia,BESS Project,Battery Storage,2029,6.45,,7.85,,6.46,,6.44,,0.05,,7.84,,6.44,
Energy: GWh,Gambia,BESS Project,Battery Storage,2030,7.4,,18.5,,16.86,,1.3,,0.07,,5.57,,1.3,
Energy: GWh,Gambia,BESS Project,Battery Storage,2035,8.42,,14.4,,14.75,,8.47,,8.43,,8.23,,8.47,
Energy: GWh,Gambia,BESS Project,Battery Storage,2040,8.93,,15.17,,15.64,,8.77,,8.77,,8.71,,8.77,
Energy: GWh,Gambia,Brikama G1,Oil,2025,28.03,28.03,,,28.03,28.03,28.03,28.03,28.03,28.03,,,28.03,28.03
Energy: GWh,Gambia,Brikama G1,Oil,2026,28.03,28.03,,,28.03,28.03,28.03,28.03,28.03,28.03,,,28.03,28.03
Energy: GWh,Gambia,Brikama G1,Oil,2027,28.03,28.03,,,28.03,28.03,28.03,28.03,28.03,28.03,,,28.03,28.03
Energy: GWh,Gambia,Brikama G1,Oil,2028,28.03,28.03,,,28.03,28.03,28.03,28.03,28.03,28.03,,,28.03,28.03
Energy: GWh,Gambia,Brikama G1,Oil,2029,28.03,28.03,,,28.03,28.03,28.03,28.03,28.03,28.03,,,28.03,28.03
Energy: GWh,Gambia,Brikama G1,Oil,2030,28.03,28.03,,,28.03,28.03,28.03,28.03,28.03,28.03,,,28.03,28.03
Energy: GWh,Gambia,Brikama II,Oil,2025,38.98,38.98,,,38.98,38.98,38.98,38.98,38.98,38.98,,,38.98,38.98
Energy: GWh,Gambia,Brikama II,Oil,2026,38.98,38.98,,,38.98,38.98,38.98,38.98,38.98,38.98,,,38.98,38.98
Energy: GWh,Gambia,Brikama II,Oil,2027,38.98,38.98,,,38.98,38.98,38.98,38.98,38.98,38.98,,,38.98,38.98
Energy: GWh,Gambia,Brikama II,Oil,2028,38.98,38.98,,,38.98,38.98,38.98,38.98,38.98,38.98,,,38.98,38.98
Energy: GWh,Gambia,Brikama II,Oil,2029,38.98,38.98,,,38.98,38.98,38.98,38.98,38.98,38.98,,,38.98,38.98
Energy: GWh,Gambia,Brikama II,Oil,2030,38.98,38.98,,,38.98,38.98,38.98,38.98,38.98,38.98,,,38.98,38.98
Energy: GWh,Gambia,Brikama II,Oil,2035,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Energy: GWh,Gambia,Brikama III G1,Oil,2025,41.17,41.17,,,41.17,41.17,41.17,41.17,41.17,41.17,,,41.17,41.17
Energy: GWh,Gambia,Brikama III G1,Oil,2026,41.17,41.17,,,41.17,41.17,41.17,41.17,41.17,41.17,,,41.17,41.17
Energy: GWh,Gambia,Brikama III G1,Oil,2027,41.17,41.17,,,41.17,41.17,41.17,41.17,41.17,41.17,,,41.17,41.17
Energy: GWh,Gambia,Brikama III G1,Oil,2028,41.17,41.17,,,41.17,41.17,41.17,41.17,41.17,41.17,,,41.17,41.17
Energy: GWh,Gambia,Brikama III G1,Oil,2029,41.17,41.17,,,41.17,41.17,41.17,41.17,41.17,41.17,,,41.17,41.17
Energy: GWh,Gambia,Brikama III G1,Oil,2030,41.17,41.17,,,41.17,41.17,41.17,41.17,41.17,41.17,,,41.17,41.17
Energy: GWh,Gambia,Brikama III G1,Oil,2035,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Energy: GWh,Gambia,Brikama III G1,Oil,2040,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Energy: GWh,Gambia,Brikama III G2,Oil,2025,41.17,41.17,,,41.17,41.17,41.17,41.17,41.17,41.17,,,41.17,41.17
Energy: GWh,Gambia,Brikama III G2,Oil,2026,41.17,41.17,,,41.17,41.17,41.17,41.17,41.17,41.17,,,41.17,41.17
Energy: GWh,Gambia,Brikama III G2,Oil,2027,41.17,41.17,,,41.17,41.17,41.17,41.17,41.17,41.17,,,41.17,41.17
Energy: GWh,Gambia,Brikama III G2,Oil,2028,41.17,41.17,,,41.17,41.17,41.17,41.17,41.17,41.17,,,41.17,41.17
Energy: GWh,Gambia,Brikama III G2,Oil,2029,41.17,41.17,,,41.17,41.17,41.17,41.17,41.17,41.17,,,41.17,41.17
Energy: GWh,Gambia,Brikama III G2,Oil,2030,41.17,41.17,,,41.17,41.17,41.17,41.17,41.17,41.17,,,41.17,41.17
Energy: GWh,Gambia,Brikama III G2,Oil,2035,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Energy: GWh,Gambia,Brikama III G2,Oil,2040,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
Energy: GWh,Gambia,Import Guinea,Import,2025,203.86,203.87,203.86,203.86,203.86,203.86,203.86,203.87,203.86,203.86,203.86,203.87,203.86,203.87
Energy: GWh,Gambia,Import Guinea,Import,2026,203.86,203.87,203.86,203.86,203.86,203.87,203.86,203.87,203.86,203.86,203.86,203.87,203.86,203.87
Energy: GWh,Gambia,Import Guinea,Import,2027,203.87,203.87,203.86,203.86,203.86,203.87,203.87,203.87,203.86,203.86,203.87,203.87,203.87,203.87
Energy: GWh,Gambia,Import Guinea,Import,2028,203.86,203.87,203.86,203.86,203.86,203.87,203.86,203.87,203.86,203.86,203.86,203.87,203.86,203.87
Energy: GWh,Gambia,Import Guinea,Import,2029,203.86,203.87,203.86,203.87,203.86,203.87,203.86,203.87,203.86,203.86,203.86,203.87,203.86,203.87
Energy: GWh,Gambia,Import Guinea,Import,2030,203.86,203.87,164.53,164.66,153.15,153.62,203.86,203.87,203.86,203.86,203.86,203.86,203.86,203.87
Energy: GWh,Gambia,Import Guinea,Import,2035,6.18,7.14,6.83,6.7,10.1,10.96,6.16,6.27,6.18,6.58,5.76,6.27,6.16,6.27
Energy: GWh,Gambia,Import Guinea,Import,2040,6.66,7.83,6.96,7.2,10.65,12.27,6.37,7.83,6.37,7.83,6.27,6.9,6.37,7.83
Energy: GWh,Gambia,Import Senegal,Import,2025,321.85,321.85,346.84,346.84,321.85,321.85,321.85,321.85,239.72,239.72,346.84,346.84,321.85,321.85
Energy: GWh,Gambia,Import Senegal,Import,2026,346.51,346.51,349.46,349.46,346.51,346.51,346.51,346.51,290.43,290.43,349.46,349.46,346.51,346.51
Energy: GWh,Gambia,Import Senegal,Import,2027,350.13,350.13,350.13,350.13,350.12,350.13,350.13,350.13,326.42,326.42,350.13,350.13,350.13,350.13
Energy: GWh,Gambia,Import Senegal,Import,2028,328.0,350.06,336.05,350.09,328.54,350.08,328.01,350.06,263.91,327.83,335.68,350.08,328.01,350.06
Energy: GWh,Gambia,Import Senegal,Import,2029,343.61,350.31,343.91,350.33,343.83,350.32,343.63,350.31,312.39,348.46,343.73,350.36,343.63,350.31
Energy: GWh,Gambia,Import Senegal,Import,2030,340.04,350.2,231.41,231.48,58.99,72.92,300.81,307.26,301.42,307.05,253.34,319.87,300.8,307.26
Energy: GWh,Gambia,Import Senegal,Import,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy: GWh,Gambia,Import Senegal,Import,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy: GWh,Gambia,Import Senegal MV,Import,2025,0.0,0.0,14.87,14.87,0.0,0.0,0.0,0.0,0.0,0.0,14.87,14.87,0.0,0.0
Energy: GWh,Gambia,Import Senegal MV,Import,2026,0.12,0.12,22.73,22.73,0.12,0.12,0.12,0.12,0.0,0.0,22.72,22.72,0.12,0.12
Energy: GWh,Gambia,Import Senegal MV,Import,2027,5.07,5.06,40.61,40.61,5.07,5.07,5.07,5.06,0.0,0.0,40.61,40.61,5.07,5.06
Energy: GWh,Gambia,Import Senegal MV,Import,2028,0.0,3.43,11.62,34.27,0.0,3.44,0.0,3.43,0.0,0.0,11.61,34.27,0.0,3.43
Energy: GWh,Gambia,Import Senegal MV,Import,2029,1.84,17.77,30.48,43.6,1.85,17.77,1.84,17.77,0.0,0.29,30.47,43.6,1.84,17.77
Energy: GWh,Gambia,Import Senegal MV,Import,2030,3.59,19.98,20.25,19.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy: GWh,Gambia,Import Senegal MV,Import,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy: GWh,Gambia,Import Senegal MV,Import,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy: GWh,Gambia,Jambur BESS,Battery Storage,2025,0.03,0.02,1.0,1.0,0.04,0.02,0.03,0.02,0.01,0.03,0.99,0.99,0.03,0.02
Energy: GWh,Gambia,Jambur BESS,Battery Storage,2026,0.35,0.34,0.51,0.51,0.36,0.35,0.35,0.34,0.01,0.03,0.5,0.5,0.35,0.34
Energy: GWh,Gambia,Jambur BESS,Battery Storage,2027,0.12,0.1,0.45,0.44,0.13,0.11,0.11,0.1,0.01,0.02,0.44,0.44,0.11,0.1
Energy: GWh,Gambia,Jambur BESS,Battery Storage,2028,1.25,0.18,2.02,0.49,1.25,0.18,1.25,0.17,0.04,0.03,2.01,0.49,1.25,0.17
Energy: GWh,Gambia,Jambur BESS,Battery Storage,2029,1.37,0.06,1.79,0.27,1.38,0.06,1.37,0.06,0.03,0.05,1.78,0.27,1.37,0.06
Energy: GWh,Gambia,Jambur BESS,Battery Storage,2030,1.6,0.1,3.98,3.93,3.35,3.25,0.57,0.01,0.04,0.03,1.55,1.17,0.57,0.01
Energy: GWh,Gambia,Jambur BESS,Battery Storage,2035,2.04,1.86,3.04,3.03,3.07,2.96,1.98,1.75,2.02,1.8,1.92,1.76,1.98,1.75
Energy: GWh,Gambia,Jambur PV,Solar,2025,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99
Energy: GWh,Gambia,Jambur PV,Solar,2026,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99
Energy: GWh,Gambia,Jambur PV,Solar,2027,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99
Energy: GWh,Gambia,Jambur PV,Solar,2028,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99
Energy: GWh,Gambia,Jambur PV,Solar,2029,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99
Energy: GWh,Gambia,Jambur PV,Solar,2030,45.99,45.99,34.09,31.52,43.91,42.85,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99
Energy: GWh,Gambia,Jambur PV,Solar,2035,45.99,45.99,42.17,41.08,42.93,41.5,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99
Energy: GWh,Gambia,Jambur PV,Solar,2040,45.99,45.99,39.21,38.37,40.63,39.01,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99
Energy: GWh,Gambia,Karpower 1,Oil,2025,13.69,13.69,66.26,66.26,13.69,13.69,13.69,13.69,0.0,0.0,66.26,66.26,13.69,13.69
Energy: GWh,Gambia,Karpower 1,Oil,2026,29.51,29.51,78.82,78.82,29.51,29.51,29.51,29.51,2.85,2.85,78.82,78.83,29.51,29.51
Energy: GWh,Gambia,Karpower 1,Oil,2027,54.74,54.74,82.78,82.78,54.74,54.74,54.74,54.74,15.17,15.17,82.78,82.78,54.74,54.74
Energy: GWh,Gambia,Karpower 1,Oil,2028,12.41,45.27,74.25,82.58,12.42,45.27,12.41,45.27,0.31,9.43,74.25,82.58,12.41,45.27
Energy: GWh,Gambia,Karpower 1,Oil,2029,36.34,69.13,82.16,82.78,36.35,69.13,36.34,69.13,3.64,28.6,82.16,82.78,36.34,69.13
Energy: GWh,Gambia,Karpower 1,Oil,2030,54.78,72.91,82.05,81.86,0.0,0.0,3.07,2.58,2.87,2.58,1.55,9.59,3.07,2.58
Energy: GWh,Gambia,Karpower 1,Oil,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy: GWh,Gambia,Karpower 1,Oil,2040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Energy: GWh,Gambia,Karpower 2,Oil,2025,13.69,13.69,66.26,66.26,13.69,13.69,13.69,13.69,0.0,0.0,66.26,66.26,13.69,13.69
Energy: GWh,Gambia,Karpower 2,Oil,2026,29.51,29.51,78.82,78.82,29.51,29.51,29.51,29.51,2.85,2.85,78.82,78.83,29.51,29.51
Energy: GWh,Gambia,Karpower 2,Oil,2027,54.74,54.74,82.78,82.78,54.74,54.74,54.74,54.74,15.17,15.17,82.78,82.78,54.74,54.74
