Variable,country,zone,generator,fuel,year,TEST
LCOE: $/MWH,,Kenya,Kwale_Co-Generation_TAnaBiomass,Biomass,2026,134.63
LCOE: $/MWH,,Kenya,Lake_Turkana_Wind_Power,Onshore Wind,2026,6.3
LCOE: $/MWH,,Kenya,Malindi_Solar-_Vateki,PV,2026,7.24
LCOE: $/MWH,,Kenya,Masinga,ROR,2026,6.71
LCOE: $/MWH,,Kenya,Menengai_I_Quantum,Geothermal,2026,34.87
LCOE: $/MWH,,Kenya,Menengai_I_Sosian,Geothermal,2026,32.13
LCOE: $/MWH,,Kenya,Mumias_(Biomass),Biomass,2026,113.16
LCOE: $/MWH,,Kenya,Ngong_Hills_Wind,Onshore Wind,2026,6.8
LCOE: $/MWH,,Kenya,Olkaria_1_B_(Rehabilitated),Geothermal,2026,30.72
LCOE: $/MWH,,Kenya,Olkaria_1_Unit_6,Geothermal,2026,30.72
LCOE: $/MWH,,Kenya,Olkaria_7,Geothermal,2026,30.72
LCOE: $/MWH,,Kenya,Olkaria_8,Geothermal,2026,30.72
LCOE: $/MWH,,Kenya,Olkaria_Brine,Geothermal,2026,30.72
LCOE: $/MWH,,Kenya,Olkaria_II,Geothermal,2026,12.19
LCOE: $/MWH,,Kenya,Olkaria_IV,Geothermal,2026,12.19
LCOE: $/MWH,,Kenya,Olkaria_I_,Geothermal,2026,12.19
LCOE: $/MWH,,Kenya,Olkaria_I_units_4_&_5,Geothermal,2026,12.19
LCOE: $/MWH,,Kenya,Olkaria_Mobile_Wellheads___Eburru,Geothermal,2026,12.19
LCOE: $/MWH,,Kenya,Olkaria_Topping,Geothermal,2026,30.72
LCOE: $/MWH,,Kenya,Olkaria_VI,Geothermal,2026,30.72
LCOE: $/MWH,,Kenya,Olkaria_V_,Geothermal,2026,12.19
LCOE: $/MWH,,Kenya,Orpower_4_(I),Geothermal,2026,12.19
LCOE: $/MWH,,Kenya,Orpower_4_(II),Geothermal,2026,12.19
LCOE: $/MWH,,Kenya,Orpower_4_(III),Geothermal,2026,12.19
LCOE: $/MWH,,Kenya,Orpower_4_(IV),Geothermal,2026,12.88
LCOE: $/MWH,,Kenya,REA_Garissa_Solar,PV,2026,14.22
LCOE: $/MWH,,Kenya,Sangoro,ROR,2026,6.69
LCOE: $/MWH,,Kenya,Sondu,ROR,2026,8.25
LCOE: $/MWH,,Kenya,Tana,ROR,2026,7.45
LCOE: $/MWH,,Kenya,Turkwel,ROR,2026,4.91
LCOE: $/MWH,,Libya,CC_EX_GAS_ALC_07_LIB,Gas,2026,89.65
LCOE: $/MWH,,Libya,CC_EX_GAS_ALC_10_LIB,Gas,2026,86.94
LCOE: $/MWH,,Libya,CC_EX_GAS_ALC_11_LIB,Gas,2026,86.89
LCOE: $/MWH,,Libya,CC_EX_GAS_ALC_15_LIB,Gas,2026,86.94
LCOE: $/MWH,,Libya,GT_EX_GAS_ALC_10_LIB,Gas,2026,98.76
LCOE: $/MWH,,Libya,GT_EX_GAS_ALC_15_LIB,Gas,2026,127.25
LCOE: $/MWH,,Libya,GT_EX_GAS_ALC_16_LIB,Gas,2026,136.04
LCOE: $/MWH,,Libya,GT_EX_GAS_ALC_17_LIB,Gas,2026,127.04
LCOE: $/MWH,,Libya,PV_CM_SPV_ALC_19_LIB,PV,2026,19.89
LCOE: $/MWH,,Libya,WI_CM_WND_ALC_18_LIB,Onshore Wind,2026,34.59
LCOE: $/MWH,,Rwanda,Agatobwe,ROR,2026,11.92
LCOE: $/MWH,,Rwanda,Cyimbili,ROR,2026,6.84
LCOE: $/MWH,,Rwanda,Gaseke,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Gashashi,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Giciye_I,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Giciye_II,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Giciye_III,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,GigaWatt,PV,2026,7.7
LCOE: $/MWH,,Rwanda,Gihira,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Gisenyi,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Gishoma,Peat,2026,152.36
LCOE: $/MWH,,Rwanda,Hakan,Peat,2026,152.22
LCOE: $/MWH,,Rwanda,KP1,Methane,2026,90.5
LCOE: $/MWH,,Rwanda,Kavumu-Mwange,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Keya,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Kigasa,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Kivuwatt_Phase_I,Methane,2026,91.46
LCOE: $/MWH,,Rwanda,Mazimeru,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Methane_generic,Methane,2026,104.23
LCOE: $/MWH,,Rwanda,Mukungwa_I,Reservoir,2026,12.52
LCOE: $/MWH,,Rwanda,Mukungwa_II,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Musarara,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Nasho_Solar,PV,2026,7.7
LCOE: $/MWH,,Rwanda,Nkora,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Nshili_I,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Ntaruka,Reservoir,2026,12.52
LCOE: $/MWH,,Rwanda,Ntaruka_A,ROR,2026,10.57
LCOE: $/MWH,,Rwanda,Nyabarongo_I,Reservoir,2026,15.39
LCOE: $/MWH,,Rwanda,Nyirabuhombohombo,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,Nyirantaruko,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,PV_generic,PV,2026,35.99
LCOE: $/MWH,,Rwanda,Rubagabaga,ROR,2026,11.92
LCOE: $/MWH,,Rwanda,Rugezi,ROR,2026,14.77
LCOE: $/MWH,,Rwanda,Rukarara_I,ROR,2026,12.52
LCOE: $/MWH,,Rwanda,Rukarara_II,ROR,2026,10.01
LCOE: $/MWH,,Rwanda,Rukarara_V_Mushishito,ROR,2026,10.01
LCOE: $/MWH,,Rwanda,Rwaza_Muko,ROR,2026,13.08
LCOE: $/MWH,,Rwanda,SPLK,Methane,2026,71.77
LCOE: $/MWH,,SouthSudan,Bor,Diesel,2026,316.14
LCOE: $/MWH,,SouthSudan,Juba,Diesel,2026,280.1
LCOE: $/MWH,,SouthSudan,Kapoeta,Diesel,2026,330.79
LCOE: $/MWH,,SouthSudan,Malakal,Diesel,2026,308.82
LCOE: $/MWH,,SouthSudan,Maridi,Diesel,2026,334.45
LCOE: $/MWH,,SouthSudan,Rumbek,Diesel,2026,323.75
LCOE: $/MWH,,SouthSudan,Wau,Diesel,2026,331.91
LCOE: $/MWH,,SouthSudan,Yambio,Diesel,2026,319.24
LCOE: $/MWH,,Sudan,CC_LF_03_SUD,Diesel,2026,93.35
LCOE: $/MWH,,Sudan,DG_DS_20_SUD,Gas,2026,133.64
LCOE: $/MWH,,Sudan,DG_HF_04_SUD,Diesel,2026,201.62
LCOE: $/MWH,,Sudan,DG_HF_10_SUD,Diesel,2026,202.05
LCOE: $/MWH,,Sudan,GT_DS_16_SUD,Gas,2026,127.05
LCOE: $/MWH,,Sudan,HYD_STOHY_16_SUD,Reservoir,2026,2.82
LCOE: $/MWH,,Sudan,HYD_STOHY_25_SUD,Reservoir,2026,37.22
LCOE: $/MWH,,Sudan,HYD_STOHY_79_SUD,Reservoir,2026,2.29
LCOE: $/MWH,,Sudan,HYD_STOHY_Nile_09_SUD,Reservoir,2026,2.61
LCOE: $/MWH,,Sudan,SC_CO_09_SUD,Coal,2026,9.83
LCOE: $/MWH,,Sudan,SC_CO_25_SUD,Coal,2026,27.11
LCOE: $/MWH,,Sudan,ST_HF_15_SUD,Diesel,2026,159.49
LCOE: $/MWH,,Tanzania,Hale,ROR,2026,8.39
LCOE: $/MWH,,Tanzania,JNHPP_1,Reservoir,2026,1.03
LCOE: $/MWH,,Tanzania,JNHPP_2,Reservoir,2026,21.99
LCOE: $/MWH,,Tanzania,Kidatu,Reservoir,2026,0.85
LCOE: $/MWH,,Tanzania,Kihansi,ROR,2026,0.6
LCOE: $/MWH,,Tanzania,Kinyerezi_II,Gas,2026,87.95
LCOE: $/MWH,,Tanzania,Kishapu_II,PV,2026,36.59
LCOE: $/MWH,,Tanzania,Mtera,Reservoir,2026,1.44
LCOE: $/MWH,,Tanzania,Mtwara,Gas,2026,105.95
LCOE: $/MWH,,Tanzania,New_OnshoreWind_TZA,Onshore Wind,2026,34.38
LCOE: $/MWH,,Tanzania,New_Pangani_Falls,ROR,2026,0.97
LCOE: $/MWH,,Tanzania,Nyumba_Ya_Mungu,Reservoir,2026,4.53
LCOE: $/MWH,,Tanzania,SingidaWind2_REN_TZA,Onshore Wind,2026,34.38
LCOE: $/MWH,,Tanzania,Singida_II,Onshore Wind,2026,34.38
LCOE: $/MWH,,Tanzania,SmallHydro_2026,Reservoir,2026,88.87
LCOE: $/MWH,,Tanzania,SmallHydro_TZA,ROR,2026,3.69
LCOE: $/MWH,,Tanzania,SmallPV_2026,PV,2026,36.59
LCOE: $/MWH,,Tanzania,Small_PV,PV,2026,7.13
LCOE: $/MWH,,Tanzania,Small_Wind,Onshore Wind,2026,11.26
LCOE: $/MWH,,Tanzania,Somanga,Gas,2026,105.95
LCOE: $/MWH,,Tanzania,TPC_Bio,Biomass,2026,21.99
LCOE: $/MWH,,Tanzania,Tanwat_Bio,Biomass,2026,21.99
LCOE: $/MWH,,Tanzania,Tegeta,Gas,2026,105.75
LCOE: $/MWH,,Uganda,Access_Uganda_Solar_Limited,PV,2026,6.88
LCOE: $/MWH,,Uganda,Achwa1_HPP,ROR,2026,47.35
LCOE: $/MWH,,Uganda,Achwa2_HPP,ROR,2026,52.76
LCOE: $/MWH,,Uganda,Bugoye_HPP,ROR,2026,13.21
LCOE: $/MWH,,Uganda,Bujagali_HPP,ROR,2026,9.18
LCOE: $/MWH,,Uganda,Busitema_PV,PV,2026,4.59
LCOE: $/MWH,,Uganda,Emerging_Power,PV,2026,6.88
LCOE: $/MWH,,Uganda,Eskom_(Nalubaale_and_Kiira)_,Reservoir,2026,17.29
LCOE: $/MWH,,Uganda,GM_Sugar_BIO,Biomass,2026,8.77
LCOE: $/MWH,,Uganda,GOTNUR_BIO,Biomass,2026,9.05
LCOE: $/MWH,,Uganda,Hoima_Sugar_BIO,Biomass,2026,8.53
LCOE: $/MWH,,Uganda,Hydromax_HPP,ROR,2026,2.81
LCOE: $/MWH,,Uganda,Ishasha_HPP,ROR,2026,14.27
LCOE: $/MWH,,Uganda,Isimba_HPP,ROR,2026,7.16
LCOE: $/MWH,,Uganda,KISs_PV,PV,2026,4.59
LCOE: $/MWH,,Uganda,Kakaka_HPP,ROR,2026,3.87
LCOE: $/MWH,,Uganda,Kamuli_Sugar_BIO,Biomass,2026,8.9
LCOE: $/MWH,,Uganda,Karum_HPP,ROR,2026,0.5
LCOE: $/MWH,,Uganda,Kikagati_HPP,ROR,2026,85.13
LCOE: $/MWH,,Uganda,Kyambura_HPP,ROR,2026,5.0
LCOE: $/MWH,,Uganda,Lolwe_BIO,Biomass,2026,9.09
LCOE: $/MWH,,Uganda,Lubilia_HPP,ROR,2026,11.63
LCOE: $/MWH,,Uganda,MSS_Xsabo_Power_Limited,PV,2026,6.88
LCOE: $/MWH,,Uganda,Mahoma_HPP,ROR,2026,12.98
LCOE: $/MWH,,Uganda,Mayuge_Bio,Biomass,2026,8.95
LCOE: $/MWH,,Uganda,Mpanga_HPP,ROR,2026,8.11
LCOE: $/MWH,,Uganda,MubukuIII_HPP,ROR,2026,9.08
LCOE: $/MWH,,Uganda,Muvumbe_HPP,ROR,2026,8.09
LCOE: $/MWH,,Uganda,Muyembe_HPP,ROR,2026,8.92
LCOE: $/MWH,,Uganda,Ndugutu_HPP,ROR,2026,4.92
LCOE: $/MWH,,Uganda,Nkonge_PV,PV,2026,4.59
LCOE: $/MWH,,Uganda,Nkusi_HPP,ROR,2026,7.26
LCOE: $/MWH,,Uganda,NyagakI_HPP,ROR,2026,11.64
LCOE: $/MWH,,Uganda,Nyamagasani1_HPP,ROR,2026,16.61
LCOE: $/MWH,,Uganda,Nyamagasani2_HPP,ROR,2026,32.18
LCOE: $/MWH,,Uganda,NyamwambaII_HPP,ROR,2026,17.18
LCOE: $/MWH,,Uganda,Nyamwamba_HPP,ROR,2026,16.91
LCOE: $/MWH,,Uganda,Rwimi_HPP,ROR,2026,15.42
LCOE: $/MWH,,Uganda,SCOUL,Biomass,2026,8.68
LCOE: $/MWH,,Uganda,Sindila_HPP,ROR,2026,5.95
LCOE: $/MWH,,Uganda,Siti_II_HPP,ROR,2026,17.68
LCOE: $/MWH,,Uganda,Siti_I_HPP,ROR,2026,13.73
LCOE: $/MWH,,Uganda,Sugar_and_Allied_Industries_Limited,Biomass,2026,118.16
LCOE: $/MWH,,Uganda,Timex_Bukinda_HPP,ROR,2026,13.3
LCOE: $/MWH,,Uganda,Tororo_PV,PV,2026,36.18
LCOE: $/MWH,,Uganda,Tororo_Solar_North,PV,2026,6.88
LCOE: $/MWH,,Uganda,Ulepi_Solar,PV,2026,33.02
LCOE: $/MWH,,Uganda,Waki_HPP,ROR,2026,10.33
