month,daytype,hourlabel,AT
m6,d19,t8,AT4064
m6,d19,t9,AT4065
m6,d19,t10,AT4066
m6,d19,t11,AT4067
m6,d19,t12,AT4068
m6,d19,t13,AT4069
m6,d19,t14,AT4070
m6,d19,t15,AT4071
m6,d19,t16,AT4072
m6,d19,t17,AT4073
m6,d19,t18,AT4074
m6,d19,t19,AT4075
m6,d19,t20,AT4076
m6,d19,t21,AT4077
m6,d19,t22,AT4078
m6,d19,t23,AT4079
m6,d19,t24,AT4080
m6,d20,t1,AT4081
m6,d20,t2,AT4082
m6,d20,t3,AT4083
m6,d20,t4,AT4084
m6,d20,t5,AT4085
m6,d20,t6,AT4086
m6,d20,t7,AT4087
m6,d20,t8,AT4088
m6,d20,t9,AT4089
m6,d20,t10,AT4090
m6,d20,t11,AT4091
m6,d20,t12,AT4092
m6,d20,t13,AT4093
m6,d20,t14,AT4094
m6,d20,t15,AT4095
m6,d20,t16,AT4096
m6,d20,t17,AT4097
m6,d20,t18,AT4098
m6,d20,t19,AT4099
m6,d20,t20,AT4100
m6,d20,t21,AT4101
m6,d20,t22,AT4102
m6,d20,t23,AT4103
m6,d20,t24,AT4104
m6,d21,t1,AT4105
m6,d21,t2,AT4106
m6,d21,t3,AT4107
m6,d21,t4,AT4108
m6,d21,t5,AT4109
m6,d21,t6,AT4110
m6,d21,t7,AT4111
m6,d21,t8,AT4112
m6,d21,t9,AT4113
m6,d21,t10,AT4114
m6,d21,t11,AT4115
m6,d21,t12,AT4116
m6,d21,t13,AT4117
m6,d21,t14,AT4118
m6,d21,t15,AT4119
m6,d21,t16,AT4120
m6,d21,t17,AT4121
m6,d21,t18,AT4122
m6,d21,t19,AT4123
m6,d21,t20,AT4124
m6,d21,t21,AT4125
m6,d21,t22,AT4126
m6,d21,t23,AT4127
m6,d21,t24,AT4128
m6,d22,t1,AT4129
m6,d22,t2,AT4130
m6,d22,t3,AT4131
m6,d22,t4,AT4132
m6,d22,t5,AT4133
m6,d22,t6,AT4134
m6,d22,t7,AT4135
m6,d22,t8,AT4136
m6,d22,t9,AT4137
m6,d22,t10,AT4138
m6,d22,t11,AT4139
m6,d22,t12,AT4140
m6,d22,t13,AT4141
m6,d22,t14,AT4142
m6,d22,t15,AT4143
m6,d22,t16,AT4144
m6,d22,t17,AT4145
m6,d22,t18,AT4146
m6,d22,t19,AT4147
m6,d22,t20,AT4148
m6,d22,t21,AT4149
m6,d22,t22,AT4150
m6,d22,t23,AT4151
m6,d22,t24,AT4152
m6,d23,t1,AT4153
m6,d23,t2,AT4154
m6,d23,t3,AT4155
m6,d23,t4,AT4156
m6,d23,t5,AT4157
m6,d23,t6,AT4158
m6,d23,t7,AT4159
m6,d23,t8,AT4160
m6,d23,t9,AT4161
m6,d23,t10,AT4162
m6,d23,t11,AT4163
m6,d23,t12,AT4164
m6,d23,t13,AT4165
m6,d23,t14,AT4166
m6,d23,t15,AT4167
m6,d23,t16,AT4168
m6,d23,t17,AT4169
m6,d23,t18,AT4170
m6,d23,t19,AT4171
m6,d23,t20,AT4172
m6,d23,t21,AT4173
m6,d23,t22,AT4174
m6,d23,t23,AT4175
m6,d23,t24,AT4176
m6,d24,t1,AT4177
m6,d24,t2,AT4178
m6,d24,t3,AT4179
m6,d24,t4,AT4180
m6,d24,t5,AT4181
m6,d24,t6,AT4182
m6,d24,t7,AT4183
m6,d24,t8,AT4184
m6,d24,t9,AT4185
m6,d24,t10,AT4186
m6,d24,t11,AT4187
m6,d24,t12,AT4188
m6,d24,t13,AT4189
m6,d24,t14,AT4190
m6,d24,t15,AT4191
m6,d24,t16,AT4192
m6,d24,t17,AT4193
m6,d24,t18,AT4194
m6,d24,t19,AT4195
m6,d24,t20,AT4196
m6,d24,t21,AT4197
m6,d24,t22,AT4198
m6,d24,t23,AT4199
m6,d24,t24,AT4200
m6,d25,t1,AT4201
m6,d25,t2,AT4202
m6,d25,t3,AT4203
m6,d25,t4,AT4204
m6,d25,t5,AT4205
m6,d25,t6,AT4206
m6,d25,t7,AT4207
m6,d25,t8,AT4208
m6,d25,t9,AT4209
m6,d25,t10,AT4210
m6,d25,t11,AT4211
m6,d25,t12,AT4212
m6,d25,t13,AT4213
m6,d25,t14,AT4214
m6,d25,t15,AT4215
m6,d25,t16,AT4216
m6,d25,t17,AT4217
m6,d25,t18,AT4218
m6,d25,t19,AT4219
m6,d25,t20,AT4220
m6,d25,t21,AT4221
m6,d25,t22,AT4222
m6,d25,t23,AT4223
m6,d25,t24,AT4224
m6,d26,t1,AT4225
m6,d26,t2,AT4226
m6,d26,t3,AT4227
m6,d26,t4,AT4228
m6,d26,t5,AT4229
m6,d26,t6,AT4230
m6,d26,t7,AT4231
m6,d26,t8,AT4232
m6,d26,t9,AT4233
m6,d26,t10,AT4234
m6,d26,t11,AT4235
m6,d26,t12,AT4236
m6,d26,t13,AT4237
m6,d26,t14,AT4238
m6,d26,t15,AT4239
m6,d26,t16,AT4240
m6,d26,t17,AT4241
m6,d26,t18,AT4242
m6,d26,t19,AT4243
m6,d26,t20,AT4244
m6,d26,t21,AT4245
m6,d26,t22,AT4246
m6,d26,t23,AT4247
m6,d26,t24,AT4248
m6,d27,t1,AT4249
m6,d27,t2,AT4250
m6,d27,t3,AT4251
m6,d27,t4,AT4252
m6,d27,t5,AT4253
m6,d27,t6,AT4254
m6,d27,t7,AT4255
m6,d27,t8,AT4256
m6,d27,t9,AT4257
m6,d27,t10,AT4258
m6,d27,t11,AT4259
m6,d27,t12,AT4260
m6,d27,t13,AT4261
m6,d27,t14,AT4262
m6,d27,t15,AT4263
m6,d27,t16,AT4264
m6,d27,t17,AT4265
m6,d27,t18,AT4266
m6,d27,t19,AT4267
m6,d27,t20,AT4268
m6,d27,t21,AT4269
m6,d27,t22,AT4270
m6,d27,t23,AT4271
m6,d27,t24,AT4272
m6,d28,t1,AT4273
m6,d28,t2,AT4274
m6,d28,t3,AT4275
m6,d28,t4,AT4276
m6,d28,t5,AT4277
m6,d28,t6,AT4278
m6,d28,t7,AT4279
m6,d28,t8,AT4280
m6,d28,t9,AT4281
m6,d28,t10,AT4282
m6,d28,t11,AT4283
m6,d28,t12,AT4284
m6,d28,t13,AT4285
m6,d28,t14,AT4286
m6,d28,t15,AT4287
m6,d28,t16,AT4288
m6,d28,t17,AT4289
m6,d28,t18,AT4290
m6,d28,t19,AT4291
m6,d28,t20,AT4292
m6,d28,t21,AT4293
m6,d28,t22,AT4294
m6,d28,t23,AT4295
m6,d28,t24,AT4296
m6,d29,t1,AT4297
m6,d29,t2,AT4298
m6,d29,t3,AT4299
m6,d29,t4,AT4300
m6,d29,t5,AT4301
m6,d29,t6,AT4302
m6,d29,t7,AT4303
m6,d29,t8,AT4304
m6,d29,t9,AT4305
m6,d29,t10,AT4306
m6,d29,t11,AT4307
m6,d29,t12,AT4308
m6,d29,t13,AT4309
m6,d29,t14,AT4310
m6,d29,t15,AT4311
m6,d29,t16,AT4312
m6,d29,t17,AT4313
m6,d29,t18,AT4314
m6,d29,t19,AT4315
m6,d29,t20,AT4316
m6,d29,t21,AT4317
m6,d29,t22,AT4318
m6,d29,t23,AT4319
m6,d29,t24,AT4320
m6,d30,t1,AT4321
m6,d30,t2,AT4322
m6,d30,t3,AT4323
m6,d30,t4,AT4324
m6,d30,t5,AT4325
m6,d30,t6,AT4326
m6,d30,t7,AT4327
m6,d30,t8,AT4328
m6,d30,t9,AT4329
m6,d30,t10,AT4330
m6,d30,t11,AT4331
m6,d30,t12,AT4332
m6,d30,t13,AT4333
m6,d30,t14,AT4334
m6,d30,t15,AT4335
m6,d30,t16,AT4336
m6,d30,t17,AT4337
m6,d30,t18,AT4338
m6,d30,t19,AT4339
m6,d30,t20,AT4340
m6,d30,t21,AT4341
m6,d30,t22,AT4342
m6,d30,t23,AT4343
m6,d30,t24,AT4344
m7,d1,t1,AT4345
m7,d1,t2,AT4346
m7,d1,t3,AT4347
m7,d1,t4,AT4348
m7,d1,t5,AT4349
m7,d1,t6,AT4350
m7,d1,t7,AT4351
m7,d1,t8,AT4352
m7,d1,t9,AT4353
m7,d1,t10,AT4354
m7,d1,t11,AT4355
m7,d1,t12,AT4356
m7,d1,t13,AT4357
m7,d1,t14,AT4358
m7,d1,t15,AT4359
m7,d1,t16,AT4360
m7,d1,t17,AT4361
m7,d1,t18,AT4362
m7,d1,t19,AT4363
m7,d1,t20,AT4364
m7,d1,t21,AT4365
m7,d1,t22,AT4366
m7,d1,t23,AT4367
m7,d1,t24,AT4368
m7,d2,t1,AT4369
m7,d2,t2,AT4370
m7,d2,t3,AT4371
m7,d2,t4,AT4372
m7,d2,t5,AT4373
m7,d2,t6,AT4374
m7,d2,t7,AT4375
m7,d2,t8,AT4376
m7,d2,t9,AT4377
m7,d2,t10,AT4378
m7,d2,t11,AT4379
m7,d2,t12,AT4380
m7,d2,t13,AT4381
m7,d2,t14,AT4382
m7,d2,t15,AT4383
m7,d2,t16,AT4384
m7,d2,t17,AT4385
m7,d2,t18,AT4386
m7,d2,t19,AT4387
m7,d2,t20,AT4388
m7,d2,t21,AT4389
m7,d2,t22,AT4390
m7,d2,t23,AT4391
m7,d2,t24,AT4392
m7,d3,t1,AT4393
m7,d3,t2,AT4394
m7,d3,t3,AT4395
m7,d3,t4,AT4396
m7,d3,t5,AT4397
m7,d3,t6,AT4398
m7,d3,t7,AT4399
m7,d3,t8,AT4400
m7,d3,t9,AT4401
m7,d3,t10,AT4402
m7,d3,t11,AT4403
m7,d3,t12,AT4404
m7,d3,t13,AT4405
m7,d3,t14,AT4406
m7,d3,t15,AT4407
m7,d3,t16,AT4408
m7,d3,t17,AT4409
m7,d3,t18,AT4410
m7,d3,t19,AT4411
m7,d3,t20,AT4412
m7,d3,t21,AT4413
m7,d3,t22,AT4414
m7,d3,t23,AT4415
m7,d3,t24,AT4416
m7,d4,t1,AT4417
m7,d4,t2,AT4418
m7,d4,t3,AT4419
m7,d4,t4,AT4420
m7,d4,t5,AT4421
m7,d4,t6,AT4422
m7,d4,t7,AT4423
m7,d4,t8,AT4424
m7,d4,t9,AT4425
m7,d4,t10,AT4426
m7,d4,t11,AT4427
m7,d4,t12,AT4428
m7,d4,t13,AT4429
m7,d4,t14,AT4430
m7,d4,t15,AT4431
m7,d4,t16,AT4432
m7,d4,t17,AT4433
m7,d4,t18,AT4434
m7,d4,t19,AT4435
m7,d4,t20,AT4436
m7,d4,t21,AT4437
m7,d4,t22,AT4438
m7,d4,t23,AT4439
m7,d4,t24,AT4440
m7,d5,t1,AT4441
m7,d5,t2,AT4442
m7,d5,t3,AT4443
m7,d5,t4,AT4444
m7,d5,t5,AT4445
m7,d5,t6,AT4446
m7,d5,t7,AT4447
m7,d5,t8,AT4448
m7,d5,t9,AT4449
m7,d5,t10,AT4450
m7,d5,t11,AT4451
m7,d5,t12,AT4452
m7,d5,t13,AT4453
m7,d5,t14,AT4454
m7,d5,t15,AT4455
m7,d5,t16,AT4456
m7,d5,t17,AT4457
m7,d5,t18,AT4458
m7,d5,t19,AT4459
m7,d5,t20,AT4460
m7,d5,t21,AT4461
m7,d5,t22,AT4462
m7,d5,t23,AT4463
m7,d5,t24,AT4464
m7,d6,t1,AT4465
m7,d6,t2,AT4466
m7,d6,t3,AT4467
m7,d6,t4,AT4468
m7,d6,t5,AT4469
m7,d6,t6,AT4470
m7,d6,t7,AT4471
m7,d6,t8,AT4472
m7,d6,t9,AT4473
m7,d6,t10,AT4474
m7,d6,t11,AT4475
m7,d6,t12,AT4476
m7,d6,t13,AT4477
m7,d6,t14,AT4478
m7,d6,t15,AT4479
m7,d6,t16,AT4480
m7,d6,t17,AT4481
m7,d6,t18,AT4482
m7,d6,t19,AT4483
m7,d6,t20,AT4484
m7,d6,t21,AT4485
m7,d6,t22,AT4486
m7,d6,t23,AT4487
m7,d6,t24,AT4488
m7,d7,t1,AT4489
m7,d7,t2,AT4490
m7,d7,t3,AT4491
m7,d7,t4,AT4492
m7,d7,t5,AT4493
m7,d7,t6,AT4494
m7,d7,t7,AT4495
m7,d7,t8,AT4496
m7,d7,t9,AT4497
m7,d7,t10,AT4498
m7,d7,t11,AT4499
m7,d7,t12,AT4500
m7,d7,t13,AT4501
m7,d7,t14,AT4502
m7,d7,t15,AT4503
m7,d7,t16,AT4504
m7,d7,t17,AT4505
m7,d7,t18,AT4506
m7,d7,t19,AT4507
m7,d7,t20,AT4508
m7,d7,t21,AT4509
m7,d7,t22,AT4510
m7,d7,t23,AT4511
m7,d7,t24,AT4512
m7,d8,t1,AT4513
m7,d8,t2,AT4514
m7,d8,t3,AT4515
m7,d8,t4,AT4516
m7,d8,t5,AT4517
m7,d8,t6,AT4518
m7,d8,t7,AT4519
m7,d8,t8,AT4520
m7,d8,t9,AT4521
m7,d8,t10,AT4522
m7,d8,t11,AT4523
m7,d8,t12,AT4524
m7,d8,t13,AT4525
m7,d8,t14,AT4526
m7,d8,t15,AT4527
m7,d8,t16,AT4528
m7,d8,t17,AT4529
m7,d8,t18,AT4530
m7,d8,t19,AT4531
m7,d8,t20,AT4532
m7,d8,t21,AT4533
m7,d8,t22,AT4534
m7,d8,t23,AT4535
m7,d8,t24,AT4536
m7,d9,t1,AT4537
m7,d9,t2,AT4538
m7,d9,t3,AT4539
m7,d9,t4,AT4540
m7,d9,t5,AT4541
m7,d9,t6,AT4542
m7,d9,t7,AT4543
m7,d9,t8,AT4544
m7,d9,t9,AT4545
m7,d9,t10,AT4546
m7,d9,t11,AT4547
m7,d9,t12,AT4548
m7,d9,t13,AT4549
m7,d9,t14,AT4550
m7,d9,t15,AT4551
m7,d9,t16,AT4552
m7,d9,t17,AT4553
m7,d9,t18,AT4554
m7,d9,t19,AT4555
m7,d9,t20,AT4556
m7,d9,t21,AT4557
m7,d9,t22,AT4558
m7,d9,t23,AT4559
m7,d9,t24,AT4560
m7,d10,t1,AT4561
m7,d10,t2,AT4562
m7,d10,t3,AT4563
m7,d10,t4,AT4564
m7,d10,t5,AT4565
m7,d10,t6,AT4566
m7,d10,t7,AT4567
m7,d10,t8,AT4568
m7,d10,t9,AT4569
m7,d10,t10,AT4570
m7,d10,t11,AT4571
m7,d10,t12,AT4572
m7,d10,t13,AT4573
m7,d10,t14,AT4574
m7,d10,t15,AT4575
m7,d10,t16,AT4576
m7,d10,t17,AT4577
m7,d10,t18,AT4578
m7,d10,t19,AT4579
m7,d10,t20,AT4580
m7,d10,t21,AT4581
m7,d10,t22,AT4582
m7,d10,t23,AT4583
m7,d10,t24,AT4584
m7,d11,t1,AT4585
m7,d11,t2,AT4586
m7,d11,t3,AT4587
m7,d11,t4,AT4588
m7,d11,t5,AT4589
m7,d11,t6,AT4590
m7,d11,t7,AT4591
m7,d11,t8,AT4592
m7,d11,t9,AT4593
m7,d11,t10,AT4594
m7,d11,t11,AT4595
m7,d11,t12,AT4596
m7,d11,t13,AT4597
m7,d11,t14,AT4598
m7,d11,t15,AT4599
m7,d11,t16,AT4600
m7,d11,t17,AT4601
m7,d11,t18,AT4602
m7,d11,t19,AT4603
m7,d11,t20,AT4604
m7,d11,t21,AT4605
m7,d11,t22,AT4606
m7,d11,t23,AT4607
m7,d11,t24,AT4608
m7,d12,t1,AT4609
m7,d12,t2,AT4610
m7,d12,t3,AT4611
m7,d12,t4,AT4612
m7,d12,t5,AT4613
m7,d12,t6,AT4614
m7,d12,t7,AT4615
m7,d12,t8,AT4616
m7,d12,t9,AT4617
m7,d12,t10,AT4618
m7,d12,t11,AT4619
m7,d12,t12,AT4620
m7,d12,t13,AT4621
m7,d12,t14,AT4622
m7,d12,t15,AT4623
m7,d12,t16,AT4624
m7,d12,t17,AT4625
m7,d12,t18,AT4626
m7,d12,t19,AT4627
m7,d12,t20,AT4628
m7,d12,t21,AT4629
m7,d12,t22,AT4630
m7,d12,t23,AT4631
m7,d12,t24,AT4632
m7,d13,t1,AT4633
m7,d13,t2,AT4634
m7,d13,t3,AT4635
m7,d13,t4,AT4636
m7,d13,t5,AT4637
m7,d13,t6,AT4638
m7,d13,t7,AT4639
m7,d13,t8,AT4640
m7,d13,t9,AT4641
m7,d13,t10,AT4642
m7,d13,t11,AT4643
m7,d13,t12,AT4644
m7,d13,t13,AT4645
m7,d13,t14,AT4646
m7,d13,t15,AT4647
m7,d13,t16,AT4648
m7,d13,t17,AT4649
m7,d13,t18,AT4650
m7,d13,t19,AT4651
m7,d13,t20,AT4652
m7,d13,t21,AT4653
m7,d13,t22,AT4654
m7,d13,t23,AT4655
m7,d13,t24,AT4656
m7,d14,t1,AT4657
m7,d14,t2,AT4658
m7,d14,t3,AT4659
m7,d14,t4,AT4660
m7,d14,t5,AT4661
m7,d14,t6,AT4662
m7,d14,t7,AT4663
m7,d14,t8,AT4664
m7,d14,t9,AT4665
m7,d14,t10,AT4666
m7,d14,t11,AT4667
m7,d14,t12,AT4668
m7,d14,t13,AT4669
m7,d14,t14,AT4670
m7,d14,t15,AT4671
m7,d14,t16,AT4672
m7,d14,t17,AT4673
m7,d14,t18,AT4674
m7,d14,t19,AT4675
m7,d14,t20,AT4676
m7,d14,t21,AT4677
m7,d14,t22,AT4678
m7,d14,t23,AT4679
m7,d14,t24,AT4680
m7,d15,t1,AT4681
m7,d15,t2,AT4682
m7,d15,t3,AT4683
m7,d15,t4,AT4684
m7,d15,t5,AT4685
m7,d15,t6,AT4686
m7,d15,t7,AT4687
m7,d15,t8,AT4688
m7,d15,t9,AT4689
m7,d15,t10,AT4690
m7,d15,t11,AT4691
m7,d15,t12,AT4692
m7,d15,t13,AT4693
m7,d15,t14,AT4694
m7,d15,t15,AT4695
m7,d15,t16,AT4696
m7,d15,t17,AT4697
m7,d15,t18,AT4698
m7,d15,t19,AT4699
m7,d15,t20,AT4700
m7,d15,t21,AT4701
m7,d15,t22,AT4702
m7,d15,t23,AT4703
m7,d15,t24,AT4704
m7,d16,t1,AT4705
m7,d16,t2,AT4706
m7,d16,t3,AT4707
m7,d16,t4,AT4708
m7,d16,t5,AT4709
m7,d16,t6,AT4710
m7,d16,t7,AT4711
m7,d16,t8,AT4712
m7,d16,t9,AT4713
m7,d16,t10,AT4714
m7,d16,t11,AT4715
m7,d16,t12,AT4716
m7,d16,t13,AT4717
m7,d16,t14,AT4718
m7,d16,t15,AT4719
m7,d16,t16,AT4720
m7,d16,t17,AT4721
m7,d16,t18,AT4722
m7,d16,t19,AT4723
m7,d16,t20,AT4724
m7,d16,t21,AT4725
m7,d16,t22,AT4726
m7,d16,t23,AT4727
m7,d16,t24,AT4728
m7,d17,t1,AT4729
m7,d17,t2,AT4730
m7,d17,t3,AT4731
m7,d17,t4,AT4732
m7,d17,t5,AT4733
m7,d17,t6,AT4734
m7,d17,t7,AT4735
m7,d17,t8,AT4736
m7,d17,t9,AT4737
m7,d17,t10,AT4738
m7,d17,t11,AT4739
m7,d17,t12,AT4740
m7,d17,t13,AT4741
m7,d17,t14,AT4742
m7,d17,t15,AT4743
m7,d17,t16,AT4744
m7,d17,t17,AT4745
m7,d17,t18,AT4746
m7,d17,t19,AT4747
m7,d17,t20,AT4748
m7,d17,t21,AT4749
m7,d17,t22,AT4750
m7,d17,t23,AT4751
m7,d17,t24,AT4752
m7,d18,t1,AT4753
m7,d18,t2,AT4754
m7,d18,t3,AT4755
m7,d18,t4,AT4756
m7,d18,t5,AT4757
m7,d18,t6,AT4758
m7,d18,t7,AT4759
m7,d18,t8,AT4760
m7,d18,t9,AT4761
m7,d18,t10,AT4762
m7,d18,t11,AT4763
m7,d18,t12,AT4764
m7,d18,t13,AT4765
m7,d18,t14,AT4766
m7,d18,t15,AT4767
m7,d18,t16,AT4768
m7,d18,t17,AT4769
m7,d18,t18,AT4770
m7,d18,t19,AT4771
m7,d18,t20,AT4772
m7,d18,t21,AT4773
m7,d18,t22,AT4774
m7,d18,t23,AT4775
m7,d18,t24,AT4776
m7,d19,t1,AT4777
m7,d19,t2,AT4778
m7,d19,t3,AT4779
m7,d19,t4,AT4780
m7,d19,t5,AT4781
m7,d19,t6,AT4782
m7,d19,t7,AT4783
m7,d19,t8,AT4784
m7,d19,t9,AT4785
m7,d19,t10,AT4786
m7,d19,t11,AT4787
m7,d19,t12,AT4788
m7,d19,t13,AT4789
m7,d19,t14,AT4790
m7,d19,t15,AT4791
m7,d19,t16,AT4792
m7,d19,t17,AT4793
m7,d19,t18,AT4794
m7,d19,t19,AT4795
m7,d19,t20,AT4796
m7,d19,t21,AT4797
m7,d19,t22,AT4798
m7,d19,t23,AT4799
m7,d19,t24,AT4800
m7,d20,t1,AT4801
m7,d20,t2,AT4802
m7,d20,t3,AT4803
m7,d20,t4,AT4804
m7,d20,t5,AT4805
m7,d20,t6,AT4806
m7,d20,t7,AT4807
m7,d20,t8,AT4808
m7,d20,t9,AT4809
m7,d20,t10,AT4810
m7,d20,t11,AT4811
m7,d20,t12,AT4812
m7,d20,t13,AT4813
m7,d20,t14,AT4814
m7,d20,t15,AT4815
m7,d20,t16,AT4816
m7,d20,t17,AT4817
m7,d20,t18,AT4818
m7,d20,t19,AT4819
m7,d20,t20,AT4820
m7,d20,t21,AT4821
m7,d20,t22,AT4822
m7,d20,t23,AT4823
m7,d20,t24,AT4824
m7,d21,t1,AT4825
m7,d21,t2,AT4826
m7,d21,t3,AT4827
m7,d21,t4,AT4828
m7,d21,t5,AT4829
m7,d21,t6,AT4830
m7,d21,t7,AT4831
m7,d21,t8,AT4832
m7,d21,t9,AT4833
m7,d21,t10,AT4834
m7,d21,t11,AT4835
m7,d21,t12,AT4836
m7,d21,t13,AT4837
m7,d21,t14,AT4838
m7,d21,t15,AT4839
m7,d21,t16,AT4840
m7,d21,t17,AT4841
m7,d21,t18,AT4842
m7,d21,t19,AT4843
m7,d21,t20,AT4844
m7,d21,t21,AT4845
m7,d21,t22,AT4846
m7,d21,t23,AT4847
m7,d21,t24,AT4848
m7,d22,t1,AT4849
m7,d22,t2,AT4850
m7,d22,t3,AT4851
m7,d22,t4,AT4852
m7,d22,t5,AT4853
m7,d22,t6,AT4854
m7,d22,t7,AT4855
m7,d22,t8,AT4856
m7,d22,t9,AT4857
m7,d22,t10,AT4858
m7,d22,t11,AT4859
m7,d22,t12,AT4860
m7,d22,t13,AT4861
m7,d22,t14,AT4862
m7,d22,t15,AT4863
m7,d22,t16,AT4864
m7,d22,t17,AT4865
m7,d22,t18,AT4866
m7,d22,t19,AT4867
m7,d22,t20,AT4868
m7,d22,t21,AT4869
m7,d22,t22,AT4870
m7,d22,t23,AT4871
m7,d22,t24,AT4872
m7,d23,t1,AT4873
m7,d23,t2,AT4874
m7,d23,t3,AT4875
m7,d23,t4,AT4876
m7,d23,t5,AT4877
m7,d23,t6,AT4878
m7,d23,t7,AT4879
m7,d23,t8,AT4880
m7,d23,t9,AT4881
m7,d23,t10,AT4882
m7,d23,t11,AT4883
m7,d23,t12,AT4884
m7,d23,t13,AT4885
m7,d23,t14,AT4886
m7,d23,t15,AT4887
m7,d23,t16,AT4888
m7,d23,t17,AT4889
m7,d23,t18,AT4890
m7,d23,t19,AT4891
m7,d23,t20,AT4892
m7,d23,t21,AT4893
m7,d23,t22,AT4894
m7,d23,t23,AT4895
m7,d23,t24,AT4896
m7,d24,t1,AT4897
m7,d24,t2,AT4898
m7,d24,t3,AT4899
m7,d24,t4,AT4900
m7,d24,t5,AT4901
m7,d24,t6,AT4902
m7,d24,t7,AT4903
m7,d24,t8,AT4904
m7,d24,t9,AT4905
m7,d24,t10,AT4906
m7,d24,t11,AT4907
m7,d24,t12,AT4908
m7,d24,t13,AT4909
m7,d24,t14,AT4910
m7,d24,t15,AT4911
m7,d24,t16,AT4912
m7,d24,t17,AT4913
m7,d24,t18,AT4914
m7,d24,t19,AT4915
m7,d24,t20,AT4916
m7,d24,t21,AT4917
m7,d24,t22,AT4918
m7,d24,t23,AT4919
m7,d24,t24,AT4920
m7,d25,t1,AT4921
m7,d25,t2,AT4922
m7,d25,t3,AT4923
m7,d25,t4,AT4924
m7,d25,t5,AT4925
m7,d25,t6,AT4926
m7,d25,t7,AT4927
m7,d25,t8,AT4928
m7,d25,t9,AT4929
m7,d25,t10,AT4930
m7,d25,t11,AT4931
m7,d25,t12,AT4932
m7,d25,t13,AT4933
m7,d25,t14,AT4934
m7,d25,t15,AT4935
m7,d25,t16,AT4936
m7,d25,t17,AT4937
m7,d25,t18,AT4938
m7,d25,t19,AT4939
m7,d25,t20,AT4940
m7,d25,t21,AT4941
m7,d25,t22,AT4942
m7,d25,t23,AT4943
m7,d25,t24,AT4944
m7,d26,t1,AT4945
m7,d26,t2,AT4946
m7,d26,t3,AT4947
m7,d26,t4,AT4948
m7,d26,t5,AT4949
m7,d26,t6,AT4950
m7,d26,t7,AT4951
m7,d26,t8,AT4952
m7,d26,t9,AT4953
m7,d26,t10,AT4954
m7,d26,t11,AT4955
m7,d26,t12,AT4956
m7,d26,t13,AT4957
m7,d26,t14,AT4958
m7,d26,t15,AT4959
m7,d26,t16,AT4960
m7,d26,t17,AT4961
m7,d26,t18,AT4962
m7,d26,t19,AT4963
m7,d26,t20,AT4964
m7,d26,t21,AT4965
m7,d26,t22,AT4966
m7,d26,t23,AT4967
m7,d26,t24,AT4968
m7,d27,t1,AT4969
m7,d27,t2,AT4970
m7,d27,t3,AT4971
m7,d27,t4,AT4972
m7,d27,t5,AT4973
m7,d27,t6,AT4974
m7,d27,t7,AT4975
m7,d27,t8,AT4976
m7,d27,t9,AT4977
m7,d27,t10,AT4978
m7,d27,t11,AT4979
m7,d27,t12,AT4980
m7,d27,t13,AT4981
m7,d27,t14,AT4982
m7,d27,t15,AT4983
m7,d27,t16,AT4984
m7,d27,t17,AT4985
m7,d27,t18,AT4986
m7,d27,t19,AT4987
m7,d27,t20,AT4988
m7,d27,t21,AT4989
m7,d27,t22,AT4990
m7,d27,t23,AT4991
m7,d27,t24,AT4992
m7,d28,t1,AT4993
m7,d28,t2,AT4994
m7,d28,t3,AT4995
m7,d28,t4,AT4996
m7,d28,t5,AT4997
m7,d28,t6,AT4998
m7,d28,t7,AT4999
m7,d28,t8,AT5000
m7,d28,t9,AT5001
m7,d28,t10,AT5002
m7,d28,t11,AT5003
m7,d28,t12,AT5004
m7,d28,t13,AT5005
m7,d28,t14,AT5006
m7,d28,t15,AT5007
m7,d28,t16,AT5008
m7,d28,t17,AT5009
m7,d28,t18,AT5010
m7,d28,t19,AT5011
m7,d28,t20,AT5012
m7,d28,t21,AT5013
m7,d28,t22,AT5014
m7,d28,t23,AT5015
m7,d28,t24,AT5016
m7,d29,t1,AT5017
m7,d29,t2,AT5018
m7,d29,t3,AT5019
m7,d29,t4,AT5020
m7,d29,t5,AT5021
m7,d29,t6,AT5022
m7,d29,t7,AT5023
m7,d29,t8,AT5024
m7,d29,t9,AT5025
m7,d29,t10,AT5026
m7,d29,t11,AT5027
m7,d29,t12,AT5028
m7,d29,t13,AT5029
m7,d29,t14,AT5030
m7,d29,t15,AT5031
m7,d29,t16,AT5032
m7,d29,t17,AT5033
m7,d29,t18,AT5034
m7,d29,t19,AT5035
m7,d29,t20,AT5036
m7,d29,t21,AT5037
m7,d29,t22,AT5038
m7,d29,t23,AT5039
m7,d29,t24,AT5040
m7,d30,t1,AT5041
m7,d30,t2,AT5042
m7,d30,t3,AT5043
m7,d30,t4,AT5044
m7,d30,t5,AT5045
m7,d30,t6,AT5046
m7,d30,t7,AT5047
m7,d30,t8,AT5048
m7,d30,t9,AT5049
m7,d30,t10,AT5050
m7,d30,t11,AT5051
m7,d30,t12,AT5052
m7,d30,t13,AT5053
m7,d30,t14,AT5054
m7,d30,t15,AT5055
m7,d30,t16,AT5056
m7,d30,t17,AT5057
m7,d30,t18,AT5058
m7,d30,t19,AT5059
m7,d30,t20,AT5060
m7,d30,t21,AT5061
